COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS02893-6;Vão entre Pórtico inicial e T01;;PORT00082-8;-19.594718;-43.199739;802.565002441;793.475002441;Pórtico inicial(Itab2);ESTR03535-2;;;814.273986816;805.173986816;0;ESTRUTURA 01;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.5949940153;-43.1992987953;0;111.283392154;13.93161262;-1.656199429;802.513000488;793.413000488;2387246;1;
VLTS02894-4;Vão entre T01 e T02;;ESTR03535-2;-19.595215;-43.198824;814.273986816;805.173986816;ESTRUTURA 01;ESTR03536-0;;;839.677001953;830.587001953;1;ESTRUTURA 02;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.5969334221;-43.1985382915;0;385.914329907;10.33086352;5.894960124;822.307983398;813.217983398;2387247;1;
VLTS02895-1;Vão entre T02 e T03;;ESTR03536-0;-19.598652;-43.198253;839.677001953;830.587001953;ESTRUTURA 02;ESTR03537-8;;;880.007995605;870.927995605;2;ESTRUTURA 03;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6009050577;-43.197878986;0;505.995620002;14.07891138;7.311171215;845.218994141;836.128994141;2387248;1;
VLTS02896-9;Vão entre T03 e T04;;ESTR03537-8;-19.603158;-43.197505;880.007995605;870.927995605;ESTRUTURA 03;ESTR03538-6;;;827.168029785;818.088029785;3;ESTRUTURA 04;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6043912174;-43.1973996879;0;274.419588918;21.70894113;18.74056241;840.677978516;831.597978516;2387249;1;
VLTS02897-7;Vão entre T04 e T05;;ESTR03538-6;-19.605624;-43.197294;827.168029785;818.088029785;ESTRUTURA 04;ESTR03539-4;;;815.068969727;805.998969727;4;ESTRUTURA 05;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.607911935;-43.1970909995;0;509.313411404;5.017111304;2.10802996;806.797973633;797.727973633;2387250;1;
VLTS02898-5;Vão entre T05 e T06;;ESTR03539-4;-19.6102;-43.196888;815.068969727;805.998969727;ESTRUTURA 05;ESTR03540-2;;;833.382019043;824.322019043;5;ESTRUTURA 06;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6110698577;-43.1968112192;0;193.709126201;13.10510871;7.971042782;829.806030273;820.736030273;2387251;1;
VLTS02899-3;Vão entre T06 e T07;;ESTR03540-2;-19.61194;-43.196735;833.382019043;824.322019043;ESTRUTURA 06;ESTR03541-0;;;820.79901123;811.74901123;6;ESTRUTURA 07;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6135007597;-43.1979209014;0;426.668419191;10.84155015;2.616082291;799.903015137;790.843015137;2387252;1;
VLTS02900-9;Vão entre T07 e T08;;ESTR03541-0;-19.615061;-43.199107;820.79901123;811.74901123;ESTRUTURA 07;ESTR03542-8;;;809.184020996;800.144020996;7;ESTRUTURA 08;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.615875834;-43.1997260598;0;222.65244034;10.68681056;4.652903818;805.137023926;796.097023926;2387253;1;
VLTS02901-7;Vão entre T08 e T09;;ESTR03542-8;-19.61669;-43.200345;809.184020996;800.144020996;ESTRUTURA 08;ESTR03543-6;;;798.312011719;789.292011719;8;ESTRUTURA 09;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6185460397;-43.2015855813;0;487.337051712;6.399874921;1.645612182;798.91998291;789.88998291;2387254;1;
VLTS02902-5;Vão entre T09 e T10;;ESTR03543-6;-19.620402;-43.202826;798.312011719;789.292011719;ESTRUTURA 09;ESTR03544-4;;;807.182983398;798.172983398;9;ESTRUTURA 10;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6210970725;-43.2032907301;0;182.556498946;10.08480739;4.688163874;805.956970215;796.936970215;2387255;1;
VLTS02903-3;Vão entre T10 e T11;;ESTR03544-4;-19.621792;-43.203755;807.182983398;798.172983398;ESTRUTURA 10;ESTR03545-1;;;803.854003906;794.844003906;10;ESTRUTURA 11;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6237173059;-43.2026907531;0;482.149776699;7.537430233;0.325777978;777.981018066;768.971018066;2387256;1;
VLTS02904-1;Vão entre T11 e T11A;;ESTR03545-1;-19.625642;-43.201626;803.854003906;794.844003906;ESTRUTURA 11;ESTR03546-9;;;785.536010742;776.516010742;11;ESTRUTURA 11A;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6285475038;-43.1988547694;0;868.733339631;10.25671335;1.642012494;736.142028809;727.122028809;2387257;1;
VLTS02905-8;Vão entre T11A e T12;;ESTR03546-9;-19.631453;-43.196083;785.536010742;776.516010742;ESTRUTURA 11A;ESTR03547-7;;;800.927001953;791.907001953;12;ESTRUTURA 12;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6320647771;-43.1955006873;0;182.882902945;27.69649338;5.968509525;777.226013184;768.206013184;2387258;1;
VLTS02906-6;Vão entre T12 e T13;;ESTR03547-7;-19.632677;-43.194918;800.927001953;791.907001953;ESTRUTURA 12;ESTR03549-3;;;762.791992188;753.771992188;13;ESTRUTURA 13;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6344714006;-43.1947591269;0;399.489554127;18.47854001;8.20967065;740.734008789;731.714008789;2387259;1;
VLTS02907-4;Vão entre T13 e T14;;ESTR03549-3;-19.636266;-43.1946;762.791992188;753.771992188;ESTRUTURA 13;ESTR03550-1;;;733.356018066;724.346018066;14;ESTRUTURA 14;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6386462782;-43.1943932726;0;529.857443469;11.85525414;3.935115849;729.447021484;720.437021484;2387260;1;
VLTS02908-2;Vão entre T14 e T15;;ESTR03550-1;-19.641027;-43.194186;733.356018066;724.346018066;ESTRUTURA 14;ESTR03663-2;;;726.323974609;717.323974609;15;ESTRUTURA 15;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.643817767;-43.1939390086;0;621.358196509;11.5656758;0.322379814;676.424987793;667.424987793;2387261;1;
VLTS02909-0;Vão entre T15 e T16;;ESTR03663-2;-19.646609;-43.193692;726.323974609;717.323974609;ESTRUTURA 15;ESTR03664-0;;;712.802001953;703.812001953;16;ESTRUTURA 16;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6494402754;-43.1934436918;0;630.282536603;10.74955227;1.811780775;663.62701416;654.63701416;2387262;1;
VLTS02910-8;Vão entre T16 e T17;;ESTR03664-0;-19.652272;-43.193196;712.802001953;703.812001953;ESTRUTURA 16;ESTR03665-7;;;711.973999023;702.993999023;17;ESTRUTURA 17;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6543387253;-43.193015275;0;460.119067741;6.358056266;-0.181918016;703.275024414;694.285024414;2387263;1;
VLTS02911-6;Vão entre T17 e T18;;ESTR03665-7;-19.656406;-43.192835;711.973999023;702.993999023;ESTRUTURA 17;ESTR03666-5;;;711.773010254;702.793010254;18;ESTRUTURA 18;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6578454902;-43.19270894;0;320.484995952;7.242283347;-0.243498048;697.75402832;688.77402832;2387264;1;
VLTS02912-4;Vão entre T18 e T19;;ESTR03666-5;-19.659285;-43.192583;711.773010254;702.793010254;ESTRUTURA 18;ESTR03667-3;;;732.080993652;723.110993652;19;ESTRUTURA 19;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6621104481;-43.1923347094;0;628.921056146;7.320327957;2.750813341;691.971008301;683.001008301;2387265;1;
VLTS02913-2;Vão entre T19 e T20;;ESTR03667-3;-19.664936;-43.192087;732.080993652;723.110993652;ESTRUTURA 19;ESTR03668-1;;;715.554016113;706.594016113;20;ESTRUTURA 20;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6661504096;-43.1919797421;0;270.407591534;9.818360872;5.828813106;722.057006836;713.097006836;2387266;1;
VLTS02914-0;Vão entre T20 e T21;;ESTR03668-1;-19.667365;-43.191873;715.554016113;706.594016113;ESTRUTURA 20;ESTR03669-9;;;784.390014648;775.440014648;21;ESTRUTURA 21;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6704222782;-43.1916045114;0;680.543167765;10.50894693;9.870013712;727.377990723;718.417990723;2387267;1;
VLTS02915-7;Vão entre T21 e T22;;ESTR03669-9;-19.673479;-43.191336;784.390014648;775.440014648;ESTRUTURA 21;ESTR03670-7;;;814.119018555;805.169018555;22;ESTRUTURA 22;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.674383484;-43.1912568215;0;201.247136514;17.55181163;13.98484012;790.515014648;781.565014648;2387268;1;
VLTS02916-5;Vão entre T22 e T23;;ESTR03670-7;-19.675288;-43.191178;814.119018555;805.169018555;ESTRUTURA 22;ESTR03671-5;;;820.20501709;811.26501709;23;ESTRUTURA 23;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6777593816;-43.1909611763;0;550.237843273;12.10240738;0.79620388;780.713012695;771.773012695;2387269;1;
VLTS02917-3;Vão entre T23 e T24;;ESTR03671-5;-19.680231;-43.190745;820.20501709;811.26501709;ESTRUTURA 23;ESTR03672-3;;;800.612976074;791.682976074;24;ESTRUTURA 24;MT-L-39612;LT 230 KV Itabira 2 - J. Monlevade 4;19;19;-19.6816393212;-43.1906208046;0;313.45844376;8.942086517;5.803349453;805.905029297;796.975029297;2387270;1;
