COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01778-0;Vão entre T038 e Pórtico final;;ESTR05298-5;-19.9660851195;-43.4777131537;806.75;799.73;ESTRUTURA 038;PORT00137-0;-19.9686584944;-43.4763427008;835.0759888;828.0559888;39;Pórtico ANGLOGOLD;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9673718069;-43.4770279272;0;321.286565743;18.58185033;17.966515;777.1480103;770.1280103;2386321;1;
VLTS01779-8;Vão entre T037 e T038;;ESTR05186-2;-19.9631094383;-43.4749646024;835.0759888;828.0559888;ESTRUTURA 037;ESTR05298-5;-19.9660851195;-43.4777131537;828.0960083;821.0460083;38;ESTRUTURA 038;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9645972789;-43.476338878;0;440.55403631;15.42739319;14.51262929;778.6389771;771.6089771;2386322;1;
VLTS01780-6;Vão entre T036 e T037;;ESTR05185-4;-19.9612241149;-43.473105944;828.0960083;821.0460083;ESTRUTURA 036;ESTR05186-2;-19.9631094383;-43.4749646024;815.25;808.19;37;ESTRUTURA 037;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9621667766;-43.4740352732;0;287.410247423;14.92292465;10.75987654;814.4210205;807.3710205;2386323;1;
VLTS01781-4;Vão entre T035 e T036;;ESTR05184-7;-19.9591520605;-43.471058169;815.25;808.19;ESTRUTURA 035;ESTR05185-4;-19.9612241149;-43.473105944;819.8319702;812.7519702;36;ESTRUTURA 036;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9601880877;-43.4720820565;0;316.241404565;13.34518577;8.206069286;798.7849731;791.7149731;2386324;1;
VLTS01782-2;Vão entre T034 e T035;;ESTR05183-9;-19.9552920668;-43.4672615139;819.8319702;812.7519702;ESTRUTURA 034;ESTR05184-7;-19.9591520605;-43.471058169;846.2769775;839.1669775;35;ESTRUTURA 035;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9572220636;-43.4691598414;0;587.827253885;22.6478109;21.93688501;731.9039917;724.8039917;2386325;1;
VLTS01783-0;Vão entre T033 e T034;;ESTR05182-1;-19.953992385;-43.4647359283;846.2769775;839.1669775;ESTRUTURA 033;ESTR05183-9;-19.9552920668;-43.4672615139;833.4890137;826.3590137;34;ESTRUTURA 034;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9546422259;-43.4659987211;0;303.19186768;20.30924815;17.09873697;812.8389893;805.7189893;2386326;1;
VLTS01784-8;Vão entre T032 e T033;;ESTR05181-3;-19.9524857318;-43.4618255785;833.4890137;826.3590137;ESTRUTURA 032;ESTR05182-1;-19.953992385;-43.4647359283;853.4019775;846.2519775;33;ESTRUTURA 033;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9532390584;-43.4632807534;0;349.865711099;18.1706855;17.35893781;795.8369751;788.6969751;2386327;1;
VLTS01785-5;Vão entre T031 e T032;;ESTR05180-5;-19.9510906195;-43.4591374067;853.4019775;846.2519775;ESTRUTURA 031;ESTR05181-3;-19.9524857318;-43.4618255785;832.7319946;825.5719946;32;ESTRUTURA 032;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9517881757;-43.4604814926;0;323.347316324;17.58419797;17.02597695;816.3839722;809.2239722;2386328;1;
VLTS01786-3;Vão entre T030 e T031;;ESTR05179-7;-19.9487004006;-43.4545242691;832.7319946;825.5719946;ESTRUTURA 030;ESTR05180-5;-19.9510906195;-43.4591374067;835.9630127;828.7730127;31;ESTRUTURA 031;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.94989551;-43.4568308379;0;554.691591237;10.59598259;9.89432623;784.2369995;777.0569995;2386329;1;
VLTS01787-1;Vão entre T029 e T030;;ESTR05178-9;-19.9459038495;-43.4491292331;835.9630127;828.7730127;ESTRUTURA 029;ESTR05179-7;-19.9487004006;-43.4545242691;875.0319824;867.8019824;30;ESTRUTURA 030;MT-L-39266;LT B. Cocais 3 - Anglogold 230 kV;19;19;-19.9473021251;-43.4518267511;0;648.787899845;17.92356943;17.69823939;766.7949829;759.5849829;2386330;1;
