COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS02434-9;Vão entre PÓRTICO ITABIRA 2 e ESTRUTURA 181;;PORT00078-6;-19.5954785843;-43.2001144008;802.57598877;793.48598877;PÓRTICO ITABIRA 2;ESTR12020-4;;;782.940002441;773.850002441;0;ESTRUTURA 181;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5953186865;-43.2003718646;0;64.5906841893;38.99169101;32.31270927;796.818969727;787.728969727;2387363;1;
VLTS02435-6;Vão entre ESTRUTURA 181 e ESTRUTURA 180;;ESTR12020-4;-19.5951587888;-43.2006293284;782.940002441;773.850002441;ESTRUTURA 181;ESTR12019-6;;;818.849975586;809.759975586;1;ESTRUTURA 180;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5940119657;-43.2010297592;0;267.456379286;-26.45029451;18.11622521;776.585998535;767.495998535;2387364;1;
VLTS02436-4;Vão entre ESTRUTURA 180 e ESTRUTURA 179;;ESTR12019-6;-19.5928651427;-43.2014301901;818.849975586;809.759975586;ESTRUTURA 180;ESTR12018-8;;;816.465026855;807.365026855;2;ESTRUTURA 179;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5905969636;-43.2021450378;0;524.115156473;18.60736115;10.14166435;768.479003906;759.379003906;2387365;1;
VLTS02437-2;Vão entre ESTRUTURA 179 e ESTRUTURA 178;;ESTR12018-8;-19.5883287845;-43.2028598855;816.465026855;807.365026855;ESTRUTURA 179;ESTR12017-0;;;824.549987793;815.449987793;3;ESTRUTURA 178;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5861528278;-43.2035464584;0;502.853087492;37.24328331;6.456756617;797.452026367;788.352026367;2387366;1;
VLTS02438-0;Vão entre ESTRUTURA 178 e ESTRUTURA 177;;ESTR12017-0;-19.5839768712;-43.2042330312;824.549987793;815.449987793;ESTRUTURA 178;ESTR12016-2;;;813.351013184;804.241013184;4;ESTRUTURA 177;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5819597395;-43.2048687181;0;466.103484529;39.69805121;5.997380609;802.564025879;793.454025879;2387367;1;
VLTS02439-8;Vão entre ESTRUTURA 177 e ESTRUTURA 176;;ESTR12016-2;-19.5799426079;-43.2055044049;813.351013184;804.241013184;ESTRUTURA 177;ESTR12015-4;;;837.729980469;828.629980469;5;ESTRUTURA 176;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.576953886;-43.2082972136;0;883.952428306;18.23604923;9.548817029;756.065002441;746.955002441;2387368;1;
VLTS02440-6;Vão entre ESTRUTURA 176 e ESTRUTURA 175;;ESTR12015-4;-19.5739651642;-43.2110900223;837.729980469;828.629980469;ESTRUTURA 176;ESTR12014-7;;;813.161010742;804.061010742;6;ESTRUTURA 175;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5736674055;-43.2118395682;0;170.555482732;22.14939056;18.89355856;831.135986328;822.035986328;2387369;1;
VLTS02441-4;Vão entre ESTRUTURA 175 e ESTRUTURA 174;;ESTR12014-7;-19.5733696469;-43.212589114;813.161010742;804.061010742;ESTRUTURA 175;ESTR12013-9;;;813.018981934;803.928981934;7;ESTRUTURA 174;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5722147977;-43.2155017259;0;662.566956394;13.16712208;12.54756205;744.168029785;735.078029785;2387370;1;
VLTS02442-2;Vão entre ESTRUTURA 174 e ESTRUTURA 173;;ESTR12013-9;-19.5710599486;-43.2184143378;813.018981934;803.928981934;ESTRUTURA 174;ESTR12012-1;;;767.117004395;758.037004395;8;ESTRUTURA 173;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5705049864;-43.2198087176;0;317.377530413;1.504202265;15.22981162;770.078979492;760.998979492;2387371;1;
VLTS02443-0;Vão entre ESTRUTURA 173 e ESTRUTURA 172;;ESTR12012-1;-19.5699500242;-43.2212030973;767.117004395;758.037004395;ESTRUTURA 173;ESTR12011-3;;;770.361999512;761.291999512;9;ESTRUTURA 172;MT-L-30795;Itabira 2_PORT_P1_Sabara 3;30;30;-19.5688279835;-43.224024854;0;642.182843275;-26.08369279;7.119934841;727.101989746;718.031989746;2387372;1;
