COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS06947-6;Vão entre o T222 e T223;;ESTR03044-5;-20.0197798977;-47.4396942745;574.821;566.711;ESTRUTURA 222;PORT00066-1;-20.0191764031;-47.439013958;578.037;569.917;228;Pórtico Final;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0194781504;-47.4393541163;0;97.665033584;18.5204462;6.725027125;579.368;587.488;2392116;1;
VLTS06719-9;Vão entre o Pórtico inicial e T001A;;PORT00001-8;-20.0401463322;-48.224663916;511.517;502.817;Pórtico Inicial;ESTR03186-4;-20.0400154582;-48.2259167994;503.104;494.404;0;ESTRUTURA 001A;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0400808952;-48.2252903577;0;132.00854258;8.780492363;6.791227162;509.714;518.414;2392117;1;
VLTS06946-8;Vão entre o T221 e T222;;ESTR03043-7;-20.0193749251;-47.4411268646;569.848;561.728;ESTRUTURA 221;ESTR03044-5;-20.0197798977;-47.4396942745;574.821;566.711;227;ESTRUTURA 222;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0195774114;-47.4404105695;0;156.522079506;11.27125327;7.529289182;567.238;575.358;2392118;1;
VLTS06728-0;Vão entre o T003 e T004;;ESTR03189-8;-20.0233973742;-48.2353458108;482.337;473.587;ESTRUTURA 003;ESTR03191-4;-20.0225269178;-48.2320040556;478.848;470.088;9;ESTRUTURA 004;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.022962146;-48.2336749332;0;363.058146105;4.093559161;1.282439204;481.786;490.536;2392119;1;
VLTS06727-2;Vão entre o T002 e T003;;ESTR03187-2;-20.0247230137;-48.2371193428;469.67;460.92;ESTRUTURA 002;ESTR03189-8;-20.0233973742;-48.2353458108;482.337;473.587;8;ESTRUTURA 003;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.024060194;-48.2362325768;0;236.824449568;8.063778902;5.89043911;477.208;485.958;2392120;1;
VLTS06720-7;Vão entre o T001A e T002A;;ESTR03186-4;-20.0400154582;-48.2259167994;503.104;494.404;ESTRUTURA 001A;ESTR03188-0;-20.0391237682;-48.2278217382;485.368;476.668;1;ESTRUTURA 002A;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0395696132;-48.2268692688;0;222.628519118;12.47459225;8.57976331;493.005;501.705;2392121;1;
VLTS06722-3;Vão entre o T003A e T004A;;ESTR03190-6;-20.0373558468;-48.229374943;474.06;465.35;ESTRUTURA 003A;ESTR03192-2;-20.0350621906;-48.2313529382;468.289;459.569;3;ESTRUTURA 004A;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0362090187;-48.2303639406;0;327.89908809;3.387932569;2.641056445;467.213;475.923;2392122;1;
VLTS06721-5;Vão entre o T002A e T003A;;ESTR03188-0;-20.0391237682;-48.2278217382;485.368;476.668;ESTRUTURA 002A;ESTR03190-6;-20.0373558468;-48.229374943;474.06;465.35;2;ESTRUTURA 003A;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0382398075;-48.2285983406;0;254.641048903;8.014811472;4.961886567;478.38;487.09;2392123;1;
VLTS06724-9;Vão entre o T005B e T006A;;ESTR12691-2;-20.0336618923;-48.2341304996;468.852;460.132;ESTRUTURA 005B;ESTR03196-3;-20.032775705;-48.2358821154;469.148;460.428;5;ESTRUTURA 006A;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0332187986;-48.2350063075;0;208.081241542;2.520650089;2.217883729;467.602;476.322;2392124;1;
VLTS06723-1;Vão entre o T004A e T005B;;ESTR03192-2;-20.0350621906;-48.2313529382;468.289;459.569;ESTRUTURA 004A;ESTR12691-2;-20.0336618923;-48.2341304996;468.852;460.132;4;ESTRUTURA 005B;MT-L-30206;LT Jaguara - Volta Grande 345 KV;50;50;-20.0343620414;-48.2327417189;0;329.696738001;1.067041191;0.986664296;468.68;477.4;2392125;1;
