COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS07527-5;Vão entre Pórtico inicial e T001;;PORT00059-6;-21.1858509416;-43.7543123675;1142.816;1139.206;Pórtico Barbacena;ESTR12066-7;-21.18568608;-43.7538193741;1134.15;1130.54;0;ESTRUTURA 001;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.1857685108;-43.7540658708;0;54.3394059041;12.50886325;12.0945697;1138.029;1134.419;2388789;1;
VLTS07611-7;Vão entre T084 e T085;;ESTR12149-1;-21.4471246527;-43.5246009278;865.122;861.042;ESTRUTURA 084;ESTR12150-9;-21.4502447403;-43.5240472847;851.621;847.541;84;ESTRUTURA 085;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.4486846965;-43.5243241062;0;350.160549149;22.26686567;19.92717163;841.14;837.06;2388790;1;
VLTS07612-5;Vão entre T085 e T086;;ESTR12150-9;-21.4502447403;-43.5240472847;851.621;847.541;ESTRUTURA 085;ESTR12151-7;-21.4538630704;-43.5234064247;882.17;878.09;85;ESTRUTURA 086;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.4520539053;-43.5237268547;0;406.056954847;17.66764145;16.58785245;846.261;842.181;2388791;1;
VLTS07613-3;Vão entre T086 e T087;;ESTR12151-7;-21.4538630704;-43.5234064247;882.17;878.09;ESTRUTURA 086;ESTR12152-5;-21.4574924788;-43.5227625401;935.299;931.219;86;ESTRUTURA 087;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.4556777746;-43.5230844824;0;407.31821599;11.47897128;9.668231862;911.997;907.917;2388792;1;
VLTS07614-1;Vão entre T087 e T088A;;ESTR12152-5;-21.4574924788;-43.5227625401;935.299;931.219;ESTRUTURA 087;ESTR12153-3;-21.4634799234;-43.5219655806;1009.618;1005.538;87;ESTRUTURA 088A;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.4604862011;-43.5223640603;0;668.00087788;12.57415841;10.94341695;930.529;926.449;2388793;1;
VLTS07615-8;Vão entre T088A e T089A;;ESTR12153-3;-21.4634799234;-43.5219655806;1009.618;1005.538;ESTRUTURA 088A;ESTR12154-1;-21.4638603096;-43.5243683802;988.126;984.056;88;ESTRUTURA 089A;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;25;25;-21.4636701165;-43.5231669804;0;252.548763302;17.32347414;17.00663674;1000.937;996.867;2388794;1;
VLTS07616-6;Vão entre T089A e T090A;;ESTR12154-1;-21.4638603096;-43.5243683802;988.126;984.056;ESTRUTURA 089A;ESTR12155-8;-21.467139862;-43.5300653035;981.602;977.552;89;ESTRUTURA 090A;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;25;25;-21.4655000858;-43.5272168419;0;693.1000043;19.03759561;18.62962088;882.544;878.484;2388795;1;
VLTS07617-4;Vão entre T090A e T091A;;ESTR12155-8;-21.467139862;-43.5300653035;981.602;977.552;ESTRUTURA 090A;ESTR12156-6;-21.4721416408;-43.534723284;929.515;925.485;90;ESTRUTURA 091A;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;25;25;-21.4696407514;-43.5323942938;0;734.604321204;29.87799776;26.04702684;854.866;850.826;2388796;1;
VLTS07618-2;Vão entre T091A e Pórtico final;;ESTR12156-6;-21.4721416408;-43.534723284;929.515;925.485;ESTRUTURA 091A;PORT00096-8;-21.4729797189;-43.5345222786;907.802;903.772;91;PÓRTICO S.DUMONT;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;25;25;-21.4725606798;-43.5346227813;0;95.0933868613;14.26661084;13.94889177;920.405;916.375;2388797;1;
VLTS07603-4;Vão entre T076 e T077;;ESTR12141-8;-21.4080424558;-43.5338856358;944.799;940.709;ESTRUTURA 076;ESTR12142-6;-21.4105705884;-43.533257608;929.84;925.75;76;ESTRUTURA 077;MT-L-39442;LT Barbacena 2 - Santos Dumont 2 345 kV;30;30;-21.4093065221;-43.5335716219;0;287.362071794;10.84102002;8.107113637;917.841;913.751;2388798;1;
