COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS11560-0;Pórtico Inicial e T69A(comp);;PORT00109-9;-20.1903995016;-43.8628488683;1283.042;1277.902;Pórtico Inicial;ESTC10710-2;-20.1900501804;-43.8621624126;1285.367;1280.227;0;ESTRUTURA 69A(comp);MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;25;25;-20.190224841;-43.8625056405;0;81.4889517483;6.368961545;5.22770254;1283.395;1278.255;2389654;1;
VLTS11561-8;Vão entre T69A(comp) e T62B;;ESTC10710-2;-20.1900501804;-43.8621624126;1285.367;1280.227;ESTRUTURA 69A(comp);ESTR12231-7;-20.1893467819;-43.8588619301;1309.229;1304.079;1;ESTRUTURA 62B;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;22.5;22.5;-20.1896984811;-43.8605121714;0;353.570530188;8.462243724;7.602443559;1291.422;1286.272;2389655;1;
VLTS11562-6;Vão entre T62B e T63B;;ESTR12231-7;-20.1893467819;-43.8588619301;1309.229;1304.079;ESTRUTURA 62B;ESTR12232-5;-20.1900043258;-43.8564055146;1273.582;1268.432;2;ESTRUTURA 63B;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;22.5;22.5;-20.1896755538;-43.8576337224;0;266.807774133;21.08259408;15.56926148;1283.906;1278.756;2389656;1;
VLTS11563-4;Vão entre T63B e T64B;;ESTR12232-5;-20.1900043258;-43.8564055146;1273.582;1268.432;ESTRUTURA 63B;ESTR12233-3;-20.188722026;-43.8526153775;1258.385;1253.225;3;ESTRUTURA 64B;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;22.5;22.5;-20.1893631759;-43.854510446;0;420.723832822;9.184171893;13.66929932;1237.153;1231.993;2389657;1;
VLTS11564-2;Vão entre T64B e T65B(comp);;ESTR12233-3;-20.188722026;-43.8526153775;1258.385;1253.225;ESTRUTURA 64B;ESTC10711-0;-20.1867755616;-43.848007695;1226.15;1220.97;4;ESTRUTURA 65B(comp);MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;22.5;22.5;-20.1877487938;-43.8503115363;0;527.499446636;13.25309447;12.99717003;1205.325;1200.155;2389658;1;
VLTS11565-9;Vão entre T65B(comp) e T65A(comp);;ESTC10711-0;-20.1867755616;-43.848007695;1226.15;1220.97;ESTRUTURA 65B(comp);ESTC10715-1;-20.1863735237;-43.8450968662;1132.189;1126.999;5;ESTRUTURA 65A(comp);MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;25;25;-20.1865745427;-43.8465522806;0;307.419761421;33.58925253;31.72535154;1151.09;1145.91;2389659;1;
VLTS11566-7;Vão entre T65A(comp) e T66;;ESTC10715-1;-20.1863735237;-43.8450968662;1132.189;1126.999;ESTRUTURA 65A(comp);ESTR09000-1;-20.1890904688;-43.8436953008;1197.502;1192.322;6;ESTRUTURA 66;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.1877319963;-43.8443960835;0;334.488467449;28.92775369;27.08015636;1122.159;1116.979;2389660;1;
VLTS11567-5;Vão entre T66 e T67;;ESTR09000-1;-20.1890904688;-43.8436953008;1197.502;1192.322;ESTRUTURA 66;ESTR09001-9;-20.1912825521;-43.8425667819;1274.085;1268.915;7;ESTRUTURA 67;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.1901865104;-43.8431310414;0;269.766312272;38.41843673;31.03426788;1220.293;1215.123;2389661;1;
VLTS11568-3;Vão entre T67 e T68;;ESTR09001-9;-20.1912825521;-43.8425667819;1274.085;1268.915;ESTRUTURA 67;ESTR09002-7;-20.1926598539;-43.8418567196;1316.829;1311.659;8;ESTRUTURA 68;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.191971203;-43.8422117508;0;169.541811377;31.73258535;27.74536831;1298.726;1293.556;2389662;1;
VLTS11569-1;Vão entre T68 e T69;;ESTR09002-7;-20.1926598539;-43.8418567196;1316.829;1311.659;ESTRUTURA 68;ESTR09003-5;-20.1944454411;-43.8413568261;1270.074;1264.914;9;ESTRUTURA 69;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.1935526475;-43.8416067729;0;204.420059645;29.83562382;24.44476344;1290.694;1285.524;2389663;1;
VLTS11570-9;Vão entre T69 e T70;;ESTR09003-5;-20.1944454411;-43.8413568261;1270.074;1264.914;ESTRUTURA 69;ESTR09004-3;-20.2011764853;-43.8396518357;1185.433;1180.293;10;ESTRUTURA 70;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.1978109632;-43.8405043309;0;766.015355131;18.74636051;18.5166001;1149.23;1144.08;2389664;1;
VLTS11571-7;Vão entre T70 e T71;;ESTR09004-3;-20.2011764853;-43.8396518357;1185.433;1180.293;ESTRUTURA 70;ESTR09005-0;-20.206941162;-43.8381728746;1179.6;1174.47;11;ESTRUTURA 71;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2040588236;-43.8389123551;0;656.497346285;22.42202514;19.1592549;1126.762;1121.622;2389665;1;
VLTS11572-5;Vão entre T71 e T72;;ESTR09005-0;-20.206941162;-43.8381728746;1179.6;1174.47;ESTRUTURA 71;ESTR09120-7;-20.2104989371;-43.837248115;1188.417;1183.297;12;ESTRUTURA 72;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2087200495;-43.8377104948;0;405.465726479;35.72681747;31.3294051;1068.204;1063.074;2389666;1;
VLTS11573-3;Vão entre T72 e T73;;ESTR09120-7;-20.2104989371;-43.837248115;1188.417;1183.297;ESTRUTURA 72;ESTR09121-5;-20.2146216728;-43.83618133;1229.32;1224.21;13;ESTRUTURA 73;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2125603049;-43.8367147225;0;469.731948687;26.1148939;25.64654168;1142.357;1137.237;2389667;1;
VLTS11574-1;Vão entre T73 e T74;;ESTR09121-5;-20.2146216728;-43.83618133;1229.32;1224.21;ESTRUTURA 73;ESTR09122-3;-20.2242208399;-43.8395325216;1163.411;1158.331;14;ESTRUTURA 74;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2194212563;-43.8378569258;0;1118.66833106;21.51763783;21.13146439;1064.927;1059.827;2389668;1;
VLTS11575-8;Vão entre T74 e T75;;ESTR09122-3;-20.2242208399;-43.8395325216;1163.411;1158.331;ESTRUTURA 74;ESTR09123-1;-20.2298916057;-43.8370722241;1085.674;1080.594;15;ESTRUTURA 75;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2270562228;-43.8383023728;0;678.248598065;21.63218625;18.41065361;1084.971;1079.891;2389669;1;
VLTS11576-6;Vão entre T75 e T76;;ESTR09123-1;-20.2298916057;-43.8370722241;1085.674;1080.594;ESTRUTURA 75;ESTR09124-9;-20.2312399912;-43.8364884709;1056.17;1051.1;16;ESTRUTURA 76;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2305657985;-43.8367803475;0;161.222933604;35.29894831;23.6814944;1073.728;1068.648;2389670;1;
VLTS11577-4;Vão entre T76 e T77;;ESTR09124-9;-20.2312399912;-43.8364884709;1056.17;1051.1;ESTRUTURA 76;ESTR09125-6;-20.2351453275;-43.8347811988;951.085;946.015;17;ESTRUTURA 77;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2331926594;-43.8356348348;0;467.606528215;28.52761712;23.54051823;980.568;975.498;2389671;1;
VLTS11578-2;Vão entre T77 e T78;;ESTR09125-6;-20.2351453275;-43.8347811988;951.085;946.015;ESTRUTURA 77;ESTR09126-4;-20.23961061;-43.8328546894;955.544;950.474;18;ESTRUTURA 78;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2373779688;-43.8338179441;0;533.637896152;9.334794316;7.534697271;931.284;926.214;2389672;1;
VLTS11579-0;Vão entre T78 e T79;;ESTR09126-4;-20.23961061;-43.8328546894;955.544;950.474;ESTRUTURA 78;ESTR09127-2;-20.2423316245;-43.8316758861;998.661;993.601;19;ESTRUTURA 79;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2409711173;-43.8322652878;0;325.373940691;26.07584363;24.99216742;964.468;959.408;2389673;1;
VLTS11580-8;Vão entre T79 e T80;;ESTR09127-2;-20.2423316245;-43.8316758861;998.661;993.601;ESTRUTURA 79;ESTR09128-0;-20.2452469671;-43.8304043051;1039.793;1034.733;20;ESTRUTURA 80;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2437892958;-43.8310400956;0;348.951279838;18.44326235;13.31160041;1016;1010.94;2389674;1;
VLTS11581-6;Vão entre T80 e T81;;ESTR09128-0;-20.2452469671;-43.8304043051;1039.793;1034.733;ESTRUTURA 80;ESTR09129-8;-20.2496284306;-43.8285060577;1140.17;1135.11;21;ESTRUTURA 81;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2474376989;-43.8294551814;0;523.929081237;25.89854331;23.54135405;1040;1034.94;2389675;1;
VLTS11582-4;Vão entre T81 e T82;;ESTR09129-8;-20.2496284306;-43.8285060577;1140.17;1135.11;ESTRUTURA 81;ESTR09130-6;-20.2530676258;-43.8276234148;1070.261;1065.211;22;ESTRUTURA 82;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2513480282;-43.8280647363;0;391.669113713;20.15732087;18.43137421;1103.038;1097.988;2389676;1;
VLTS11583-2;Vão entre T82 e T83;;ESTR09130-6;-20.2530676258;-43.8276234148;1070.261;1065.211;ESTRUTURA 82;ESTR09131-4;-20.2609446552;-43.8255814768;1088.748;1083.708;23;ESTRUTURA 83;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2570061405;-43.8266024458;0;897.569291197;18.19658957;17.60242931;967.306;962.256;2389677;1;
VLTS11584-0;Vão entre T83 e T84;;ESTR09131-4;-20.2609446552;-43.8255814768;1088.748;1083.708;ESTRUTURA 83;ESTR09132-2;-20.266395024;-43.8241704446;1026.71;1021.68;24;ESTRUTURA 84;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2636698396;-43.8248759607;0;621.010314298;15.84144381;14.52632878;1019.825;1014.785;2389678;1;
VLTS11585-7;Vão entre T84 e T85A;;ESTR09132-2;-20.266395024;-43.8241704446;1026.71;1021.68;ESTRUTURA 84;ESTR09133-0;-20.268888888;-43.8235159983;1061.511;1056.481;25;ESTRUTURA 85A;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.267641956;-43.8238432215;0;284.368444452;13.57745585;12.91634171;1046.679;1041.649;2389679;1;
VLTS11586-5;Vão entre T85A e T85S;;ESTR09133-0;-20.268888888;-43.8235159983;1061.511;1056.481;ESTRUTURA 85A;ESTR09134-8;-20.2737223929;-43.8277937511;1035.89;1030.88;26;ESTRUTURA 85S;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2713056404;-43.8256548747;0;697.018212567;13.32576371;12.88144246;975.207;970.187;2389680;1;
VLTS11587-3;Vão entre T85S e T86;;ESTR09134-8;-20.2737223929;-43.8277937511;1035.89;1030.88;ESTRUTURA 85S;ESTR09135-5;-20.2759875902;-43.829796255;1000.737;995.737;27;ESTRUTURA 86;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2748549915;-43.8287950031;0;326.500608491;18.69644295;15.27286587;992.491;987.481;2389681;1;
VLTS11588-1;Vão entre T86 e T87;;ESTR09135-5;-20.2759875902;-43.829796255;1000.737;995.737;ESTRUTURA 86;ESTR09136-3;-20.2798123161;-43.8331714697;963.828;958.838;28;ESTRUTURA 87;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2778999531;-43.8314838624;0;550.884338123;12.80413966;10.43050165;955.832;950.842;2389682;1;
VLTS11589-9;Vão entre T87 e T88;;ESTR09136-3;-20.2798123161;-43.8331714697;963.828;958.838;ESTRUTURA 87;ESTR09137-1;-20.2837850637;-43.8366769855;921.284;916.314;29;ESTRUTURA 88;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2817986899;-43.8349242276;0;572.176284501;9.70889593;8.664287798;920.621;915.641;2389683;1;
VLTS11590-7;Vão entre T88 e T89;;ESTR09137-1;-20.2837850637;-43.8366769855;921.284;916.314;ESTRUTURA 88;ESTR09138-9;-20.287431179;-43.8398962745;982.088;977.138;30;ESTRUTURA 89;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2856081213;-43.83828663;0;525.260312562;13.64694767;12.33274216;922.836;917.876;2389684;1;
VLTS11591-5;Vão entre T89 e T90;;ESTR09138-9;-20.287431179;-43.8398962745;982.088;977.138;ESTRUTURA 89;ESTR09139-7;-20.2891172479;-43.8413846852;1016.371;1011.421;31;ESTRUTURA 90;MT-L-39479;LT Nova Lima 6 - Ouro Preto 2 345 kV;30;30;-20.2882742134;-43.8406404798;0;242.874879642;23.23542068;16.781892;999.569;994.619;2389685;1;
