COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS00001-8;Vão entre Pórtico Inicial e T001A;;PORT00130-5;-19.80921213;-43.10794771;0;0;Pórtico Inicial;ESTR20842-1;-19.80979797;-43.10834599;0;0;0;T001A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.80950505;-43.10814685;0;77.2645050322;0;0;0;0;2387889;1;
VLTS00002-6;Vão entre T001A e T002A;;ESTR20842-1;-19.80979797;-43.10834599;0;0;T001A;ESTR20843-9;-19.8104199;-43.10923696;0;0;1;T002A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.810108935;-43.108791475;0;116.211528384;0;0;0;0;2387890;1;
VLTS00003-4;Vão entre T002A e T003A;;ESTR20843-9;-19.8104199;-43.10923696;0;0;T002A;ESTR20844-7;-19.80987063;-43.11396928;0;0;2;T003A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.810145265;-43.11160312;0;500.476052955;0;0;0;0;2387891;1;
VLTS00004-2;Vão entre T003A e T004A;;ESTR20844-7;-19.80987063;-43.11396928;0;0;T003A;ESTR20845-4;-19.80871554;-43.12391754;0;0;3;T004A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.809293085;-43.11894341;0;1052.11812575;0;0;0;0;2387892;1;
VLTS00005-9;Vão entre T004A e T005A;;ESTR20845-4;-19.80871554;-43.12391754;0;0;T004A;ESTR20846-2;-19.80830623;-43.12744143;0;0;4;T005A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.808510885;-43.125679485;0;372.689782718;0;0;0;0;2387893;1;
VLTS00006-7;Vão entre T005A e T006A;;ESTR20846-2;-19.80830623;-43.12744143;0;0;T005A;ESTR20847-0;-19.80813481;-43.12891719;0;0;5;T006A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.80822052;-43.12817931;0;156.078509263;0;0;0;0;2387894;1;
VLTS00007-5;Vão entre T006A e T007A;;ESTR20847-0;-19.80813481;-43.12891719;0;0;T006A;ESTR20848-8;-19.80824666;-43.12986033;0;0;6;T007A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.808190735;-43.12938876;0;99.7793659358;0;0;0;0;2387895;1;
VLTS00008-3;Vão entre T007A e T008A;;ESTR20848-8;-19.80824666;-43.12986033;0;0;T007A;ESTR20849-6;-19.80896909;-43.13595261;0;0;7;T008A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.808607875;-43.13290647;0;644.531795437;0;0;0;0;2387896;1;
VLTS00009-1;Vão entre T008A e T009A;;ESTR20849-6;-19.80896909;-43.13595261;0;0;T008A;ESTR20850-4;-19.80909368;-43.13642655;0;0;8;T009A;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;0;0;-19.809031385;-43.13618958;0;51.6349806262;0;0;0;0;2387897;1;
VLTS00010-9;Vão entre T009A e T57;;ESTR20850-4;-19.80909368;-43.13642655;873.663025;864.803025;T009A;ESTR03817-4;-19.8098594148;-43.1362444653;852.48999;843.62999;9;T57;MT-L-39614;LT 230 kV J.MONLEVADE 2 / J.MONLEVADE 4 C 1 MG;19;190;-19.8094765474;-43.1363355077;0;87.0556539907;14.167648;7.871737;869.583008;860.723008;2387898;1;
