COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS12061-8;Vão entre T001 e T002;;ESTR07113-4;-17.5912761214;-44.7348826669;514.938;483.711;ESTRUTURA 001;ESTR07114-2;;;513.991;478.536;1;ESTRUTURA 002;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5907996266;-44.7342111141;0;151.94777824;1.186591881;1.057600196;514.349;480.422;2389316;1;
VLTS12062-6;Vão entre T002 e T003;;ESTR07114-2;-17.5907996266;-44.7335395613;513.991;489.04;ESTRUTURA 002;ESTR07115-9;;;511.144;483.711;2;ESTRUTURA 003;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5898079724;-44.7321381474;0;316.985942939;1.348009303;1.081435968;511.974;486.614;2389317;1;
VLTS12063-4;Vão entre T003 e T004;;ESTR07115-9;-17.5898079724;-44.7307367336;511.144;496.838;ESTRUTURA 003;ESTR07116-7;;;512.954;489.04;3;ESTRUTURA 004;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5888347405;-44.7293631756;0;310.736128164;2.016501923;1.954713163;511.871;492.894;2389318;1;
VLTS12064-2;Vão entre T004 e T005;;ESTR07116-7;-17.5888347405;-44.7279896176;512.954;501.666;ESTRUTURA 004;ESTR07117-5;;;513.276;496.838;4;ESTRUTURA 005;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.587788111;-44.7265056471;0;335.531191984;0.342144047;0.286709559;513.552;500.048;2389319;1;
VLTS12065-9;Vão entre T005 e T006;;ESTR07117-5;-17.587788111;-44.7250216765;513.276;501.344;ESTRUTURA 005;ESTR07118-3;;;508.448;501.666;5;ESTRUTURA 006;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5870953466;-44.7240429602;0;221.387389164;2.73954177;2.354244304;511.668;501.932;2389320;1;
VLTS12066-7;Vão entre T006 e T007;;ESTR07118-3;-17.5870953466;-44.7230642438;508.448;499.534;ESTRUTURA 006;ESTR07119-1;;;500.66;501.344;6;ESTRUTURA 007;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5863452731;-44.7220242733;0;235.782826012;4.181390208;3.48329017;504.514;500.261;2389321;1;
VLTS12067-5;Vão entre T007 e T008;;ESTR07119-1;-17.5863452731;-44.7209843028;500.66;502.381;ESTRUTURA 007;ESTR07120-9;;;495.321;499.534;7;ESTRUTURA 008;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5864933955;-44.7200877458;0;190.967796618;3.820015798;3.189019357;498.224;500.364;2389322;1;
VLTS12068-3;Vão entre T008 e T009;;ESTR07120-9;-17.5864933955;-44.7191911889;495.321;503.328;ESTRUTURA 008;ESTR07121-7;;;490.146;502.381;8;ESTRUTURA 009;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5867312998;-44.7176341035;0;331.484119903;1.99315732;0.245562291;492.032;502.739;2389323;1;
VLTS12069-1;Vão entre T009 e T010;;ESTR07121-7;-17.5867312998;-44.7160770182;490.146;503.531;ESTRUTURA 009;ESTR07122-5;;;489.99;503.328;9;ESTRUTURA 010;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5869974365;-44.7143110948;0;375.910645745;2.505116603;2.518949678;485.899;503.412;2389324;1;
VLTS12070-9;Vão entre T010 e T011;;ESTR07122-5;-17.5869974365;-44.7125451715;489.99;486.573;ESTRUTURA 010;ESTR07123-3;;;487.576;492.26;10;ESTRUTURA 011;MT-L-30224;LT M. Claros 2 - V. da Palma 1 345 kV;25;25;-17.5872910235;-44.7106162732;0;410.627646058;0.886447865;0.777833648;488.042;487.856;2389325;1;
