COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS05987-3;Vão entre Pórtico inicial e T001;;PORT00029-9;-19.336232366;-46.014338393;1154.684;1146.504;Pórtico Inicial;ESTR07005-2;;;1155.641;1147.461;0;ESTRUTURA 001;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3354958293;-46.014177891;0;167.015007869;4.071490393;2.400981835;1157.481;1149.301;2390661;1;
VLTS05990-7;Vão entre T003 e T004;;ESTR07007-8;-19.3282000951;-46.009800671;1148.574;1140.384;ESTRUTURA 003;ESTR07008-6;;;1111.786;1103.586;3;ESTRUTURA 004;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3260562936;-46.0083326928;0;567.787630904;13.49095962;13.00310116;1103.874;1095.674;2390662;1;
VLTS05989-9;Vão entre T002 e T003;;ESTR07006-0;-19.3317536188;-46.0120841826;1156.461;1148.281;ESTRUTURA 002;ESTR07007-8;;;1148.574;1140.384;2;ESTRUTURA 003;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.329976857;-46.0109424268;0;462.157692157;2.38663127;1.897620693;1154.715;1146.525;2390663;1;
VLTS05988-1;Vão entre T001 e T002;;ESTR07005-2;-19.3347592926;-46.014017389;1155.641;1147.461;ESTRUTURA 001;ESTR07006-0;;;1156.461;1148.281;1;ESTRUTURA 002;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3332564557;-46.0130507858;0;390.99909211;1.72890427;0.974426815;1155.967;1147.787;2390664;1;
VLTS05991-5;Vão entre T004 e T005;;ESTR07008-6;-19.3239124922;-46.0068647145;1111.786;1103.586;ESTRUTURA 004;ESTR07009-4;;;1110.842;1102.632;4;ESTRUTURA 005;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3223895804;-46.0058917724;0;395.512557771;10.58626311;9.880849352;1075.27;1067.06;2390665;1;
VLTS05992-3;Vão entre T005 e T006;;ESTR07009-4;-19.3208666685;-46.0049188303;1110.842;1102.632;ESTRUTURA 005;ESTR07010-2;;;1119.787;1111.567;5;ESTRUTURA 006;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3186173018;-46.0034858439;0;583.740205872;10.14663705;9.875968696;1064.129;1055.909;2390666;1;
VLTS05993-1;Vão entre T006 e T007;;ESTR07010-2;-19.3163679351;-46.0020528575;1119.787;1111.567;ESTRUTURA 006;ESTR07011-0;;;1133.56;1125.33;6;ESTRUTURA 007;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3147883703;-46.0010430182;0;410.310402692;10.72846306;9.587863174;1107.734;1099.514;2390667;1;
VLTS05994-9;Vão entre T007 e T008;;ESTR07011-0;-19.3132088055;-46.0000331788;1133.56;1125.33;ESTRUTURA 007;ESTR07012-8;;;1120.776;1112.546;7;ESTRUTURA 008;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3122629975;-45.9994312788;0;245.383812458;10.20849735;8.195324622;1122.273;1114.043;2390668;1;
VLTS05995-6;Vão entre T008 e T009;;ESTR07012-8;-19.3113171894;-45.9988293789;1120.776;1112.546;ESTRUTURA 008;ESTR07013-6;;;1120.254;1112.014;8;ESTRUTURA 009;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3091367681;-45.9974409572;0;565.791125683;8.207976034;7.541652398;1089.02;1080.78;2390669;1;
VLTS05996-4;Vão entre T009 e T010;;ESTR07013-6;-19.3069563467;-45.9960525356;1120.254;1112.014;ESTRUTURA 009;ESTR07014-4;;;1105.228;1096.988;9;ESTRUTURA 010;MT-L-30225;LT São Gotardo 2 - T. Marias 345KV;25;25;-19.3062785401;-45.9956230294;0;175.654712902;11.12409663;10.07658702;1117.726;1109.486;2390670;1;
