COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS12638-3;Vão entre T006 e T007;;ESTR04920-5;-18.2222649094;-45.2404689719;562.719;551.979;ESTRUTURA 006;ESTR04922-1;;;593.401;582.661;10;ESTRUTURA 007;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.223238095;-45.2387097224;0;429.842219386;9.376696421;7.607209931;573.284;562.544;2391066;1;
VLTS12639-1;Vão entre T007 e T008;;ESTR04922-1;-18.2242112827;-45.2369504749;593.401;582.661;ESTRUTURA 007;ESTR04924-7;;;615.213;604.473;11;ESTRUTURA 008;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2248717898;-45.2357579608;0;291.460118958;10.20963009;8.010358358;608.611;597.871;2391067;1;
VLTS12640-9;Vão entre T008 e T009;;ESTR04924-7;-18.2255322989;-45.2345654485;615.213;604.473;ESTRUTURA 008;ESTR04926-2;;;598.815;588.075;12;ESTRUTURA 009;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2263850726;-45.2337686383;0;252.975903504;9.837300571;7.134671623;608.735;597.995;2391068;1;
VLTS12641-7;Vão entre T009 e T010;;ESTR04926-2;-18.2272378478;-45.2329718299;598.815;588.075;ESTRUTURA 009;ESTR04146-7;;;616.589;605.849;13;ESTRUTURA 010;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2287828429;-45.2315274255;0;458.433611854;8.477781514;7.585394941;583.601;572.861;2391069;1;
VLTS12642-5;Vão entre T010 e T011;;ESTR04146-7;-18.2303278397;-45.2300830234;616.589;605.849;ESTRUTURA 010;ESTR04148-3;;;645.384;634.644;14;ESTRUTURA 011;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.231237505;-45.2292327837;0;269.887708377;14.66017116;11.32508041;631.389;620.649;2391070;1;
VLTS12643-3;Vão entre T011 e T012;;ESTR04148-3;-18.2321471724;-45.2283825462;645.384;634.644;ESTRUTURA 011;ESTR04150-9;;;660.058;649.328;15;ESTRUTURA 012;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2331600279;-45.2274463341;0;299.03053808;9.737801426;5.995039876;649.808;639.078;2391071;1;
VLTS12644-1;Vão entre T012 e T013;;ESTR04150-9;-18.2341728855;-45.2265101242;660.058;649.328;ESTRUTURA 012;ESTR04152-5;;;668.371;657.641;16;ESTRUTURA 013;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2347467798;-45.2259776042;0;169.720752749;20.00757094;12.51938826;663.852;653.122;2391072;1;
VLTS12645-8;Vão entre T013 e T014;;ESTR04152-5;-18.2353206759;-45.2254450864;668.371;657.641;ESTRUTURA 013;ESTR04154-1;;;641.874;631.144;17;ESTRUTURA 014;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2358579117;-45.2249438826;0;159.258271135;32.79201741;20.32107957;660.264;649.534;2391073;1;
VLTS12646-6;Vão entre T014 e T015;;ESTR04154-1;-18.2363951492;-45.2244426811;641.874;631.144;ESTRUTURA 014;ESTR04156-6;;;603.521;592.791;18;ESTRUTURA 015;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2379093875;-45.2230317327;0;448.635357446;16.55018909;12.60288541;596.883;586.153;2391074;1;
VLTS12647-4;Vão entre T015 e T016;;ESTR04156-6;-18.2394236279;-45.2216207868;603.521;592.791;ESTRUTURA 015;ESTR04158-2;;;615.479;604.759;19;ESTRUTURA 016;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2404500572;-45.2206653874;0;303.963764048;20.53336857;15.40183586;592.172;581.442;2391075;1;
VLTS12648-2;Vão entre T016 e T017;;ESTR04158-2;-18.2414764883;-45.2197099904;615.479;604.759;ESTRUTURA 016;ESTR04160-8;;;667.14;656.42;20;ESTRUTURA 017;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2427594526;-45.2185160187;0;379.901497073;26.47344135;23.68298117;625.071;614.351;2391076;1;
VLTS12649-0;Vão entre T017 e T018;;ESTR04160-8;-18.2440424187;-45.2173220489;667.14;656.42;ESTRUTURA 017;ESTR04162-4;;;691.526;680.806;21;ESTRUTURA 018;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2453391393;-45.2161148163;0;384.036966067;10.89061827;7.267269161;676.037;665.317;2391077;1;
VLTS12650-8;Vão entre T018 e T019;;ESTR04162-4;-18.2466358619;-45.2149075851;691.526;680.806;ESTRUTURA 018;ESTR04164-0;;;702.175;691.465;22;ESTRUTURA 019;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2478991821;-45.2137306836;0;374.250143042;8.706209097;4.475348991;695.682;684.962;2391078;1;
VLTS12651-6;Vão entre T019 e T020;;ESTR04164-0;-18.2491625042;-45.2125537839;702.175;691.465;ESTRUTURA 019;ESTR04165-7;;;757.926;747.216;23;ESTRUTURA 020;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2503520493;-45.2114457297;0;352.375735326;18.77030492;17.2165657;726.087;715.377;2391079;1;
VLTS12652-4;Vão entre T020 e T021;;ESTR04165-7;-18.2515415959;-45.210337678;757.926;747.216;ESTRUTURA 020;ESTR04166-5;;;787.147;776.447;24;ESTRUTURA 021;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2530394955;-45.2089411857;0;443.885547747;9.113159959;7.771597921;759.885;749.175;2391080;1;
VLTS12653-2;Vão entre T021 e T022;;ESTR04166-5;-18.2545373966;-45.2075446959;787.147;776.447;ESTRUTURA 021;ESTR04167-3;;;787.484;776.784;25;ESTRUTURA 022;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2557367225;-45.2064293768;0;355.008942353;1.864460077;1.045607464;789.91;779.21;2391081;1;
VLTS12654-0;Vão entre T022 e T023;;ESTR04167-3;-18.25693605;-45.2053140599;787.484;776.784;ESTRUTURA 022;ESTR04168-1;;;771.178;760.488;26;ESTRUTURA 023;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.258421687;-45.2039316956;0;439.866865466;4.754620464;3.93664569;774.093;763.393;2391082;1;
VLTS12655-7;Vão entre T023 e T024;;ESTR04168-1;-18.2599073258;-45.2025493334;771.178;760.488;ESTRUTURA 023;ESTR04169-9;;;759.968;749.278;27;ESTRUTURA 024;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2610168709;-45.2015165585;0;328.562003432;4.913836607;3.660800663;766.317;755.627;2391083;1;
VLTS12656-5;Vão entre T024 e T025;;ESTR04169-9;-18.2621264181;-45.2004837857;759.968;749.278;ESTRUTURA 024;ESTR04170-7;;;747.917;737.227;28;ESTRUTURA 025;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.263594656;-45.1991156616;0;434.98366588;5.286405399;4.629599127;745.956;735.266;2391084;1;
VLTS12657-3;Vão entre T025 e T026;;ESTR04170-7;-18.2650628962;-45.1977475397;747.917;737.227;ESTRUTURA 025;ESTR04171-5;;;773.738;763.058;29;ESTRUTURA 026;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2663045996;-45.1965925085;0;367.585787023;9.292524686;7.422212981;758.283;747.603;2391085;1;
VLTS12658-1;Vão entre T026 e T027;;ESTR04171-5;-18.267546305;-45.1954374793;773.738;763.058;ESTRUTURA 026;ESTR04172-3;;;779.825;769.145;30;ESTRUTURA 027;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.268498827;-45.1945498647;0;282.198807431;5.051403346;2.44969143;778.83;768.15;2391086;1;
VLTS12659-9;Vão entre T027 e T028;;ESTR04172-3;-18.2694513508;-45.1936622517;779.825;769.145;ESTRUTURA 027;ESTR04173-1;;;759.79;749.11;31;ESTRUTURA 028;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2706589227;-45.1928640845;0;316.026437117;8.170518972;6.646912262;775.721;765.041;2391087;1;
VLTS12660-7;Vão entre T028 e T029;;ESTR04173-1;-18.2718664965;-45.1920659193;759.79;749.11;ESTRUTURA 028;ESTR04174-9;;;747.244;736.574;32;ESTRUTURA 029;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2736824838;-45.190865882;0;475.217970576;6.310577852;5.361539668;743.768;733.098;2391088;1;
VLTS12661-5;Vão entre T029 e T030;;ESTR04174-9;-18.2754984729;-45.1896658469;747.244;736.574;ESTRUTURA 029;ESTR04175-6;;;755.473;744.803;33;ESTRUTURA 030;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2767361308;-45.1888484463;0;323.823277923;4.303581907;2.89787691;752.266;741.596;2391089;1;
VLTS12662-3;Vão entre T030 e T031;;ESTR04175-6;-18.2779737907;-45.1880310478;755.473;744.803;ESTRUTURA 030;ESTR04176-4;;;747.321;736.661;34;ESTRUTURA 031;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2791405085;-45.1872602442;0;305.28995436;4.179305548;2.987651532;753.519;742.849;2391090;1;
VLTS12663-1;Vão entre T031 e T032;;ESTR04176-4;-18.2803072279;-45.1864894428;747.321;736.661;ESTRUTURA 031;ESTR04177-2;;;739.664;729.004;35;ESTRUTURA 032;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2820242823;-45.1853550418;0;449.29334196;6.656675541;6.12005508;721.776;711.116;2391091;1;
VLTS12664-9;Vão entre T032 e T033;;ESTR04177-2;-18.2837413382;-45.1842206429;739.664;729.004;ESTRUTURA 032;ESTR04178-0;;;746.805;736.145;36;ESTRUTURA 033;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2848686856;-45.1834752746;0;295.050263408;4.218942175;2.760546595;743.269;732.609;2391092;1;
VLTS12665-6;Vão entre T033 e T034;;ESTR04178-0;-18.2859960349;-45.1827299084;746.805;736.145;ESTRUTURA 033;ESTR04179-8;;;744.954;734.304;37;ESTRUTURA 034;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.287020428;-45.1820530725;0;268.051960841;2.990091912;1.24192339;747.478;736.828;2391093;1;
VLTS12666-4;Vão entre T034 e T035;;ESTR04179-8;-18.2880448231;-45.1813762385;744.954;734.304;ESTRUTURA 034;ESTR04180-6;;;728.091;717.441;38;ESTRUTURA 035;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2893820913;-45.1804930597;0;349.87750652;6.306207055;5.136654876;732.918;722.268;2391094;1;
VLTS12667-2;Vão entre T035 e T036;;ESTR04180-6;-18.2907193609;-45.1796098823;728.091;717.441;ESTRUTURA 035;ESTR04181-4;;;714.689;704.049;39;ESTRUTURA 036;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2921337119;-45.1786746527;0;370.172429052;7.227982934;5.119235932;714.912;704.262;2391095;1;
VLTS12668-0;Vão entre T036 e T037;;ESTR04181-4;-18.2935480644;-45.177739425;714.689;704.049;ESTRUTURA 036;ESTR04182-2;;;712.482;701.842;40;ESTRUTURA 037;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2945551986;-45.1770727226;0;263.675971078;7.882401993;1.599690705;713.041;702.401;2391096;1;
VLTS12669-8;Vão entre T037 e T038;;ESTR04182-2;-18.2955623346;-45.1764060226;712.482;701.842;ESTRUTURA 037;ESTR04593-0;;;692.728;682.088;41;ESTRUTURA 038;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2972822662;-45.1752706463;0;449.930931412;7.724296681;5.564854126;692.809;682.169;2391097;1;
VLTS12670-6;Vão entre T038 e T039;;ESTR04593-0;-18.2990021995;-45.174135272;692.728;682.088;ESTRUTURA 038;ESTR04594-8;;;669.563;658.933;42;ESTRUTURA 039;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.2998417221;-45.1735795306;0;219.791447848;17.17355264;11.33119612;686.682;676.052;2391098;1;
VLTS12671-4;Vão entre T039 e T040;;ESTR04594-8;-18.3006812467;-45.1730237908;669.563;658.933;ESTRUTURA 039;ESTR04595-5;;;624.709;614.079;43;ESTRUTURA 040;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3019855976;-45.1721615533;0;341.348447615;21.57150575;16.54672825;634.79;624.16;2391099;1;
VLTS12672-2;Vão entre T040 e T041;;ESTR04595-5;-18.3032899505;-45.1712993175;624.709;614.079;ESTRUTURA 040;ESTR04596-3;;;616.114;605.484;44;ESTRUTURA 041;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3044704315;-45.1705193435;0;308.887622492;17.48758968;15.55549543;578.899;568.269;2391100;1;
VLTS12673-0;Vão entre T041 e T042;;ESTR04596-3;-18.3056509146;-45.1697393715;616.114;605.484;ESTRUTURA 041;ESTR04597-1;;;645.181;634.561;45;ESTRUTURA 042;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3072462401;-45.1686857822;0;417.380543251;18.36956735;17.17329693;580.979;570.359;2391101;1;
VLTS12674-8;Vão entre T042 e T043;;ESTR04597-1;-18.3088415674;-45.1676321946;645.181;634.561;ESTRUTURA 042;ESTR04598-9;;;657.378;646.758;46;ESTRUTURA 043;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3098022766;-45.1669964554;0;251.489361149;9.242935723;5.728671755;652.994;642.374;2391102;1;
VLTS12675-5;Vão entre T043 e T044;;ESTR04598-9;-18.3107629876;-45.1663607176;657.378;646.758;ESTRUTURA 043;ESTR04599-7;;;690.952;680.342;47;ESTRUTURA 044;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3123870937;-45.1652868759;0;425.04734561;11.05288634;9.350252486;667.927;657.307;2391103;1;
VLTS12676-3;Vão entre T044 e T045;;ESTR04599-7;-18.3140112021;-45.1642130362;690.952;680.342;ESTRUTURA 044;ESTR04600-3;;;702.42;691.81;48;ESTRUTURA 045;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3152035869;-45.1634245742;0;312.067339423;6.598896263;4.164165345;693.869;683.259;2391104;1;
VLTS12677-1;Vão entre T045 e T046;;ESTR04600-3;-18.3163959736;-45.1626361145;702.42;691.81;ESTRUTURA 045;ESTR04601-1;;;722.911;712.301;49;ESTRUTURA 046;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3178015774;-45.1617049224;0;368.065223185;8.846801585;6.593668315;709.431;698.821;2391105;1;
VLTS12678-9;Vão entre T046 e T047;;ESTR04601-1;-18.3192071831;-45.1607737322;722.911;712.301;ESTRUTURA 046;ESTR04602-9;;;739.972;729.372;50;ESTRUTURA 047;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.320465721;-45.159943938;0;329.106163545;7.389408858;5.624932636;732.88;722.28;2391106;1;
VLTS12679-7;Vão entre T047 e T048;;ESTR04602-9;-18.3217242611;-45.1591141458;739.972;729.372;ESTRUTURA 047;ESTR04603-7;;;743.77;733.17;51;ESTRUTURA 048;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3229448981;-45.1583068169;0;319.478398876;3.020861515;1.561294916;744.16;733.56;2391107;1;
VLTS12680-5;Vão entre T048 e T049;;ESTR04603-7;-18.3241655372;-45.1574994899;743.77;733.17;ESTRUTURA 048;ESTR04604-5;;;730.884;720.284;52;ESTRUTURA 049;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3254968694;-45.1566189976;0;348.443636961;6.974155192;4.833206354;734.804;724.204;2391108;1;
VLTS12681-3;Vão entre T049 e T050;;ESTR04604-5;-18.3268282036;-45.155738507;730.884;720.284;ESTRUTURA 049;ESTR04605-2;;;732.326;721.736;53;ESTRUTURA 050;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3285448139;-45.154603933;0;449.196602496;6.831975093;5.767185205;715.111;704.521;2391109;1;
VLTS12682-1;Vão entre T050 e T051;;ESTR04605-2;-18.3302614259;-45.1534693609;732.326;721.736;ESTRUTURA 050;ESTR04606-0;;;779.469;768.879;54;ESTRUTURA 051;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3315998977;-45.1525831773;0;350.418207799;17.02565639;13.94933223;746.825;736.235;2391110;1;
VLTS12683-9;Vão entre T051 e T052;;ESTR04606-0;-18.3329383709;-45.1516969959;779.469;768.879;ESTRUTURA 051;ESTR04607-8;;;782.137;771.557;55;ESTRUTURA 052;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3338134283;-45.1511190322;0;228.93541136;7.534002668;3.012640097;785.022;774.432;2391111;1;
VLTS12684-7;Vão entre T052 e T053;;ESTR04607-8;-18.3346884872;-45.1505410702;782.137;771.557;ESTRUTURA 052;ESTR04608-6;;;734.472;723.892;56;ESTRUTURA 053;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3359396155;-45.1497143736;0;327.361973547;16.89903057;15.00418618;753.931;743.351;2391112;1;
VLTS12685-4;Vão entre T053 e T054;;ESTR04608-6;-18.3371907459;-45.1488876786;734.472;723.892;ESTRUTURA 053;ESTR04609-4;;;717.54;706.96;57;ESTRUTURA 054;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3383108355;-45.1481470447;0;293.133124622;10.51672343;6.423361408;727.327;716.747;2391113;1;
VLTS12686-2;Vão entre T054 e T055;;ESTR04609-4;-18.339430927;-45.1474064127;717.54;706.96;ESTRUTURA 054;ESTR04610-2;;;722.81;712.24;58;ESTRUTURA 055;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3411852364;-45.1462462844;0;459.124173877;8.584387894;7.469221172;690.295;679.715;2391114;1;
VLTS12687-0;Vão entre T055 e T056;;ESTR04610-2;-18.3429395473;-45.1450861578;722.81;712.24;ESTRUTURA 055;ESTR04611-0;;;738.286;727.716;59;ESTRUTURA 056;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3440556434;-45.1443475826;0;292.150969088;7.965402296;5.825412818;733.586;723.016;2391115;1;
VLTS12688-8;Vão entre T056 e T057;;ESTR04611-0;-18.3451717413;-45.1436090091;738.286;727.716;ESTRUTURA 056;ESTR04612-8;;;736.174;725.604;60;ESTRUTURA 057;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3465475481;-45.1426988248;0;360.103080248;3.392639683;1.993318134;735.915;725.345;2391116;1;
VLTS12689-6;Vão entre T057 e T058;;ESTR04612-8;-18.3479233568;-45.1417886424;736.174;725.604;ESTRUTURA 057;ESTR04613-6;;;723.941;713.381;61;ESTRUTURA 058;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3495660577;-45.1407026646;0;429.870415449;6.870442566;5.945512666;722.574;712.014;2391117;1;
VLTS12690-4;Vão entre T058 e T059;;ESTR04613-6;-18.3512087605;-45.1396166886;723.941;713.381;ESTRUTURA 058;ESTR04614-4;;;738.451;727.891;62;ESTRUTURA 059;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3521652727;-45.1389843763;0;250.300563464;12.53532935;6.969620747;734.339;723.779;2391118;1;
VLTS12691-2;Vão entre T059 e T060;;ESTR04614-4;-18.3531217868;-45.1383520657;738.451;727.891;ESTRUTURA 059;ESTR04615-1;;;754.288;743.738;63;ESTRUTURA 060;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3546199137;-45.1373612732;0;392.07854854;7.129438758;5.44253188;739.05;728.49;2391119;1;
VLTS12692-0;Vão entre T060 e T061;;ESTR04615-1;-18.3561180421;-45.1363704829;754.288;743.738;ESTRUTURA 060;ESTR04616-9;;;769.287;758.737;64;ESTRUTURA 061;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3572718598;-45.1356083553;0;301.859563486;6.524557239;5.202087957;763.422;752.872;2391120;1;
VLTS12693-8;Vão entre T061 e T062;;ESTR04616-9;-18.358425679;-45.1348462302;769.287;758.737;ESTRUTURA 061;ESTR04617-7;;;797.047;786.497;65;ESTRUTURA 062;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3599958059;-45.1338076498;0;410.937536911;7.630356729;6.905185692;778.163;767.613;2391121;1;
VLTS12694-6;Vão entre T062 e T063;;ESTR04617-7;-18.3615659343;-45.1327690716;797.047;786.497;ESTRUTURA 062;ESTR04618-5;;;799.06;788.52;66;ESTRUTURA 063;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.362710651;-45.1320108701;0;299.711298902;2.91146848;1.786052117;801.21;790.67;2391122;1;
VLTS12695-3;Vão entre T063 e T064;;ESTR04618-5;-18.3638553692;-45.1312526705;799.06;788.52;ESTRUTURA 063;ESTR04619-3;;;774.16;763.62;67;ESTRUTURA 064;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3651696269;-45.1303839996;0;343.893379392;9.323529303;7.507850266;783.955;773.415;2391123;1;
VLTS12696-1;Vão entre T064 e T065;;ESTR04619-3;-18.3664838865;-45.1295153304;774.16;763.62;ESTRUTURA 064;ESTR04620-1;;;763.41;752.87;68;ESTRUTURA 065;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.368202511;-45.1283794561;0;449.691843813;7.414855408;6.610971582;761.153;750.613;2391124;1;
VLTS12697-9;Vão entre T065 e T066;;ESTR04620-1;-18.3699211376;-45.1272435837;763.41;752.87;ESTRUTURA 065;ESTR04621-9;;;770.409;759.879;69;ESTRUTURA 066;MT-L-39526;LT Sete Lagoas 4 -T. Marias;50;50;-18.3711050431;-45.1264594286;0;309.967317644;4.636617857;2.591563543;768.641;758.111;2391125;1;
