COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS02193-1;Vão entre Pórtico inicial e T01DER;;PORT00088-5;-20.6635180919;-43.8236972283;1041.43103027;1037.18103027;Portico Lafaiete 1;ESTR09144-7;;;1027.64794922;1023.39794922;0;ESTRUTURA 01DER;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;53;53;-20.6634953537;-43.8240759925;0;79.0790907889;25.39224447;1.909493079;1033.7989502;1029.5489502;2388080;1;
VLTS02194-9;Vão entre T01DER e T02DER;;ESTR09144-7;-20.6634726164;-43.8244547573;1027.64794922;1023.39794922;ESTRUTURA 01DER;ESTR09145-4;;;1005.17297363;1000.92297363;1;ESTRUTURA 02DER;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;23;23;-20.663280919;-43.8269221892;0;515.859535057;11.26178092;6.407360196;976.882019043;972.632019043;2388081;1;
VLTS02195-6;Vão entre T02DER e T03DER;;ESTR09145-4;-20.6630892233;-43.8293896232;1005.17297363;1000.92297363;ESTRUTURA 02DER;ESTR09146-2;;;1010.53100586;1006.29100586;2;ESTRUTURA 03DER;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;23;23;-20.6625982562;-43.8304095978;0;238.702031018;5.228267399;3.284415213;1008.98199463;1004.73199463;2388082;1;
VLTS02196-4;Vão entre T03DER e T04DER;;ESTR09146-2;-20.6621072908;-43.8314295746;1010.53100586;1006.29100586;ESTRUTURA 03DER;ESTR09147-0;;;986.986999512;982.746999512;3;ESTRUTURA 04DER;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;23;23;-20.6615613037;-43.8325624086;0;265.185471656;11.96559445;10.06315881;1003.90698242;999.66698242;2388083;1;
VLTS02197-2;Vão entre T04DER e T05DER;;ESTR09147-0;-20.6610153181;-43.8336952442;986.986999512;982.746999512;ESTRUTURA 04DER;ESTR09148-8;;;954.528015137;950.288015137;4;ESTRUTURA 05DER;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;23;23;-20.6604450532;-43.8348682748;0;275.093030222;14.39913724;12.8454858;967.791992188;963.551992188;2388084;1;
VLTS02198-0;Vão entre T05DER e T190;;ESTR09148-8;-20.6598747897;-43.8360413068;954.528015137;950.288015137;ESTRUTURA 05DER;ESTR09149-6;;;947.838012695;943.598012695;5;ESTRUTURA 190;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;23;23;-20.6602068009;-43.8367473468;0;164.451284149;7.553009131;5.646032618;952.299987793;948.059987793;2388085;1;
VLTS02199-8;Vão entre T190 e T191;;ESTR09149-6;-20.6605388139;-43.8374533883;947.838012695;943.598012695;ESTRUTURA 190;ESTR09150-4;;;949.208007813;944.968007813;6;ESTRUTURA 191;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;30;30;-20.6620010758;-43.8374171275;0;323.799372364;1.868135564;1.438532431;946.812988281;942.572988281;2388086;1;
VLTS02200-4;Vão entre T191 e T192;;ESTR09150-4;-20.6634633396;-43.8373808681;949.208007813;944.968007813;ESTRUTURA 191;ESTR09151-2;;;951.094970703;946.854970703;7;ESTRUTURA 192;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;30;30;-20.6643594402;-43.8373575043;0;198.435947142;6.837467384;1.909433003;949.581970215;945.341970215;2388087;1;
VLTS02201-2;Vão entre T192 e T193;;ESTR09151-2;-20.6652555427;-43.8373341421;951.094970703;946.854970703;ESTRUTURA 192;ESTR09152-0;;;965.822998047;961.582998047;8;ESTRUTURA 193;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;30;30;-20.6668626021;-43.8372966832;0;355.851806193;6.991950304;5.811405848;953.916992188;949.676992188;2388088;1;
VLTS02202-0;Vão entre T193 e T194;;ESTR09152-0;-20.6684696633;-43.8372592258;965.822998047;961.582998047;ESTRUTURA 193;ESTR09153-8;;;996.645996094;992.415996094;9;ESTRUTURA 194;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;30;30;-20.6702678749;-43.8372142555;0;398.193348675;11.82314563;10.99314867;975.929992676;971.699992676;2388089;1;
VLTS02203-8;Vão entre T194 e T195;;ESTR09153-8;-20.6720660883;-43.8371692869;996.645996094;992.415996094;ESTRUTURA 194;ESTR09154-6;;;994.617004395;990.387004395;10;ESTRUTURA 195;MT-L-30436;LT Barbacena 2 - Lafaiete 1 345 kV;30;30;-20.6735846839;-43.8371304447;0;336.280018009;6.215356208;4.290465607;1000.11999512;995.88999512;2388090;1;
