COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS08063-0;Vão entre Pórtico inicial e T001;;PORT00065-3;-20.018438312;-47.4375198177;577.865;569.745;Pórtico Jaguara;ESTR03045-2;;;558.387;550.267;0;ESTRUTURA 001;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0181453766;-47.4371905841;0;94.6620441374;31.36843311;22.86660952;576.258;576.258;2396868;1;
VLTS08064-8;Vão entre T001e T002;;ESTR03045-2;-20.0178524412;-47.4368613504;558.387;550.267;ESTRUTURA 001;ESTR03046-0;;;553.62;545.5;1;ESTRUTURA 002;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0167102049;-47.4355309695;0;376.279179175;7.662927315;5.890838831;541.293;541.293;2396869;1;
VLTS08065-5;Vão entre T002e T003;;ESTR03046-0;-20.0155679687;-47.4342005887;553.62;545.5;ESTRUTURA 002;ESTR03047-8;;;584.319;576.199;2;ESTRUTURA 003;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0141515293;-47.432459135;0;480.995831713;12.74522479;12.6936651;525.133;525.133;2396870;1;
VLTS08066-3;Vão entre T003e T004;;ESTR03047-8;-20.0127350898;-47.4307176814;584.319;576.199;ESTRUTURA 003;ESTR03048-6;;;592.239;584.119;3;ESTRUTURA 004;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0122382135;-47.430107924;0;168.551133207;14.68100483;13.76555563;575.691;575.691;2396871;1;
VLTS08067-1;Vão entre T004e T005;;ESTR03048-6;-20.0117413372;-47.4294981667;592.239;584.119;ESTRUTURA 004;ESTR03049-4;;;567.699;559.579;4;ESTRUTURA 005;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0116606995;-47.4288146842;0;144.205693844;32.5042644;22.05183384;574.475;574.475;2396872;1;
VLTS08068-9;Vão entre T005e T006;;ESTR03049-4;-20.0115800618;-47.4281312018;567.699;559.579;ESTRUTURA 005;ESTR03050-2;;;516.519;508.409;5;ESTRUTURA 006;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0112949226;-47.4256659294;0;519.984477316;11.44034151;10.88167099;512.121;512.121;2396873;1;
VLTS08069-7;Vão entre T006e T007;;ESTR03050-2;-20.0110097834;-47.4232006571;516.519;508.409;ESTRUTURA 006;ESTR03051-0;;;531.214;523.104;6;ESTRUTURA 007;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.010779525;-47.421233688;0;414.955148058;4.632066885;4.562661793;516.223;516.223;2396874;1;
VLTS08070-5;Vão entre T007e T008;;ESTR03051-0;-20.0105492666;-47.4192667189;531.214;523.104;ESTRUTURA 007;ESTR03052-8;;;542.415;534.315;7;ESTRUTURA 008;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0103677312;-47.4177286791;0;324.508260138;0.266557159;0.113402352;537.073;537.073;2396875;1;
VLTS08071-3;Vão entre T008e T009;;ESTR03052-8;-20.0101861958;-47.4161906394;542.415;534.315;ESTRUTURA 008;ESTR03053-6;;;552.115;544.025;8;ESTRUTURA 009;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0099846437;-47.4144309895;0;371.099409179;2.786584873;2.670443486;547.144;547.144;2396876;1;
VLTS08072-1;Vão entre T009e T010;;ESTR03053-6;-20.0097830915;-47.4126713397;552.115;544.025;ESTRUTURA 009;ESTR03054-4;;;617.752;609.662;9;ESTRUTURA 010;MT-L-30207;LT2 Jaguara - Pimenta 345 kV;35;35;-20.0094596365;-47.4099138318;0;581.746850554;11.96602954;11.47165643;560.413;560.413;2396877;1;
