COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01676-6;Vão entre Pórtico inicial e T002;;PORT00050-5;-19.9315236726;-43.850675214;775.6259766;769.3059766;Pórtico Taquaril;ESTR11682-2;;;763.4500122;757.1300122;0;ESTRUTURA 002;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9310250579;-43.8498693858;0;202.957082282;10.70079316;10.7096346;768.190979;761.870979;2387963;1;
VLTS01677-4;Vão entre T002 e T002A;;ESTR11682-2;-19.9305264431;-43.8490635576;763.4500122;757.1300122;ESTRUTURA 002;ESTR11683-0;;;791.7730103;785.4530103;1;ESTRUTURA 002A;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9310160789;-43.8473198272;0;383.364647779;13.80774709;13.65697603;740.3060303;733.9860303;2387964;1;
VLTS01678-2;Vão entre T002A e T003;;ESTR11683-0;-19.9315057148;-43.8455760967;791.7730103;785.4530103;ESTRUTURA 002A;ESTR11684-8;;;822.3540039;816.0340039;2;ESTRUTURA 003;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9310486491;-43.8435976071;0;429.248585758;23.30910792;21.8125366;750.9089966;744.5889966;2387965;1;
VLTS01679-0;Vão entre T003 e T004;;ESTR11684-8;-19.9305915834;-43.8416191176;822.3540039;816.0340039;ESTRUTURA 003;ESTR11685-5;;;747.2990112;740.9690112;3;ESTRUTURA 004;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9300403791;-43.8398890857;0;384.764134326;22.69337789;20.84446527;780.0720215;773.7420215;2387966;1;
VLTS01680-8;Vão entre T004 e T005;;ESTR11685-5;-19.9294891747;-43.8381590537;747.2990112;740.9690112;ESTRUTURA 004;ESTR11686-3;;;774.6920166;768.3520166;4;ESTRUTURA 005;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9283835003;-43.8346885905;0;771.85285985;10.05968885;9.762868597;700.684021;694.344021;2387967;1;
VLTS01681-6;Vão entre T005 e T006;;ESTR11686-3;-19.9272778259;-43.8312181272;774.6920166;768.3520166;ESTRUTURA 005;ESTR11687-1;;;816.434021;810.084021;5;ESTRUTURA 006;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9264370941;-43.8285837253;0;586.022374311;15.409997;14.91205871;755.5859985;749.2359985;2387968;1;
VLTS01682-4;Vão entre T006 e T007;;ESTR11687-1;-19.9255963623;-43.8259493234;816.434021;810.084021;ESTRUTURA 006;ESTR11688-9;;;815.4379883;809.0679883;6;ESTRUTURA 007;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.924125504;-43.8232975858;0;647.966171266;11.70030616;11.28223119;773.5670166;767.2070166;2387969;1;
VLTS01683-2;Vão entre T007 e T008;;ESTR11688-9;-19.9226546456;-43.8206458481;815.4379883;809.0679883;ESTRUTURA 007;ESTR11689-7;;;781.3250122;774.9350122;7;ESTRUTURA 008;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9210635189;-43.8177736131;0;701.634109613;10.33686597;10.29596327;758.8629761;752.4829761;2387970;1;
VLTS01684-0;Vão entre T008 e T009;;ESTR11689-7;-19.9194723923;-43.8149013782;781.3250122;774.9350122;ESTRUTURA 008;ESTR11690-5;;;866.0310059;859.6310059;8;ESTRUTURA 009;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9185839072;-43.8132950156;0;392.256499666;27.47692629;26.73275319;794.7219849;788.3219849;2387971;1;
VLTS01685-7;Vão entre T009 e T010;;ESTR11690-5;-19.9176954222;-43.8116886531;866.0310059;859.6310059;ESTRUTURA 009;ESTR11691-3;;;844.447998;838.037998;9;ESTRUTURA 010;MT-L-39540;LT Barão de Cocais 3 - Taquaril 230 kV;22;22;-19.9171490349;-43.8107042721;0;240.594730158;25.7474303;24.1210589;830.2039795;823.8039795;2387972;1;
