COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01504-0;Vão entre T001A e T002A;;ESTR11622-8;-19.0126668094;-42.1242912323;185.844;174.794;ESTRUTURA 001A;ESTR11623-6;-19.0115852778;-42.1269138737;185.871;174.821;1;ESTRUTURA 002A;MT-L-39278;LT Baguari - Valadares 2 230 kV;17;17;-19.0121260436;-42.125602553;0;301.179147859;3.6333834;3.61180075;185.015;173.965;2386471;1;
VLTS01563-6;Vão entre T193 e Pórtico final;;ESTR11681-4;-18.8507068294;-41.9806862405;177.551;166.511;ESTRUTURA 193;PORT00091-9;-18.8505224756;-41.9801206715;177.166;166.126;60;Pórtico Valadares 2;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8506146525;-41.980403456;0;63.0529560374;3.612835973;3.562088661;177.183;166.143;2386472;1;
VLTS01562-8;Vão entre T192 e T193;;ESTR11680-6;-18.8520815635;-41.9840786839;214.57;203.53;ESTRUTURA 192;ESTR11681-4;-18.8507068294;-41.9806862405;177.551;166.511;59;ESTRUTURA 193;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8513941965;-41.9823824622;0;388.880545116;10.89152222;10.86091679;178.899;167.859;2386473;1;
VLTS01561-0;Vão entre T191 e T192;;ESTR11679-8;-18.8530052879;-41.9860327375;268.957;257.917;ESTRUTURA 191;ESTR11680-6;-18.8520815635;-41.9840786839;214.57;203.53;58;ESTRUTURA 192;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8525434257;-41.9850557107;0;230.108787996;24.82694513;24.41063018;240.65;229.61;2386474;1;
VLTS01560-2;Vão entre T190 e T191;;ESTR11678-0;-18.8547980736;-41.987672924;296.218;285.178;ESTRUTURA 190;ESTR11679-8;-18.8530052879;-41.9860327375;268.957;257.917;57;ESTRUTURA 191;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8539016807;-41.9868528307;0;263.389479639;11.29506009;11.05245072;280.013;268.973;2386475;1;
VLTS01559-4;Vão entre T189 e T190;;ESTR11677-2;-18.8595276028;-41.991396484;322.073;311.023;ESTRUTURA 189;ESTR11678-0;-18.8547980736;-41.987672924;296.218;285.178;56;ESTRUTURA 190;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8571628382;-41.989534704;0;654.799732362;15.72572422;15.35263176;241.238;230.188;2386476;1;
VLTS01558-6;Vão entre T188 e T189;;ESTR11676-4;-18.8650505794;-41.9970491922;251.165;240.115;ESTRUTURA 188;ESTR11677-2;-18.8595276028;-41.991396484;322.073;311.023;55;ESTRUTURA 189;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8622890911;-41.9942228381;0;854.276660304;13.71651684;14.02297449;219.768;208.718;2386477;1;
VLTS01557-8;Vão entre T187 e T188;;ESTR11675-6;-18.8685946118;-42.0002868123;298.402;287.352;ESTRUTURA 187;ESTR11676-4;-18.8650505794;-41.9970491922;251.165;240.115;54;ESTRUTURA 188;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8668225956;-41.9986680023;0;520.325377472;17.02242675;16.81697833;229.472;218.422;2386478;1;
VLTS01556-0;Vão entre T186 e T187;;ESTR11674-9;-18.8711491519;-42.0026225513;294.22;283.16;ESTRUTURA 186;ESTR11675-6;-18.8685946118;-42.0002868123;298.402;287.352;53;ESTRUTURA 187;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8698718818;-42.0014546818;0;375.189711634;12.98809895;12.74342292;267.474;256.414;2386479;1;
VLTS01555-2;Vão entre T185 e T186;;ESTR11673-1;-18.8720471673;-42.0034448607;266.733;255.673;ESTRUTURA 185;ESTR11674-9;-18.8711491519;-42.0026225513;294.22;283.16;52;ESTRUTURA 186;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8715981596;-42.003033706;0;131.976188962;26.35626688;25.75311224;277.296;266.236;2386480;1;
VLTS01554-5;Vão entre T184 e T185;;ESTR11672-3;-18.8761369066;-42.0071870813;195.188;184.128;ESTRUTURA 184;ESTR11673-1;-18.8720471673;-42.0034448607;266.733;255.673;51;ESTRUTURA 185;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8740920369;-42.005315971;0;600.850962653;12.68434425;12.62892155;202.184;191.124;2386481;1;
VLTS01553-7;Vão entre T183 e T184;;ESTR11671-5;-18.878159807;-42.0090303243;190.012;178.952;ESTRUTURA 183;ESTR11672-3;-18.8761369066;-42.0071870813;195.188;184.128;50;ESTRUTURA 184;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8771483568;-42.0081087028;0;296.657684104;2.987615628;2.585131449;189.744;178.684;2386482;1;
VLTS01552-9;Vão entre T182A e T183;;ESTR11670-7;-18.8804815398;-42.0111570417;194.32;183.26;ESTRUTURA 182A;ESTR11671-5;-18.878159807;-42.0090303243;190.012;178.952;49;ESTRUTURA 183;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8793206734;-42.010093683;0;341.252752325;4.729922646;4.312932927;187.526;176.466;2386483;1;
VLTS01551-1;Vão entre T181 e T182A;;ESTR11669-9;-18.8849068655;-42.0152072521;206.713;195.653;ESTRUTURA 181;ESTR11670-7;-18.8804815398;-42.0111570417;194.32;183.26;48;ESTRUTURA 182A;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8826942027;-42.0131821469;0;650.199634163;5.286837795;5.182563086;177.056;165.996;2386484;1;
VLTS01550-3;Vão entre T180 e T181;;ESTR11668-1;-18.8866699;-42.0168234097;261.683;250.623;ESTRUTURA 180;ESTR11669-9;-18.8849068655;-42.0152072521;206.713;195.653;47;ESTRUTURA 181;MT-L-39278;LT Baguari - Valadares 2 230 kV;19;19;-18.8857883827;-42.0160153309;0;259.212608309;22.42368365;22.10347658;229.016;217.956;2386485;1;
