COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01857-2;Vão entre T001 e T002;;ESTR07671-1;-19.8250954262;-44.1036602174;926.5549927;919.9649927;ESTRUTURA 001;ESTR07672-9;;;941.315979;934.725979;1;ESTRUTURA 002;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8252489575;-44.1028656539;0;169.865735089;16.16216448;7.084416746;940.427002;933.837002;2390492;1;
VLTS01858-0;Vão entre T002 e T003;;ESTR07672-9;-19.8254024888;-44.1020710904;941.315979;934.725979;ESTRUTURA 002;ESTR07673-7;;;944.5839844;937.9939844;2;ESTRUTURA 003;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8254841605;-44.101684109;0;83.0495610163;8.126501037;6.685167128;944.3250122;937.7350122;2390493;1;
VLTS01859-8;Vão entre T003 e T004;;ESTR07673-7;-19.8255658322;-44.1012971276;944.5839844;937.9939844;ESTRUTURA 003;ESTR07674-5;;;934.2529907;927.6629907;3;ESTRUTURA 004;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8246752332;-44.0990615454;0;508.074024515;7.260755888;6.935995255;915.2819824;908.6919824;2390494;1;
VLTS01860-6;Vão entre T004 e T005;;ESTR07674-5;-19.8237846342;-44.0968259631;934.2529907;927.6629907;ESTRUTURA 004;ESTR07675-2;;;937.2789917;930.6789917;4;ESTRUTURA 005;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.823207717;-44.0953814891;0;328.410948101;3.423764835;1.935998865;937.3880005;930.7880005;2390495;1;
VLTS01861-4;Vão entre T005 e T006;;ESTR07675-2;-19.8226307998;-44.0939370151;937.2789917;930.6789917;ESTRUTURA 005;ESTR07676-0;;;933.5109863;926.9109863;5;ESTRUTURA 006;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8220375345;-44.0938074245;0;134.089844347;5.86546302;3.662477771;935.5130005;928.9130005;2390496;1;
VLTS01862-2;Vão entre T006 e T007;;ESTR07676-0;-19.8214442692;-44.0936778338;933.5109863;926.9109863;ESTRUTURA 006;ESTR07677-8;;;904.2890015;897.6790015;6;ESTRUTURA 007;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.819571474;-44.0932535757;0;423.944232669;7.982648984;7.245293378;923.0469971;916.4369971;2390497;1;
VLTS01863-0;Vão entre T007 e T008;;ESTR07677-8;-19.8176986788;-44.0928293175;904.2890015;897.6790015;ESTRUTURA 007;ESTR07678-6;;;927.625;920.995;7;ESTRUTURA 008;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.815501024;-44.0923331136;0;497.410877858;8.402506815;8.270831315;906.6339722;900.0139722;2390498;1;
VLTS01864-8;Vão entre T008 e T009;;ESTR07678-6;-19.8133033692;-44.0918369097;927.625;920.995;ESTRUTURA 008;ESTR07679-4;;;913.8690186;907.2390186;8;ESTRUTURA 009;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8128634099;-44.0907238657;0;252.679293544;7.341727583;5.999303057;921.710022;915.080022;2390499;1;
VLTS01865-5;Vão entre T009 e T010;;ESTR07679-4;-19.8124234505;-44.0896108218;913.8690186;907.2390186;ESTRUTURA 009;ESTR07680-2;;;903.0930176;896.4530176;9;ESTRUTURA 010;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8120972112;-44.0887812137;0;188.192136553;12.58181078;9.818151855;903.5430298;896.9130298;2390500;1;
VLTS01866-3;Vão entre T010 e T011;;ESTR07680-2;-19.8117709719;-44.0879516057;903.0930176;896.4530176;ESTRUTURA 010;ESTR07681-0;;;879.1799927;872.5299927;10;ESTRUTURA 011;MT-L-30210;LT Neves 1 - Taquaril 345 kV;30;30;-19.8109459936;-44.0858671106;0;473.307799194;7.558717823;6.263795725;878.2369995;871.5969995;2390501;1;
