COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS11619-4;Pórtico Inicial e T001;;PORT00111-5;-20.3286875288;-43.7866649626;966.447;961.537;Pórtico Inicial;ESTR12461-0;-20.3280188676;-43.7869351186;957.399;952.479;0;ESTRUTURA 001;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3283531982;-43.7868000406;0;79.2041287433;16.82488048;13.14199167;961.231;956.311;2393932;1;
VLTS11620-2;Vão entre T001 e T002;;ESTR12461-0;-20.3280188676;-43.7869351186;957.399;952.479;ESTRUTURA 001;ESTR12462-8;-20.3257470252;-43.7878333469;1005.994;1001.074;1;ESTRUTURA 002;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3268829464;-43.7873842328;0;268.380151084;23.71337811;21.92114423;971.059;966.139;2393933;1;
VLTS11621-0;Vão entre T002 e T003;;ESTR12462-8;-20.3257470252;-43.7878333469;1005.994;1001.074;ESTRUTURA 002;ESTR12463-6;-20.3210206854;-43.7866655258;900.968;896.018;2;ESTRUTURA 003;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3233838553;-43.7872494364;0;537.161735997;23.11091645;21.91891047;924.651;919.711;2393934;1;
VLTS11622-8;Vão entre T003 e T004;;ESTR12463-6;-20.3210206854;-43.7866655258;900.968;896.018;ESTRUTURA 003;ESTR12464-4;-20.3144023877;-43.7850245008;907.529;902.549;3;ESTRUTURA 004;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3177115366;-43.7858450133;0;752.325256303;6.754924094;5.906487869;873.215;868.255;2393935;1;
VLTS11623-6;Vão entre T004 e T005;;ESTR12464-4;-20.3144023877;-43.7850245008;907.529;902.549;ESTRUTURA 004;ESTR12465-1;-20.3116141126;-43.7861639185;919.883;914.893;4;ESTRUTURA 005;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3130082501;-43.7855942097;0;330.761520587;10.03411761;8.275448713;898.482;893.502;2393936;1;
VLTS11624-4;Vão entre T005 e T006;;ESTR12465-1;-20.3116141126;-43.7861639185;919.883;914.893;ESTRUTURA 005;ESTR12466-9;-20.310442402;-43.7863927123;888.593;883.603;5;ESTRUTURA 006;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3110282573;-43.7862783154;0;131.873873805;33.19080477;27.42923898;907.312;902.322;2393937;1;
VLTS11625-1;Vão entre T006 e T916;;ESTR12466-9;-20.310442402;-43.7863927123;888.593;883.603;ESTRUTURA 006;ESTR02390-3;-20.3097329206;-43.7824209709;984.047;979.047;6;ESTRUTURA 916;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;35;35;-20.3100876613;-43.7844068416;0;422.097276411;25.9309894;24.85730325;899.304;894.314;2393938;1;
VLTS11626-9;Vão entre T916 e T917;;ESTR02390-3;-20.3097329206;-43.7824209709;984.047;979.047;ESTRUTURA 916;ESTR02391-1;-20.3095133261;-43.781187816;1022.588;1017.588;7;ESTRUTURA 917;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;30;30;-20.3096231233;-43.7818043934;0;131.040052614;41.54760237;34.46961375;1003.981;998.981;2393939;1;
VLTS11627-7;Vão entre T917 e T918;;ESTR02391-1;-20.3095133261;-43.781187816;1022.588;1017.588;ESTRUTURA 917;ESTR02392-9;-20.3061629133;-43.7744245225;1077.946;1072.916;8;ESTRUTURA 918;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;30;30;-20.3078381197;-43.7778061692;0;797.677804445;21.46292639;20.49499172;956.91;951.9;2393940;1;
VLTS11628-5;Vão entre T918 e T919;;ESTR02392-9;-20.3061629133;-43.7744245225;1077.946;1072.916;ESTRUTURA 918;ESTR02393-7;-20.3045085474;-43.7710796315;1110.727;1105.687;9;ESTRUTURA 919;MT-L-39483;LT Itabirito 2 - Ouro Preto 2 - 500 KV;30;30;-20.3053357303;-43.772752077;0;394.374072033;11.15438441;9.300814278;1090.36;1085.33;2393941;1;
