COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS02342-4;Vão entre Pórtico inicial e T01A;;PORT00119-8;-19.6746522292;-42.9234350013;515.3519897;505.4419897;Pórtico G.Amorim;ESTR02433-1;-19.674269568;-42.9235368044;505.8859863;505.8859863;0;ESTRUTURA 01A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6744608986;-42.9234859029;0;43.6931937576;26.20080279;25.32208092;515.3510132;505.4410132;2386862;1;
VLTS02351-5;Vão entre T079 e T080;;ESTR02441-4;-19.6451665999;-42.913628457;687.0380249;677.0780249;ESTRUTURA 079;ESTR02442-2;-19.643059509;-42.9055636013;668.8460083;668.8460083;9;ESTRUTURA 080;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6441130545;-42.9095960291;0;877.586818983;11.25780321;11.17746733;608.9829712;599.0129712;2386863;1;
VLTS02350-7;Vão entre T078 e T079;;ESTR02440-6;-19.6457656639;-42.9159228756;688.1259766;678.1759766;ESTRUTURA 078;ESTR02441-4;-19.6451665999;-42.913628457;687.0380249;687.0380249;8;ESTRUTURA 079;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6454661319;-42.9147756663;0;249.655587586;9.495063293;8.582624631;683.526001;673.576001;2386864;1;
VLTS02349-9;Vão entre T077 e T078;;ESTR02438-0;-19.6482050818;-42.9253905914;727.848999;717.928999;ESTRUTURA 077;ESTR02440-6;-19.6457656639;-42.9159228756;688.1259766;688.1259766;7;ESTRUTURA 078;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6469853729;-42.9206567335;0;1029.21713444;18.7738809;18.40282511;602.8400269;592.9100269;2386865;1;
VLTS02348-1;Vão entre T077A e T077;;ESTR02439-8;-19.6491512761;-42.9251716354;735.7360229;725.8160229;ESTRUTURA 077A;ESTR02438-0;-19.6482050818;-42.9253905914;727.848999;727.848999;6;ESTRUTURA 077;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.648678179;-42.9252811134;0;107.25114137;20.91164554;10.67401046;733.7479858;723.8279858;2386866;1;
VLTS02347-3;Vão entre T05A e T077A;;ESTR02437-2;-19.6533387523;-42.9257858428;719.507019;709.597019;ESTRUTURA 05A;ESTR02439-8;-19.6491512761;-42.9251716354;735.7360229;735.7360229;5;ESTRUTURA 077A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6512450142;-42.9254787391;0;468.094175673;21.67340903;20.44950918;656.03302;646.12302;2386867;1;
VLTS02346-5;Vão entre T04A e T05A;;ESTR02436-4;-19.6597701861;-42.9267317206;788.4099731;778.4999731;ESTRUTURA 04A;ESTR02437-2;-19.6533387523;-42.9257858428;719.507019;719.507019;4;ESTRUTURA 05A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6565544692;-42.9262587817;0;718.969667858;21.75752325;21.36418219;710.8460083;700.9360083;2386868;1;
VLTS02345-7;Vão entre T03A e T04A;;ESTR02435-6;-19.6620343555;-42.9270286387;792.6900024;782.7900024;ESTRUTURA 03A;ESTR02436-4;-19.6597701861;-42.9267317206;788.4099731;788.4099731;3;ESTRUTURA 04A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6609022708;-42.9268801797;0;252.616933122;6.054228495;5.840064061;800.0289917;790.1189917;2386869;1;
VLTS02344-0;Vão entre T02A e T03A;;ESTR02434-9;-19.6680883043;-42.9253031366;579.8270264;569.9170264;ESTRUTURA 02A;ESTR02435-6;-19.6620343555;-42.9270286387;792.6900024;792.6900024;2;ESTRUTURA 03A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6650613299;-42.9261658876;0;694.299310315;36.44839774;36.2903989;620.1699829;610.2599829;2386870;1;
VLTS02343-2;Vão entre T01A e T02A;;ESTR02433-1;-19.674269568;-42.9235368044;505.8859863;495.9759863;ESTRUTURA 01A;ESTR02434-9;-19.6680883043;-42.9253031366;579.8270264;579.8270264;1;ESTRUTURA 02A;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6711789362;-42.9244199705;0;709.024094686;25.13680198;25.06882197;410.9200134;401.0100134;2386871;1;
VLTS02359-8;Vão entre T087 e T088;;ESTR02449-7;-19.6372304839;-42.8700415034;695.0289917;684.9389917;ESTRUTURA 087;ESTR02450-5;-19.6360849296;-42.8618303213;499.67099;499.67099;17;ESTRUTURA 088;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6366577068;-42.8659359124;0;870.707559136;26.06994491;25.95762283;506.6600037;496.5600037;2386872;1;
VLTS02358-0;Vão entre T086 e T087;;ESTR02448-9;-19.6384511187;-42.8787940803;630.8410034;620.7810034;ESTRUTURA 086;ESTR02449-7;-19.6372304839;-42.8700415034;695.0289917;695.0289917;16;ESTRUTURA 087;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6378408013;-42.8744177919;0;928.098167685;19.36562326;19.27953202;548.9420166;538.8720166;2386873;1;
VLTS02357-2;Vão entre T085 e T086;;ESTR02447-1;-19.6393228949;-42.8850562978;769.2299805;759.1899805;ESTRUTURA 085;ESTR02448-9;-19.6384511187;-42.8787940803;630.8410034;630.8410034;15;ESTRUTURA 086;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6388870068;-42.881925189;0;663.995494631;25.34565486;25.0587601;640.3969727;630.3469727;2386874;1;
VLTS02356-4;Vão entre T084 e T085;;ESTR02446-3;-19.6407367916;-42.8952282479;715.4359741;705.4159741;ESTRUTURA 084;ESTR02447-1;-19.6393228949;-42.8850562978;769.2299805;769.2299805;14;ESTRUTURA 085;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6400298433;-42.8901422728;0;1078.50495038;15.95560884;15.93446593;612.3189697;602.2889697;2386875;1;
VLTS02355-6;Vão entre T083 e T084;;ESTR02445-5;-19.6411734118;-42.8983273277;795.7039795;785.6939795;ESTRUTURA 083;ESTR02446-3;-19.6407367916;-42.8952282479;715.4359741;715.4359741;13;ESTRUTURA 084;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6409551017;-42.8967777878;0;328.678779213;28.26193752;27.95768909;729.164978;719.154978;2386876;1;
VLTS02354-9;Vão entre T082 e T083;;ESTR02444-8;-19.6419498449;-42.9013347903;752.1430054;742.1430054;ESTRUTURA 082;ESTR02445-5;-19.6411734118;-42.8983273277;795.7039795;795.7039795;12;ESTRUTURA 083;MT-L-30150;LT Guilman Amorim - Ipatinga 1 230 kV;19;19;-19.6415616284;-42.899831059;0;326.994371599;23.36339072;23.12241902;756.1939697;746.1939697;2386877;1;
