COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS03901-6;Vão entre Pórtico inicial e T540A;;PORT00100-8;-19.7930859049;-45.3097595298;728.820007324;720.670007324;PÓRTICO BD3;ESTR08665-2;-19.792973421;-45.3089073514;737.414978027;729.264978027;0;ESTRUTURA 540A;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;33;33;-19.793029663;-45.3093334406;0;90.1231237873;11.13698636;10.2071473;735.796020508;727.646020508;2393137;1;
VLTS03902-4;Vão entre T540A e T540B;;ESTR08665-2;-19.792973421;-45.3089073514;737.414978027;729.264978027;ESTRUTURA 540A;ESTR08666-0;-19.7922004432;-45.3064854596;728.322998047;720.172998047;1;ESTRUTURA 540B;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;30;30;-19.7925869321;-45.3076964055;0;267.708883687;4.486963538;3.73054486;733.685974121;725.535974121;2393138;1;
VLTS03903-2;Vão entre T540B e T540C;;ESTR08666-0;-19.7922004432;-45.3064854596;728.322998047;720.172998047;ESTRUTURA 540B;ESTR08780-9;-19.7913145391;-45.3037159278;718.237976074;710.087976074;2;ESTRUTURA 540C;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;30;30;-19.7917574912;-45.3051006937;0;306.207172849;4.765727682;3.917609078;725.307006836;717.157006836;2393139;1;
VLTS03904-0;Vão entre T540C e T541;;ESTR08780-9;-19.7913145391;-45.3037159278;718.237976074;710.087976074;ESTRUTURA 540C;ESTR08781-7;-19.7917686259;-45.2989789546;736.442993164;728.302993164;3;ESTRUTURA 541;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;30;30;-19.7915415825;-45.3013474412;0;498.705244369;8.803597014;7.862961227;708.026977539;699.886977539;2393140;1;
VLTS03905-7;Vão entre T541 e T542;;ESTR08781-7;-19.7917686259;-45.2989789546;736.442993164;728.302993164;ESTRUTURA 541;ESTR08782-5;-19.7921512548;-45.2949415252;747.143005371;739.013005371;4;ESTRUTURA 542;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7919599404;-45.2969602399;0;425.007717448;3.976163092;2.923241035;742.594970703;734.464970703;2393141;1;
VLTS03906-5;Vão entre T542 e T543;;ESTR08782-5;-19.7921512548;-45.2949415252;747.143005371;739.013005371;ESTRUTURA 542;ESTR08783-3;-19.7924913456;-45.2914375248;746.419006348;738.299006348;5;ESTRUTURA 543;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7923213002;-45.293189525;0;368.943783062;2.131490043;1.416204918;749.528015137;741.408015137;2393142;1;
VLTS03907-3;Vão entre T543 e T544;;ESTR08783-3;-19.7924913456;-45.2914375248;746.419006348;738.299006348;ESTRUTURA 543;ESTR08784-1;-19.7928548223;-45.2876784487;730.29699707;722.18699707;6;ESTRUTURA 544;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7926730839;-45.2895579867;0;395.784833868;6.065416849;5.197521037;730.168029785;722.058029785;2393143;1;
VLTS03908-1;Vão entre T544 e T545;;ESTR08784-1;-19.7928548223;-45.2876784487;730.29699707;722.18699707;ESTRUTURA 544;ESTR08785-8;-19.7933112727;-45.2829101733;721.263977051;713.173977051;7;ESTRUTURA 545;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7930830475;-45.285294311;0;501.988182977;8.25477599;7.269493832;697.57598877;689.47598877;2393144;1;
VLTS03909-9;Vão entre T545 e T546;;ESTR08785-8;-19.7933112727;-45.2829101733;721.263977051;713.173977051;ESTRUTURA 545;ESTR08786-6;-19.793625614;-45.2796508952;711.648010254;703.568010254;8;ESTRUTURA 546;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7934684434;-45.2812805343;0;343.151219682;4.602344125;3.675056149;721.242980957;713.152980957;2393145;1;
VLTS03910-7;Vão entre T546 e T547;;ESTR08786-6;-19.793625614;-45.2796508952;711.648010254;703.568010254;ESTRUTURA 546;ESTR08787-4;-19.7941076538;-45.2746161976;695.49798584;687.42798584;9;ESTRUTURA 547;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7938666339;-45.2771335464;0;530.03428699;3.839751597;3.596937117;694.380004883;686.300004883;2393146;1;
VLTS03911-5;Vão entre T547 e T548;;ESTR08787-4;-19.7941076538;-45.2746161976;695.49798584;687.42798584;ESTRUTURA 547;ESTR08788-2;-19.7945577619;-45.2699099003;718.028991699;709.978991699;10;ESTRUTURA 548;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7943327078;-45.272263049;0;495.454472986;5.179486996;4.703156651;699.065002441;691.005002441;2393147;1;
VLTS03912-3;Vão entre T548 e T549;;ESTR08788-2;-19.7945577619;-45.2699099003;718.028991699;709.978991699;ESTRUTURA 548;ESTR08789-0;-19.7948362995;-45.2670247083;740.24597168;732.19597168;11;ESTRUTURA 549;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7946970307;-45.2684673043;0;303.766269783;9.125437139;8.343586014;734.413024902;726.363024902;2393148;1;
VLTS03913-1;Vão entre T549 e T550;;ESTR08789-0;-19.7948362995;-45.2670247083;740.24597168;732.19597168;ESTRUTURA 549;ESTR08790-8;-19.795230285;-45.2628865346;740.161987305;732.131987305;12;ESTRUTURA 550;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7950332923;-45.2649556215;0;435.623413715;5.098669929;3.965351599;738.781005859;730.741005859;2393149;1;
VLTS03914-9;Vão entre T550 e T551;;ESTR08790-8;-19.795230285;-45.2628865346;740.161987305;732.131987305;ESTRUTURA 550;ESTR08791-6;-19.7956512156;-45.2584842729;757.857971191;749.837971191;13;ESTRUTURA 551;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7954407503;-45.2606854038;0;463.442517525;5.1499375;4.934161009;739.919006348;731.889006348;2393150;1;
VLTS03915-6;Vão entre T551 e T552;;ESTR08791-6;-19.7956512156;-45.2584842729;757.857971191;749.837971191;ESTRUTURA 551;ESTR08792-4;-19.7959893843;-45.2549597807;740.367980957;732.357980957;14;ESTRUTURA 552;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7958202999;-45.2567220268;0;371.048477547;5.877938145;5.108227401;749.440002441;741.430002441;2393151;1;
VLTS03916-4;Vão entre T552 e T553;;ESTR08792-4;-19.7959893843;-45.2549597807;740.367980957;732.357980957;ESTRUTURA 552;ESTR08793-2;-19.7964156589;-45.2504741533;758.052001953;750.062001953;15;ESTRUTURA 553;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7962025216;-45.252716967;0;472.187122852;4.786026324;4.540361006;740.174987793;732.174987793;2393152;1;
VLTS03917-2;Vão entre T553 e T554;;ESTR08793-2;-19.7964156589;-45.2504741533;758.052001953;750.062001953;ESTRUTURA 553;ESTR08794-0;-19.7968029243;-45.2464822276;778.119995117;770.139995117;16;ESTRUTURA 554;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7966092916;-45.2484781904;0;420.303919295;5.567161981;5.045396682;769.427001953;761.437001953;2393153;1;
VLTS03918-0;Vão entre T554 e T555;;ESTR08794-0;-19.7968029243;-45.2464822276;778.119995117;770.139995117;ESTRUTURA 554;ESTR08795-7;-19.7972019058;-45.2422948235;782.383972168;774.413972168;17;ESTRUTURA 555;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.797002415;-45.2443885255;0;440.803302834;5.325958279;4.633359112;773.197021484;765.217021484;2393154;1;
VLTS03919-8;Vão entre T555 e T556;;ESTR08795-7;-19.7972019058;-45.2422948235;782.383972168;774.413972168;ESTRUTURA 555;ESTR08796-5;-19.7976551307;-45.2375688151;767.49597168;759.53597168;18;ESTRUTURA 556;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7974285182;-45.2399318193;0;497.532628239;5.582548445;5.205085763;760.671020508;752.711020508;2393155;1;
VLTS03920-6;Vão entre T556 e T557;;ESTR08796-5;-19.7976551307;-45.2375688151;767.49597168;759.53597168;ESTRUTURA 556;ESTR08797-3;-19.7981286493;-45.2326313485;794.604003906;786.664003906;19;ESTRUTURA 557;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.79789189;-45.2351000818;0;519.792504264;6.252879704;5.678612092;772.148010254;764.198010254;2393156;1;
VLTS03921-4;Vão entre T557 e T558;;ESTR08797-3;-19.7981286493;-45.2326313485;794.604003906;786.664003906;ESTRUTURA 557;ESTR08798-1;-19.7985435471;-45.2282804398;813.596984863;805.666984863;20;ESTRUTURA 558;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7983360982;-45.2304558942;0;458.01481153;4.915998224;4.387849365;806.168029785;798.228029785;2393157;1;
VLTS03922-2;Vão entre T558 e T559;;ESTR08798-1;-19.7985435471;-45.2282804398;813.596984863;805.666984863;ESTRUTURA 558;ESTR08799-9;-19.799017139;-45.2233035415;797.28302002;789.36302002;21;ESTRUTURA 559;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7987803431;-45.2257919906;0;523.899289752;6.060134194;5.593632321;793.96697998;786.04697998;2393158;1;
VLTS03923-0;Vão entre T559 e T560;;ESTR08799-9;-19.799017139;-45.2233035415;797.28302002;789.36302002;ESTRUTURA 559;ESTR08800-5;-19.7992431609;-45.2209246587;782.799987793;774.889987793;22;ESTRUTURA 560;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.79913015;-45.2221141001;0;250.411566666;8.22206429;7.260048025;793.867980957;785.957980957;2393159;1;
VLTS03924-8;Vão entre T560 e T561;;ESTR08800-5;-19.7992431609;-45.2209246587;782.799987793;774.889987793;ESTRUTURA 560;ESTR08801-3;-19.7996479675;-45.2166721286;775.494995117;767.594995117;23;ESTRUTURA 561;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7994455642;-45.2187983936;0;447.647349735;5.48333415;4.893584205;765.518005371;757.608005371;2393160;1;
VLTS03925-5;Vão entre T561 e T562;;ESTR08801-3;-19.7996479675;-45.2166721286;775.494995117;767.594995117;ESTRUTURA 561;ESTR08802-1;-19.7999896638;-45.2130608686;796.116027832;788.226027832;24;ESTRUTURA 562;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.7998188156;-45.2148664986;0;380.119553673;8.06509418;7.529473221;776.08001709;768.18001709;2393161;1;
VLTS03926-3;Vão entre T562 e T563;;ESTR08802-1;-19.7999896638;-45.2130608686;796.116027832;788.226027832;ESTRUTURA 562;ESTR08803-9;-19.8002201643;-45.2106309863;811.906982422;804.016982422;25;ESTRUTURA 563;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.800104914;-45.2118459275;0;255.774246759;12.69791639;8.242033851;800.059997559;792.169997559;2393162;1;
VLTS03927-1;Vão entre T563 e T564;;ESTR08803-9;-19.8002201643;-45.2106309863;811.906982422;804.016982422;ESTRUTURA 563;ESTR08804-7;-19.8005605163;-45.2070686299;770.669006348;762.789006348;26;ESTRUTURA 564;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8003903403;-45.2088498081;0;375.006847208;15.3949189;13.48775372;792.104980469;784.224980469;2393163;1;
VLTS03928-9;Vão entre T564 e T565;;ESTR08804-7;-19.8005605163;-45.2070686299;770.669006348;762.789006348;ESTRUTURA 564;ESTR08805-4;-19.8009327069;-45.2031644501;751.382019043;743.512019043;27;ESTRUTURA 565;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8007466116;-45.20511654;0;410.980261839;6.562845592;5.536762252;754.409973145;746.539973145;2393164;1;
VLTS03929-7;Vão entre T565 e T566;;ESTR08805-4;-19.8009327069;-45.2031644501;751.382019043;743.512019043;ESTRUTURA 565;ESTR08806-2;-19.801350008;-45.1987630494;749.807006836;741.947006836;28;ESTRUTURA 566;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8011413574;-45.2009637497;0;463.294531226;3.837515619;3.403018801;743.012023926;735.152023926;2393165;1;
VLTS03930-5;Vão entre T566 e T567;;ESTR08806-2;-19.801350008;-45.1987630494;749.807006836;741.947006836;ESTRUTURA 566;ESTR08807-0;-19.8017509787;-45.1945536687;720.117004395;712.267004395;29;ESTRUTURA 567;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8015504933;-45.1966583591;0;443.101863729;8.812194937;7.745171666;735.435974121;727.585974121;2393166;1;
VLTS03931-3;Vão entre T567 e T568;;ESTR08807-0;-19.8017509787;-45.1945536687;720.117004395;712.267004395;ESTRUTURA 567;ESTR08808-8;-19.8021603938;-45.1902304947;715.278015137;707.438015137;30;ESTRUTURA 568;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8019556862;-45.1923920817;0;455.052663709;2.747813824;2.239740763;713.17199707;705.33199707;2393167;1;
VLTS03932-1;Vão entre T568 e T569;;ESTR08808-8;-19.8021603938;-45.1902304947;715.278015137;707.438015137;ESTRUTURA 568;ESTR08809-6;-19.8024717534;-45.1869646283;720.818969727;712.988969727;31;ESTRUTURA 569;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8023160736;-45.1885975615;0;343.783684328;5.543893113;3.702037235;718.314025879;710.484025879;2393168;1;
VLTS03933-9;Vão entre T569 e T570;;ESTR08809-6;-19.8024717534;-45.1869646283;720.818969727;712.988969727;ESTRUTURA 569;ESTR08810-4;-19.8027904979;-45.1836038417;723.627990723;715.807990723;32;ESTRUTURA 570;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8026311257;-45.185284235;0;353.756359688;4.615323387;3.086304939;723.153015137;715.323015137;2393169;1;
VLTS03934-7;Vão entre T570 e T571;;ESTR08810-4;-19.8027904979;-45.1836038417;723.627990723;715.807990723;ESTRUTURA 570;ESTR08811-2;-19.8032026829;-45.1792736713;701.54699707;693.73699707;33;ESTRUTURA 571;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8029965904;-45.1814387565;0;455.809182142;5.6080485;5.151278412;704.093017578;696.273017578;2393170;1;
VLTS03935-4;Vão entre T571 e T572;;ESTR08811-2;-19.8032026829;-45.1792736713;701.54699707;693.73699707;ESTRUTURA 571;ESTR08812-0;-19.8034720735;-45.176429876;700.585021973;692.775021973;34;ESTRUTURA 572;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8033373782;-45.1778517736;0;299.332898936;1.29354308;1.162919282;698.367980957;690.557980957;2393171;1;
VLTS03936-2;Vão entre T572 e T573;;ESTR08812-0;-19.8034720735;-45.176429876;700.585021973;692.775021973;ESTRUTURA 572;ESTR08813-8;-19.803891301;-45.1720290679;715.513977051;707.713977051;35;ESTRUTURA 573;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8036816873;-45.1742294719;0;463.246165964;4.244395625;3.848277937;699.210998535;691.410998535;2393172;1;
VLTS03937-0;Vão entre T573 e T574;;ESTR08813-8;-19.803891301;-45.1720290679;715.513977051;707.713977051;ESTRUTURA 573;ESTR08814-6;-19.8042045057;-45.1687063866;726.760986328;718.970986328;36;ESTRUTURA 574;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8040479033;-45.1703677272;0;349.720894457;7.743317723;4.652853249;726.195983887;718.395983887;2393173;1;
VLTS03938-8;Vão entre T574 e T575;;ESTR08814-6;-19.8042045057;-45.1687063866;726.760986328;718.970986328;ESTRUTURA 574;ESTR08815-3;-19.8046054614;-45.1644615799;746.666992188;738.886992188;37;ESTRUTURA 575;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8044049836;-45.1665839833;0;446.785045812;8.842283414;8.432690475;726.210998535;718.420998535;2393174;1;
VLTS03939-6;Vão entre T575 e T576;;ESTR08815-3;-19.8046054614;-45.1644615799;746.666992188;738.886992188;ESTRUTURA 575;ESTR08816-1;-19.8048816018;-45.1615382051;738.656005859;730.876005859;38;ESTRUTURA 576;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8047435316;-45.1629998925;0;307.697746303;3.647085536;3.320791303;746.205993652;738.425993652;2393175;1;
VLTS03940-4;Vão entre T576 e T577;;ESTR08816-1;-19.8048816018;-45.1615382051;738.656005859;730.876005859;ESTRUTURA 576;ESTR08817-9;-19.8053968329;-45.1560951557;743.690979004;735.920979004;39;ESTRUTURA 577;MT-L-30771;LT1 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8051392174;-45.1588166804;0;572.914699425;5.225734307;4.943318792;716.364013672;708.594013672;2393176;1;
