COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS05342-1;Vão entre Pórtico inicial e T01B;;PORT00024-0;-18.4584077725;-47.9865419727;692.183;681.223;Pórtico Emborcação;ESTR01703-8;-18.4603732516;-47.9871550314;691.592;680.642;0;ESTRUTURA 01B;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;25;25;-18.459390512;-47.986848502;0;227.176946175;9.953034575;4.746080173;686.686;675.736;2396468;1;
VLTS05547-5;Vão entre T462A e Pórtico final;;ESTR01831-7;-19.1349467189;-47.7023288248;742.175;732.825;ESTRUTURA 462A;PORT00012-5;-19.1345597963;-47.7012241624;750.727;741.377;205;Pórtico Nova Ponte;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;27.5;27.5;-19.1347532576;-47.7017764936;0;123.993903126;13.02322098;10.83521017;742.118;732.768;2396469;1;
VLTS05546-7;Vão entre T461A e T462A;;ESTR01830-9;-19.1347401656;-47.703227717;741.101;731.751;ESTRUTURA 461A;ESTR01831-7;-19.1349467189;-47.7023288248;742.175;732.825;204;ESTRUTURA 462A;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;30;30;-19.1348434423;-47.7027782709;0;97.4001960036;13.41681078;4.11395476;743.521;734.171;2396470;1;
VLTS05545-9;Vão entre T460A e T461A;;ESTR01829-1;-19.1296946535;-47.705120132;783.951;774.591;ESTRUTURA 460A;ESTR01830-9;-19.1347401656;-47.703227717;741.101;731.751;203;ESTRUTURA 461A;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;30;30;-19.1322174095;-47.7041739245;0;593.577110825;15.80064296;14.94818422;706.717;697.357;2396471;1;
VLTS05544-2;Vão entre T459A e T460A;;ESTR01828-3;-19.1284247235;-47.7056280133;805.505;796.145;ESTRUTURA 459A;ESTR01829-1;-19.1296946535;-47.705120132;783.951;774.591;202;ESTRUTURA 460A;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;30;30;-19.1290596885;-47.7053740727;0;150.549609786;22.41653103;16.75128885;796.412;787.052;2396472;1;
VLTS05543-4;Vão entre T458 e T459A;;ESTR01827-5;-19.1258188984;-47.7073528044;851.125;841.765;ESTRUTURA 458;ESTR01828-3;-19.1284247235;-47.7056280133;805.505;796.145;201;ESTRUTURA 459A;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.1271218109;-47.7064904089;0;341.152713098;16.01423583;14.12065569;828.859;819.499;2396473;1;
VLTS05542-6;Vão entre T457 e T458;;ESTR01826-7;-19.1247927697;-47.7078590582;831.229;821.869;ESTRUTURA 457;ESTR01827-5;-19.1258188984;-47.7073528044;851.125;841.765;200;ESTRUTURA 458;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.125305834;-47.7076059313;0;125.590519074;21.06528438;17.5697976;844.899;835.539;2396474;1;
VLTS05541-8;Vão entre T456 e T457;;ESTR01825-9;-19.1190092003;-47.7107372793;779.572;770.212;ESTRUTURA 456;ESTR01826-7;-19.1247927697;-47.7078590582;831.229;821.869;199;ESTRUTURA 457;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.121900985;-47.7092981687;0;708.981267621;11.24119968;10.99366141;757.654;748.294;2396475;1;
VLTS05540-0;Vão entre T455 e T456;;ESTR01824-2;-19.1160022984;-47.7122304808;830.975;821.615;ESTRUTURA 455;ESTR01825-9;-19.1190092003;-47.7107372793;779.572;770.212;198;ESTRUTURA 456;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.1175057494;-47.7114838801;0;368.459376455;16.77661201;14.855369;804.992;795.632;2396476;1;
VLTS05539-2;Vão entre T454 e T455;;ESTR01823-4;-19.1131801491;-47.7136339194;847;837.64;ESTRUTURA 454;ESTR01824-2;-19.1160022984;-47.7122304808;830.975;821.615;197;ESTRUTURA 455;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.1145912237;-47.7129322001;0;345.9099957;7.255355529;5.625451777;844.279;834.919;2396477;1;
VLTS05525-1;Vão entre T440 e T441;;ESTR01809-3;-19.0626357147;-47.7387580331;966.77;957.44;ESTRUTURA 440;ESTR01810-1;-19.0662807595;-47.7369482389;953.669;944.339;183;ESTRUTURA 441;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.0644582371;-47.737853136;0;446.656068405;3.726357074;3.217912174;960.612;951.282;2396478;1;
VLTS05524-4;Vão entre T439 e T440;;ESTR01808-5;-19.058932433;-47.7406021813;977.613;968.293;ESTRUTURA 439;ESTR01809-3;-19.0626357147;-47.7387580331;966.77;957.44;182;ESTRUTURA 440;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.0607840739;-47.7396801072;0;454.038222543;3.334300781;2.720255561;973.523;964.203;2396479;1;
VLTS05538-4;Vão entre T453 e T454;;ESTR01822-6;-19.1104772321;-47.7149722849;821.353;811.993;ESTRUTURA 453;ESTR01823-4;-19.1131801491;-47.7136339194;847;837.64;196;ESTRUTURA 454;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.1118286906;-47.7143031022;0;331.036551998;10.19585293;8.482749059;836.28;826.92;2396480;1;
VLTS05537-6;Vão entre T452 e T453;;ESTR01821-8;-19.1055052605;-47.7174459733;850.959;841.599;ESTRUTURA 452;ESTR01822-6;-19.1104772321;-47.7149722849;821.353;811.993;195;ESTRUTURA 453;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.1079912463;-47.7162091291;0;609.467443627;9.665323491;9.063486586;803.562;794.202;2396481;1;
VLTS05536-8;Vão entre T451 e T452;;ESTR01820-0;-19.1020229694;-47.7191785757;917.974;908.614;ESTRUTURA 451;ESTR01821-8;-19.1055052605;-47.7174459733;850.959;841.599;194;ESTRUTURA 452;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.103764115;-47.7183122745;0;426.865655356;18.29076643;17.20213352;886.359;876.999;2396482;1;
VLTS05535-0;Vão entre T450 e T451;;ESTR01819-2;-19.0978918224;-47.7212356852;935.683;926.323;ESTRUTURA 450;ESTR01820-0;-19.1020229694;-47.7191785757;917.974;908.614;193;ESTRUTURA 451;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.0999573959;-47.7202071305;0;506.480008762;6.623163683;5.804177755;914.172;904.812;2396483;1;
VLTS05534-3;Vão entre T449 e T450;;ESTR01818-4;-19.094902076;-47.7227194732;898.121;888.761;ESTRUTURA 449;ESTR01819-2;-19.0978918224;-47.7212356852;935.683;926.323;192;ESTRUTURA 450;MT-L-30116;LT Emborcação - Nova Ponte 500 kV;40;40;-19.0963969492;-47.7219775792;0;366.321434918;12.67029324;11.27916525;919.312;909.952;2396484;1;
