COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS04760-5;Vão entre Pórtico inicial e T001;;PORT00025-7;-18.4584792106;-47.9863371203;692.155;681.195;Pórtico Emborcação;ESTR01121-3;;;680.849;669.899;0;ESTRUTURA 001;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4594653094;-47.9865448604;0;222.846702788;14.39554618;9.417684775;680.156;669.206;2395886;1;
VLTS04761-3;Vão entre T001 e T002;;ESTR01121-3;-18.4604514083;-47.9867526006;680.849;669.899;ESTRUTURA 001;ESTR01122-1;;;684.991;674.041;1;ESTRUTURA 002;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4610085348;-47.9868744231;0;126.092991261;25.72704452;9.070290018;683.032;672.082;2395887;1;
VLTS04762-1;Vão entre T002 e T003;;ESTR01122-1;-18.4615656613;-47.9869962457;684.991;674.041;ESTRUTURA 002;ESTR01123-9;;;708.19;697.24;2;ESTRUTURA 003;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.46262472;-47.987780895;0;287.362841239;18.91476287;13.92664404;691.807;680.857;2395888;1;
VLTS04763-9;Vão entre T003 e T004;;ESTR01123-9;-18.4636837788;-47.9885655443;708.19;697.24;ESTRUTURA 003;ESTR01124-7;;;733.841;722.891;3;ESTRUTURA 004;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4648058456;-47.9893968187;0;304.451508757;15.11242305;9.954294569;718.117;707.167;2395889;1;
VLTS04764-7;Vão entre T004 e T005;;ESTR01124-7;-18.4659279124;-47.9902280931;733.841;722.891;ESTRUTURA 004;ESTR01125-4;;;725.119;714.179;4;ESTRUTURA 005;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.467321587;-47.9912606445;0;378.153061172;7.530284143;5.967953804;715.146;704.196;2395890;1;
VLTS04765-4;Vão entre T005 e T006;;ESTR01125-4;-18.4687152617;-47.9922931959;725.119;714.179;ESTRUTURA 005;ESTR01126-2;;;675.043;664.103;5;ESTRUTURA 006;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4704676991;-47.9935917512;0;475.520856225;15.84788533;12.93739259;674.016;663.076;2395891;1;
VLTS04766-2;Vão entre T006 e T007;;ESTR01126-2;-18.4722201365;-47.9948903064;675.043;664.103;ESTRUTURA 006;ESTR01127-0;;;668.264;657.324;6;ESTRUTURA 007;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4736558817;-47.9959548875;0;389.670185654;10.93437516;9.26450145;649.008;638.068;2395892;1;
VLTS04767-0;Vão entre T007 e T008;;ESTR01127-0;-18.4750916268;-47.9970194686;668.264;657.324;ESTRUTURA 007;ESTR01128-8;;;689.833;678.893;7;ESTRUTURA 008;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4769535413;-47.9983988425;0;505.186032619;10.14774691;9.128122518;669.661;658.721;2395893;1;
VLTS04768-8;Vão entre T008 e T009;;ESTR01128-8;-18.4788154557;-47.9997782164;689.833;678.893;ESTRUTURA 008;ESTR01129-6;;;681.281;670.351;8;ESTRUTURA 009;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4806058193;-48.0011055966;0;485.893928192;9.3874398;8.422414364;677.039;666.109;2395894;1;
VLTS04769-6;Vão entre T009 e T010;;ESTR01129-6;-18.4823961829;-48.0024329769;681.281;670.351;ESTRUTURA 009;ESTR01130-4;;;665.217;654.287;9;ESTRUTURA 010;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4845491846;-48.0040285006;0;584.221236406;10.85513433;10.41831351;634.65;623.72;2395895;1;
VLTS04770-4;Vão entre T010 e T011;;ESTR01130-4;-18.4867021862;-48.0056240243;665.217;654.287;ESTRUTURA 010;ESTR01131-2;;;622.233;611.313;10;ESTRUTURA 011;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4881050768;-48.0066634592;0;380.650464842;16.51383771;15.42570033;625.065;614.135;2395896;1;
VLTS04771-2;Vão entre T011 e T012;;ESTR01131-2;-18.4895079674;-48.0077028941;622.233;611.313;ESTRUTURA 011;ESTR01132-0;;;658.472;647.552;11;ESTRUTURA 012;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4917870706;-48.0093967924;0;619.035093277;9.919469941;9.59073252;614.228;603.308;2395897;1;
VLTS04772-0;Vão entre T012 e T013;;ESTR01132-0;-18.4940661738;-48.0110906907;658.472;647.552;ESTRUTURA 012;ESTR01133-8;;;672.682;661.772;12;ESTRUTURA 013;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4960993164;-48.0122949774;0;517.422378875;10.58207032;8.784119485;645.649;634.729;2395898;1;
VLTS04773-8;Vão entre T013 e T014;;ESTR01133-8;-18.4981324589;-48.0134992642;672.682;661.772;ESTRUTURA 013;ESTR01134-6;;;685.306;674.396;13;ESTRUTURA 014;MT-L-30110;LT Emborcação - São Gotardo 2 500 kV;50;50;-18.4994365545;-48.0142733171;0;332.050056432;8.665862102;5.47718624;685.399;674.489;2395899;1;
