COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS04436-2;Vão entre Pórtico inicial e T001;;PORT00127-1;-18.40896327;-49.1106648542;459.931;448.801;Pórtico Itumbiara;ESTR05479-1;-18.4093748973;-49.1112052508;473.29;462.16;0;ESTRUTURA 001;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.4091690837;-49.1109350525;0;73.1885703527;25.22934922;19.93480666;464.311;453.181;2395562;1;
VLTS04582-3;Vão entre T145 e T146;;ESTR03731-7;-18.571723869;-48.6267888581;769.656;758.236;ESTRUTURA 145;ESTR03732-5;-18.5720620973;-48.6236313705;781.521;770.101;146;ESTRUTURA 146;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5718929831;-48.6252101143;0;335.86849044;10.82745212;9.370631928;770.722;759.302;2395563;1;
VLTS04583-1;Vão entre T146 e T147;;ESTR03732-5;-18.5720620973;-48.6236313705;781.521;770.101;ESTRUTURA 146;ESTR03733-3;-18.572500151;-48.619530696;793.316;781.886;147;ESTRUTURA 147;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5722811242;-48.6215810333;0;436.179733554;9.784727881;7.777069265;781.59;770.16;2395564;1;
VLTS04584-9;Vão entre T147 e T148;;ESTR03733-3;-18.572500151;-48.619530696;793.316;781.886;ESTRUTURA 147;ESTR03734-1;-18.5729583566;-48.6152367645;777.184;765.754;148;ESTRUTURA 148;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5727292538;-48.6173837303;0;456.726892512;4.818196686;3.961448362;786.025;774.595;2395565;1;
VLTS04585-6;Vão entre T148 e T149;;ESTR03734-1;-18.5729583566;-48.6152367645;777.184;765.754;ESTRUTURA 148;ESTR03735-8;-18.5735255619;-48.6099521247;693.178;681.748;149;ESTRUTURA 149;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5732419592;-48.6125944446;0;562.140446408;16.0906408;15.3445639;720.334;708.904;2395566;1;
VLTS04586-4;Vão entre T149 e T150;;ESTR03735-8;-18.5735255619;-48.6099521247;693.178;681.748;ESTRUTURA 149;ESTR03736-6;-18.5739863811;-48.6056135219;657.461;646.031;150;ESTRUTURA 150;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5737559715;-48.6077828233;0;461.444751583;9.146490421;8.110613431;672.843;661.413;2395567;1;
VLTS04587-2;Vão entre T150 e T151;;ESTR03736-6;-18.5739863811;-48.6056135219;657.461;646.031;ESTRUTURA 150;ESTR03737-4;-18.5744550142;-48.6012192138;635.482;624.052;151;ESTRUTURA 151;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5742206976;-48.6034163679;0;467.389504061;5.566877256;4.900837482;645.122;633.692;2395568;1;
VLTS04588-0;Vão entre T151 e T152;;ESTR03737-4;-18.5744550142;-48.6012192138;635.482;624.052;ESTRUTURA 151;ESTR03738-2;-18.5750286908;-48.5958482972;626.114;614.684;152;ESTRUTURA 152;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5747418525;-48.5985337555;0;571.270504551;5.062750443;4.473012311;617.778;606.348;2395569;1;
VLTS04589-8;Vão entre T152 e T153;;ESTR03738-2;-18.5750286908;-48.5958482972;626.114;614.684;ESTRUTURA 152;ESTR03849-7;-18.5754260703;-48.5921033447;653.452;642.022;153;ESTRUTURA 153;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5752273805;-48.5939758209;0;398.291765344;7.615773822;7.083249631;641.867;630.437;2395570;1;
VLTS04590-6;Vão entre T153 e T154;;ESTR03849-7;-18.5754260703;-48.5921033447;653.452;642.022;ESTRUTURA 153;ESTR03850-5;-18.5758420461;-48.5882062491;628.131;616.701;154;ESTRUTURA 154;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5756340582;-48.5901547969;0;414.500445974;6.7782798;6.450656509;644.395;632.965;2395571;1;
VLTS04591-4;Vão entre T154 e T155;;ESTR03850-5;-18.5758420461;-48.5882062491;628.131;616.701;ESTRUTURA 154;ESTR03851-3;-18.5764584954;-48.582412128;620.086;608.666;155;ESTRUTURA 155;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5761502707;-48.5853091886;0;616.241083885;4.835120666;4.70984502;599.922;588.502;2395572;1;
VLTS04592-2;Vão entre T155 e T156;;ESTR03851-3;-18.5764584954;-48.582412128;620.086;608.666;ESTRUTURA 155;ESTR03852-1;-18.5768232848;-48.5789933287;627.031;615.611;156;ESTRUTURA 156;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5766408901;-48.5807027284;0;363.621041408;3.237436413;2.459978654;626.672;615.252;2395573;1;
VLTS04593-0;Vão entre T156 e T157;;ESTR03852-1;-18.5768232848;-48.5789933287;627.031;615.611;ESTRUTURA 156;ESTR03853-9;-18.5772503955;-48.5749766822;632.74;621.32;157;ESTRUTURA 157;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5770368401;-48.5769850055;0;427.187013772;2.792219711;1.887229654;629.726;618.306;2395574;1;
VLTS04594-8;Vão entre T157 e T158;;ESTR03853-9;-18.5772503955;-48.5749766822;632.74;621.32;ESTRUTURA 157;ESTR03854-7;-18.5774169071;-48.5721344862;612.195;600.775;158;ESTRUTURA 158;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5773336513;-48.5735555842;0;300.982340399;8.446674966;7.692810139;627.094;615.674;2395575;1;
VLTS04595-5;Vão entre T158 e T159;;ESTR03854-7;-18.5774169071;-48.5721344862;612.195;600.775;ESTRUTURA 158;ESTR03855-4;-18.5775265863;-48.5702393884;594.953;583.533;159;ESTRUTURA 159;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5774717467;-48.5711869373;0;200.676985502;12.14239886;9.590536728;603.23;591.81;2395576;1;
VLTS04596-3;Vão entre T159 e T160;;ESTR03855-4;-18.5775265863;-48.5702393884;594.953;583.533;ESTRUTURA 159;ESTR03856-2;-18.5779100389;-48.5635883045;534.172;522.752;160;ESTRUTURA 160;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5777183126;-48.5669138464;0;704.287215043;11.90352433;11.40443817;529.742;518.322;2395577;1;
VLTS04597-1;Vão entre T160 e T161;;ESTR03856-2;-18.5779100389;-48.5635883045;534.172;522.752;ESTRUTURA 160;ESTR03857-0;-18.5780796083;-48.5606678721;533.17;521.75;161;ESTRUTURA 161;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5779948236;-48.5621280883;0;309.252404163;4.549358327;1.828926768;536.234;524.814;2395578;1;
VLTS04598-9;Vão entre T161 e T162;;ESTR03857-0;-18.5780796083;-48.5606678721;533.17;521.75;ESTRUTURA 161;ESTR03858-8;-18.5782415063;-48.5578859148;536.632;525.212;162;ESTRUTURA 162;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5781605573;-48.5592768935;0;294.590288538;4.471973623;3.100916885;534.591;523.171;2395579;1;
VLTS04599-7;Vão entre T162 e T163;;ESTR03858-8;-18.5782415063;-48.5578859148;536.632;525.212;ESTRUTURA 162;ESTR03859-6;-18.5784798836;-48.5536428875;527.037;515.617;163;ESTRUTURA 163;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5783606949;-48.5557644012;0;449.248838663;3.079807628;2.329666568;531.977;520.557;2395580;1;
VLTS04600-3;Vão entre T163 e T164;;ESTR03859-6;-18.5784798836;-48.5536428875;527.037;515.617;ESTRUTURA 163;ESTR03860-4;-18.5788384967;-48.5475383034;524.933;513.513;164;ESTRUTURA 164;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5786591901;-48.5505905955;0;646.449151166;1.869597938;1.836494019;516.405;504.985;2395581;1;
VLTS04601-1;Vão entre T164 e T165;;ESTR03860-4;-18.5788384967;-48.5475383034;524.933;513.513;ESTRUTURA 164;ESTR03861-2;-18.5790707537;-48.5435062718;580.64;569.23;165;ESTRUTURA 165;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5789546252;-48.5455222876;0;426.940850378;16.1544626;13.70587985;548.047;536.627;2395582;1;
VLTS04602-9;Vão entre T165 e T166;;ESTR03861-2;-18.5790707537;-48.5435062718;580.64;569.23;ESTRUTURA 165;ESTR03862-0;-18.57926218;-48.5401817882;619.828;608.418;166;ESTRUTURA 166;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5791664669;-48.54184403;0;352.018321989;15.65287843;12.67007914;591.266;579.856;2395583;1;
VLTS04603-7;Vão entre T166 e T167;;ESTR03862-0;-18.57926218;-48.5401817882;619.828;608.418;ESTRUTURA 166;ESTR03863-8;-18.5794004656;-48.537792107;635.541;624.131;167;ESTRUTURA 167;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5793313228;-48.5389869476;0;253.038894849;8.536632288;6.759039953;629.152;617.742;2395584;1;
VLTS04604-5;Vão entre T167 e T168;;ESTR03863-8;-18.5794004656;-48.537792107;635.541;624.131;ESTRUTURA 167;ESTR03864-6;-18.5795652521;-48.5347552583;613.746;602.336;168;ESTRUTURA 168;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5794828588;-48.5362736827;0;321.493910093;13.85656107;9.173113105;635.502;624.092;2395585;1;
VLTS04605-2;Vão entre T168 e T169;;ESTR03864-6;-18.5795652521;-48.5347552583;613.746;602.336;ESTRUTURA 168;ESTR03865-3;-18.580033253;-48.5266370402;523.047;511.637;169;ESTRUTURA 169;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5797992525;-48.5306961493;0;859.601799474;11.97775529;11.74753241;515.763;504.353;2395586;1;
VLTS04606-0;Vão entre T169 e T170;;ESTR03865-3;-18.580033253;-48.5266370402;523.047;511.637;ESTRUTURA 169;ESTR03866-1;-18.5801907522;-48.5239124456;524.043;512.643;170;ESTRUTURA 170;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5801120026;-48.5252747429;0;288.495978818;1.931742696;1.54872176;525.888;514.478;2395587;1;
VLTS04607-8;Vão entre T170 e T171;;ESTR03866-1;-18.5801907522;-48.5239124456;524.043;512.643;ESTRUTURA 170;ESTR03867-9;-18.5805441985;-48.5179670936;530.686;519.286;171;ESTRUTURA 171;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5803674754;-48.5209397696;0;629.591405279;3.973052966;3.110588842;516.401;505.001;2395588;1;
VLTS04608-6;Vão entre T171 e T172;;ESTR03867-9;-18.5805441985;-48.5179670936;530.686;519.286;ESTRUTURA 171;ESTR03868-7;-18.5808171641;-48.5132332814;530.148;518.748;172;ESTRUTURA 172;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5806806813;-48.5156001875;0;501.232744642;4.903310939;3.726013554;519.929;508.529;2395589;1;
VLTS04609-4;Vão entre T172 e T173;;ESTR03868-7;-18.5808171641;-48.5132332814;530.148;518.748;ESTRUTURA 172;ESTR03869-5;-18.5810325251;-48.5094764247;542.781;531.391;173;ESTRUTURA 173;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5809248446;-48.511354853;0;397.778570773;5.273285577;4.310941127;529.711;518.311;2395590;1;
VLTS04610-2;Vão entre T173 e T174;;ESTR03869-5;-18.5810325251;-48.5094764247;542.781;531.391;ESTRUTURA 173;ESTR03870-3;-18.5803459236;-48.5058941201;555.012;543.622;174;ESTRUTURA 174;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5806892244;-48.5076852724;0;386.184087748;5.187422433;4.088723617;544.941;533.551;2395591;1;
VLTS04611-0;Vão entre T174 e T175;;ESTR03870-3;-18.5803459236;-48.5058941201;555.012;543.622;ESTRUTURA 174;ESTR03871-1;-18.5795312072;-48.5016512442;593.848;582.458;175;ESTRUTURA 175;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5799385654;-48.5037726822;0;457.42896643;10.15480073;9.026975341;567.63;556.24;2395592;1;
VLTS04612-8;Vão entre T175 e T176;;ESTR03871-1;-18.5795312072;-48.5016512442;593.848;582.458;ESTRUTURA 175;ESTR03872-9;-18.5785234038;-48.4963946266;607.386;595.996;176;ESTRUTURA 176;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5790273055;-48.4990229354;0;566.687479358;5.941370019;5.304687521;580.629;569.239;2395593;1;
VLTS04613-6;Vão entre T176 e T177;;ESTR03872-9;-18.5785234038;-48.4963946266;607.386;595.996;ESTRUTURA 176;ESTR03873-7;-18.5782382972;-48.4949115737;606.589;595.199;177;ESTRUTURA 177;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5783808505;-48.4956531002;0;159.896914982;6.141456826;4.893152567;613.101;601.711;2395594;1;
VLTS04614-4;Vão entre T177 e T178;;ESTR03873-7;-18.5782382972;-48.4949115737;606.589;595.199;ESTRUTURA 177;ESTR03874-5;-18.5773630402;-48.4903551621;565.499;554.119;178;ESTRUTURA 178;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5778006687;-48.4926333679;0;491.239538931;10.69498602;9.695270072;570.849;559.469;2395595;1;
VLTS04615-1;Vão entre T178 e T179;;ESTR03874-5;-18.5773630402;-48.4903551621;565.499;554.119;ESTRUTURA 178;ESTR03875-2;-18.5764537967;-48.485615568;596.263;584.883;179;ESTRUTURA 179;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5769084184;-48.4879853651;0;510.962969905;13.12893575;13.04321525;537.572;526.192;2395596;1;
VLTS04616-9;Vão entre T179 e T180;;ESTR03875-2;-18.5764537967;-48.485615568;596.263;584.883;ESTRUTURA 179;ESTR03876-0;-18.5755019255;-48.4806959465;559.393;548.023;180;ESTRUTURA 180;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5759778611;-48.4831557573;0;530.549125586;9.3135579;9.01367992;563.179;551.799;2395597;1;
VLTS04617-7;Vão entre T180 e T181;;ESTR03876-0;-18.5755019255;-48.4806959465;559.393;548.023;ESTRUTURA 180;ESTR03877-8;-18.5746671204;-48.4763484102;578.428;567.058;181;ESTRUTURA 181;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.575084523;-48.4785221784;0;468.713734256;5.620274823;4.437463313;566.262;554.892;2395598;1;
VLTS04618-5;Vão entre T181 e T182;;ESTR03877-8;-18.5746671204;-48.4763484102;578.428;567.058;ESTRUTURA 181;ESTR03878-6;-18.573791266;-48.4717916508;619.709;608.349;182;ESTRUTURA 182;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5742291932;-48.4740700305;0;491.289765207;9.562991808;8.649070876;597.841;586.471;2395599;1;
VLTS04619-3;Vão entre T182 e T183;;ESTR03878-6;-18.573791266;-48.4717916508;619.709;608.349;ESTRUTURA 182;ESTR03879-4;-18.5730500119;-48.4679413547;593.987;582.627;183;ESTRUTURA 183;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5734206389;-48.4698665028;0;415.148262271;10.99029049;10.34329272;606.441;595.081;2395600;1;
VLTS04620-1;Vão entre T183 e T184;;ESTR03879-4;-18.5730500119;-48.4679413547;593.987;582.627;ESTRUTURA 183;ESTR03880-2;-18.5719394078;-48.4621625996;608.422;597.062;184;ESTRUTURA 184;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5724947099;-48.4650519772;0;623.0378268;6.316630918;6.135422017;577.796;566.436;2395601;1;
VLTS04621-9;Vão entre T184 e T185;;ESTR03880-2;-18.5719394078;-48.4621625996;608.422;597.062;ESTRUTURA 184;ESTR03881-0;-18.5712776276;-48.4587222824;634.448;623.098;185;ESTRUTURA 185;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5716085177;-48.460442441;0;370.931824997;8.304221402;7.278965616;624.238;612.888;2395602;1;
VLTS04506-2;Vão entre T069 e T070;;ESTR03433-0;-18.5281368818;-48.9270711032;807.086;795.946;ESTRUTURA 069;ESTR03434-8;-18.5286369378;-48.9239575426;814.118;802.968;70;ESTRUTURA 070;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5283869098;-48.9255143229;0;333.947669648;2.532133256;2.249753684;810.63;799.48;2395603;1;
VLTS04507-0;Vão entre T070 e T071;;ESTR03434-8;-18.5286369378;-48.9239575426;814.118;802.968;ESTRUTURA 070;ESTR03435-5;-18.5294041789;-48.9208640709;814.053;802.893;71;ESTRUTURA 071;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5290205583;-48.9224108068;0;338.064063774;0.903970675;0.608168753;815.376;804.226;2395604;1;
VLTS04508-8;Vão entre T071 e T072;;ESTR03435-5;-18.5294041789;-48.9208640709;814.053;802.893;ESTRUTURA 071;ESTR03436-3;-18.5303538947;-48.9170241259;811.192;800.032;72;ESTRUTURA 072;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5298790368;-48.9189440984;0;419.563152416;1.280617702;1.051808285;811.021;799.861;2395605;1;
VLTS04509-6;Vão entre T072 e T073;;ESTR03436-3;-18.5303538947;-48.9170241259;811.192;800.032;ESTRUTURA 072;ESTR03437-1;-18.5312159599;-48.9135399626;811.967;800.797;73;ESTRUTURA 073;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5307849273;-48.9152820442;0;380.695606857;0.79144596;0.511694899;812.079;800.909;2395606;1;
VLTS04510-4;Vão entre T073 e T074;;ESTR03437-1;-18.5312159599;-48.9135399626;811.967;800.797;ESTRUTURA 073;ESTR03438-9;-18.5321273308;-48.9098530719;802.602;791.422;74;ESTRUTURA 074;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5316716453;-48.9116965172;0;402.8192551;3.319602981;2.698232486;808.936;797.756;2395607;1;
VLTS04511-2;Vão entre T074 e T075;;ESTR03438-9;-18.5321273308;-48.9098530719;802.602;791.422;ESTRUTURA 074;ESTR03439-7;-18.5331962145;-48.9055227503;811.873;800.683;75;ESTRUTURA 075;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5326617727;-48.9076879111;0;473.071337235;3.942111587;3.431829139;802.898;791.718;2395608;1;
VLTS04512-0;Vão entre T075 e T076;;ESTR03439-7;-18.5331962145;-48.9055227503;811.873;800.683;ESTRUTURA 075;ESTR03551-9;-18.5341915412;-48.9015059447;817.85;806.65;76;ESTRUTURA 076;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5336938779;-48.9035143475;0;438.923022797;1.823326548;1.566561707;815.995;804.805;2395609;1;
VLTS04513-8;Vão entre T076 e T077;;ESTR03551-9;-18.5341915412;-48.9015059447;817.85;806.65;ESTRUTURA 076;ESTR03552-7;-18.5351703766;-48.8975462076;814.032;802.832;77;ESTRUTURA 077;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5346809589;-48.8995260761;0;432.617421437;1.391760873;1.250065238;817.301;806.101;2395610;1;
VLTS04514-6;Vão entre T077 e T078;;ESTR03552-7;-18.5351703766;-48.8975462076;814.032;802.832;ESTRUTURA 077;ESTR03553-5;-18.5362034647;-48.8933642144;814.874;803.664;78;ESTRUTURA 078;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5356869207;-48.895455211;0;456.876148708;1.283717703;1.015154766;811.359;800.149;2395611;1;
VLTS04515-3;Vão entre T078 e T079;;ESTR03553-5;-18.5362034647;-48.8933642144;814.874;803.664;ESTRUTURA 078;ESTR03554-3;-18.5371875302;-48.8893849501;820.728;809.518;79;ESTRUTURA 079;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5366954975;-48.8913745822;0;434.753461642;1.772038794;1.489119828;818.266;807.056;2395612;1;
VLTS04516-1;Vão entre T079 e T080;;ESTR03554-3;-18.5371875302;-48.8893849501;820.728;809.518;ESTRUTURA 079;ESTR03555-0;-18.538179546;-48.8853709079;824.634;813.414;80;ESTRUTURA 080;MT-L-30424;LT Emborcação - Itumbiara 500 kV;40;40;-18.5376835381;-48.887377929;0;438.53077584;1.11645528;1.048957166;822.523;811.303;2395613;1;
