COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS11765-5;Vão entre Pórtico Inicial e T01;;PORT00006-7;-20.6662880063;-46.3201360517;679.823;673.303;Pórtico Inicial;ESTR12541-9;-20.6657434899;-46.3199694812;680.447;673.927;0;ESTRUTURA 01;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6660157481;-46.3200527664;0;62.7232984243;2.952650844;1.595898215;679.963;673.443;2396718;1;
VLTS11770-5;Vão entre T05 e T06;;ESTR12545-0;-20.6716999723;-46.3134912028;833.719;827.209;ESTRUTURA 05;ESTR12546-8;-20.6723352824;-46.3126764766;844.055;837.555;5;ESTRUTURA 06;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6720176274;-46.3130838397;0;110.225581172;48.12494471;12.98609619;838.841;832.331;2396719;1;
VLTS11771-3;Vão entre T06 e T07;;ESTR12546-8;-20.6723352824;-46.3126764766;844.055;837.555;ESTRUTURA 06;ESTR12547-6;-20.6733252282;-46.307245338;876.135;869.635;6;ESTRUTURA 07;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6728302553;-46.3099609073;0;576.316627958;19.81966066;19.21530538;766.647;760.147;2396720;1;
VLTS11772-1;Vão entre T07 e T08;;ESTR12547-6;-20.6733252282;-46.307245338;876.135;869.635;ESTRUTURA 07;ESTR12548-4;-20.6739891844;-46.304582573;918.248;911.758;7;ESTRUTURA 08;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6736572063;-46.3059139555;0;286.96962641;17.82557988;15.93165122;896.185;889.685;2396721;1;
VLTS11773-9;Vão entre T08 e T09;;ESTR12548-4;-20.6739891844;-46.304582573;918.248;911.758;ESTRUTURA 08;ESTR12549-2;-20.6750844993;-46.3002060185;976.999;970.509;8;ESTRUTURA 09;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6745368418;-46.3023942957;0;471.778207893;15.61072529;12.94612574;948.417;941.927;2396722;1;
VLTS11774-7;Vão entre T09 e T10;;ESTR12549-2;-20.6750844993;-46.3002060185;976.999;970.509;ESTRUTURA 09;ESTR12550-0;-20.6761179044;-46.2960395136;1015.948;1009.468;9;ESTRUTURA 10;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6756012018;-46.298122766;0;448.867352264;11.12310792;8.997535641;1003.191;996.701;2396723;1;
VLTS11775-4;Vão entre T10 e T11;;ESTR12550-0;-20.6761179044;-46.2960395136;1015.948;1009.468;ESTRUTURA 10;ESTR12551-8;-20.6747595927;-46.2885517655;1006.502;1000.022;10;ESTRUTURA 11;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6754387486;-46.2922956396;0;794.396053817;10.17678771;8.996394136;953.961;947.481;2396724;1;
VLTS11776-2;Vão entre T11 e T12;;ESTR12551-8;-20.6747595927;-46.2885517655;1006.502;1000.022;ESTRUTURA 11;ESTR12552-6;-20.6742020331;-46.2855517988;923.419;916.929;11;ESTRUTURA 12;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6744808129;-46.2870517822;0;318.559216789;34.70751878;28.18753791;941.977;935.497;2396725;1;
VLTS11777-0;Vão entre T12 e T13;;ESTR12552-6;-20.6742020331;-46.2855517988;923.419;916.929;ESTRUTURA 12;ESTR12553-4;-20.6731911425;-46.2800512561;846.964;840.474;12;ESTRUTURA 13;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6736965878;-46.2828015275;0;583.847894154;15.64260159;13.76077585;867.903;861.413;2396726;1;
VLTS11778-8;Vão entre T13 e T14;;ESTR12553-4;-20.6731911425;-46.2800512561;846.964;840.474;ESTRUTURA 13;ESTR12554-2;-20.6721400067;-46.2743379024;822.356;815.866;13;ESTRUTURA 14;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;50;50;-20.6726655746;-46.2771945793;0;606.46330666;14.32188874;13.51903719;811.416;804.926;2396727;1;
