COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS04300-0;Vão entre Pórtico Inicial e T085;;PORT00070-3;-17.34038653844;-44.86889400077;556.900024414;544.610024414;Pórtico Pirapora;ESTR12453-7;-17.34062344207;-44.86807409077;561.085998535;561.085998535;0;ESTRUTURA 085;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34050499026;-44.86848404577;0;90.9719475057;5.629207839;5.135649096;560.03;0;2390254;1;
VLTS04299-4;Vão entre T085 e T084A;;ESTR12453-7;-17.34062344207;-44.86807409077;561.085998535;548.795998535;ESTRUTURA 085;ESTR06626-6;-17.34198516936;-44.86614750054;567.586975098;567.586975098;1;ESTRUTURA 084;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34130430572;-44.86711079566;0;254.156892058;2.964704179;2.766794929;564.267;0;2390255;1;
VLTS04298-6;Vão entre T084A e T083;;ESTR06626-6;-17.34198516936;-44.86614750054;567.586975098;555.296975098;ESTRUTURA 084;ESTR06625-8;-17.34303003;-44.86280862653;573.90802002;573.90802002;2;ESTRUTURA 083;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34250759968;-44.86447806354;0;373.106900482;2.035877651;1.836202973;571.108;0;2390256;1;
VLTS04297-8;Vão entre T083 e T082;;ESTR06625-8;-17.34303003;-44.86280862653;573.90802002;561.61802002;ESTRUTURA 083;ESTR06624-1;-17.34425962906;-44.85872045389;579.232971191;579.232971191;3;ESTRUTURA 082;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34364482953;-44.86076454021;0;455.160887969;1.489363471;1.270759451;577.269;0;2390257;1;
VLTS04296-0;Vão entre T082 e T081;;ESTR06624-1;-17.34425962906;-44.85872045389;579.232971191;566.952971191;ESTRUTURA 082;ESTR06623-3;-17.3454441927;-44.85485728648;571.539978027;571.539978027;4;ESTRUTURA 081;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34485191088;-44.85678887019;0;430.862361447;2.119934535;1.978590093;578.346;0;2390258;1;
VLTS04295-2;Vão entre T081 e T080;;ESTR06623-3;-17.3454441927;-44.85485728648;571.539978027;559.259978027;ESTRUTURA 081;ESTR06622-5;-17.34697624897;-44.84970210449;558.62701416;558.62701416;5;ESTRUTURA 080;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34621022083;-44.85227969548;0;573.343148269;4.102604186;3.904468043;550.793;0;2390259;1;
VLTS04294-5;Vão entre T080 e T079;;ESTR06622-5;-17.34697624897;-44.84970210449;558.62701416;546.35701416;ESTRUTURA 080;ESTR06621-7;-17.34810659214;-44.84586266281;568.986022949;568.986022949;6;ESTRUTURA 079;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34754142056;-44.84778238365;0;426.659762995;3.3342727;2.762388447;565.045;0;2390260;1;
VLTS04293-7;Vão entre T079 e T078;;ESTR06621-7;-17.34810659214;-44.84586266281;568.986022949;556.716022949;ESTRUTURA 079;ESTR06620-9;-17.34996353944;-44.84407193817;578.598022461;578.598022461;7;ESTRUTURA 078;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.34903506579;-44.84496730049;0;279.998984493;4.393944507;3.750727889;571.979;0;2390261;1;
VLTS04292-9;Vão entre T078 e T077;;ESTR06620-9;-17.34996353944;-44.84407193817;578.598022461;566.338022461;ESTRUTURA 078;ESTR06619-1;-17.35258314059;-44.84148780152;630.090026855;630.090026855;8;ESTRUTURA 077;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.35127334002;-44.84277986985;0;399.20270157;13.37415799;13.13969064;587.546;0;2390262;1;
VLTS04291-1;Vão entre T077 e T076;;ESTR06619-1;-17.35258314059;-44.84148780152;630.090026855;617.840026855;ESTRUTURA 077;ESTR06618-3;-17.35555046828;-44.83957336906;656.796020508;656.796020508;9;ESTRUTURA 076;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.35406680444;-44.84053058529;0;386.175972537;8.818259659;7.476902255;645.181;0;2390263;1;
VLTS04290-3;Vão entre T076 e T075;;ESTR06618-3;-17.35555046828;-44.83957336906;656.796020508;644.546020508;ESTRUTURA 076;ESTR06617-5;-17.35765746381;-44.83818594224;657.302978516;657.302978516;10;ESTRUTURA 075;MT-L-31528;LT1 345 VARZEA PALMA 4 / PIRAPORA 2;25;25;-17.35660396604;-44.83887965565;0;275.790525556;6.58289474;5.577058882;664.859;0;2390264;1;
