COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS07635-6;Vão entre Pórtico inicial e T 001;;PORT00064-6;-20.0185979621;-47.4373636124;577.918;569.808;Pórtico Jaguara;ESTR05497-3;-20.0180537396;-47.4366663854;558.531;550.411;0;ESTRUTURA 001;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0183258508;-47.4370149989;0;94.6539372919;28.57461694;22.48929163;567.907;559.797;2391688;1;
VLTS07636-4;Vão entre T 001 e T 001A;;ESTR05497-3;-20.0180537396;-47.4366663854;558.531;550.411;ESTRUTURA 001;ESTR05498-1;-20.015849201;-47.4339557386;548.739;540.619;1;ESTRUTURA 001A;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0169514703;-47.435311062;0;374.327037424;7.798528314;5.648002385;541.34;533.22;2391689;1;
VLTS07637-2;Vão entre T 001A e T 002;;ESTR05498-1;-20.015849201;-47.4339557386;548.739;540.619;ESTRUTURA 001A;ESTR05499-9;-20.0131853945;-47.4306852118;580.742;572.622;2;ESTRUTURA 002;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0145172977;-47.4323204752;0;451.930342758;13.18167743;12.89313739;523.821;515.701;2391690;1;
VLTS07638-0;Vão entre T 002 e T 003;;ESTR05499-9;-20.0131853945;-47.4306852118;580.742;572.622;ESTRUTURA 002;ESTR05500-4;-20.0120825864;-47.4293363786;590.133;582.013;3;ESTRUTURA 003;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0126339904;-47.4300107952;0;186.690321248;14.2267686;9.354528871;575.355;567.235;2391691;1;
VLTS07639-8;Vão entre T 003 e T 004;;ESTR05500-4;-20.0120825864;-47.4293363786;590.133;582.013;ESTRUTURA 003;ESTR05501-2;-20.0119329515;-47.4280555742;570.92;562.8;4;ESTRUTURA 004;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0120077689;-47.4286959764;0;135.095900371;19.4387838;16.32321924;576.701;568.581;2391692;1;
VLTS07640-6;Vão entre T 004 e T 005;;ESTR05501-2;-20.0119329515;-47.4280555742;570.92;562.8;ESTRUTURA 004;ESTR05502-0;-20.0113658933;-47.4231542451;518.15;510.04;5;ESTRUTURA 005;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0116494224;-47.4256049097;0;516.904313855;12.27325799;11.62478207;512.128;504.018;2391693;1;
VLTS07641-4;Vão entre T 005 e T 006;;ESTR05502-0;-20.0113658933;-47.4231542451;518.15;510.04;ESTRUTURA 005;ESTR05503-8;-20.0109621649;-47.4197544717;528.37;520.26;6;ESTRUTURA 006;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0111640291;-47.4214543584;0;358.688908802;4.477138714;4.192212146;516.131;508.021;2391694;1;
VLTS07642-2;Vão entre T 006 e T 007;;ESTR05503-8;-20.0109621649;-47.4197544717;528.37;520.26;ESTRUTURA 006;ESTR05504-6;-20.010752869;-47.4179704064;536.232;528.132;7;ESTRUTURA 007;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.010857517;-47.418862439;0;188.190450834;5.024697033;4.494383197;532.422;524.322;2391695;1;
VLTS07643-0;Vão entre T 007 e T 008;;ESTR05504-6;-20.010752869;-47.4179704064;536.232;528.132;ESTRUTURA 007;ESTR05505-3;-20.0104423924;-47.4152500994;545.144;537.044;8;ESTRUTURA 008;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0105976307;-47.4166102529;0;286.832619646;3.490188812;3.292163915;540.972;532.872;2391696;1;
VLTS07644-8;Vão entre T 008 e T 009;;ESTR05505-3;-20.0104423924;-47.4152500994;545.144;537.044;ESTRUTURA 008;ESTR05506-1;-20.0100535808;-47.411904634;554.896;546.806;9;ESTRUTURA 009;MT-L-30286;LT1 Jaguara - Pimenta 345 kV;35;35;-20.0102479866;-47.4135773667;0;352.843719849;2.931609497;2.824196504;549.361;541.261;2391697;1;
