COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS03601-2;Vão entre Pórtico inicial e T529A;;PORT00102-4;-19.7927899781;-45.3098113566;728.706;720.556;PÓRT.B. DESPACHO;ESTR09241-1;-19.7926745502;-45.3089525729;738.405;730.255;0;ESTRUTURA 529A;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;32.75;32.75;-19.7927322642;-45.3093819647;0;90.8537902292;11.89383511;10.97587671;735.466;727.316;2397832;1;
VLTS03602-0;Vão entre T529A e T529B;;ESTR09241-1;-19.7926745502;-45.3089525729;738.405;730.255;ESTRUTURA 529A;ESTR09242-9;-19.7918533749;-45.3066862883;731.361;723.211;1;ESTRUTURA 529B;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;30;30;-19.7922639626;-45.3078194306;0;254.176293441;3.891000166;3.221386184;735.548;727.398;2397833;1;
VLTS03657-4;Vão entre T582 e T583;;ESTR08165-3;-19.8164856949;-45.0946065482;723.783;716.173;ESTRUTURA 582;ESTR08166-1;-19.8174039207;-45.0909203647;724.251;716.651;56;ESTRUTURA 583;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8169448078;-45.0927634565;0;399.186583499;6.402018769;6.017236298;702.86;695.25;2397834;1;
VLTS03658-2;Vão entre T583 e T584;;ESTR08166-1;-19.8174039207;-45.0909203647;724.251;716.651;ESTRUTURA 583;ESTR08167-9;-19.8181167711;-45.0880623966;722.895;715.305;57;ESTRUTURA 584;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8177603459;-45.0894913807;0;309.521727549;4.06465811;3.490223477;722.889;715.289;2397835;1;
VLTS03659-0;Vão entre T584 e T585;;ESTR08167-9;-19.8181167711;-45.0880623966;722.895;715.305;ESTRUTURA 584;ESTR08168-7;-19.8193960569;-45.0829087288;708.614;701.034;58;ESTRUTURA 585;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.818756414;-45.0854855627;0;557.972104562;4.871032042;4.558292393;699.511;691.931;2397836;1;
VLTS03660-8;Vão entre T585 e T586;;ESTR08168-7;-19.8193960569;-45.0829087288;708.614;701.034;ESTRUTURA 585;ESTR08169-5;-19.8204164674;-45.0788296548;717.133;709.573;59;ESTRUTURA 586;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8199062622;-45.0808691918;0;441.847788094;3.276015042;2.801643537;706.264;698.694;2397837;1;
VLTS03661-6;Vão entre T586 e T587;;ESTR08169-5;-19.8204164674;-45.0788296548;717.133;709.573;ESTRUTURA 586;ESTR08170-3;-19.8211692075;-45.0758120811;753.559;745.999;60;ESTRUTURA 587;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8207928374;-45.0773208679;0;326.803600666;12.28199442;11.62869685;729.948;722.388;2397838;1;
VLTS03662-4;Vão entre T587 e T588;;ESTR08170-3;-19.8211692075;-45.0758120811;753.559;745.999;ESTRUTURA 587;ESTR08171-1;-19.8221560809;-45.0718499344;744.966;737.416;61;ESTRUTURA 588;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8216626442;-45.0738310077;0;429.056701675;6.634787404;4.86439203;745.062;737.512;2397839;1;
VLTS03663-2;Vão entre T588 e T589;;ESTR08171-1;-19.8221560809;-45.0718499344;744.966;737.416;ESTRUTURA 588;ESTR08172-9;-19.8232713199;-45.0673776687;755.732;748.202;62;ESTRUTURA 589;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8227137004;-45.0696138015;0;484.330780681;6.922954588;6.064656877;745.386;737.846;2397840;1;
VLTS03664-0;Vão entre T589 e T590;;ESTR08172-9;-19.8232713199;-45.0673776687;755.732;748.202;ESTRUTURA 589;ESTR08173-7;-19.8243735604;-45.0629564616;754.124;746.604;63;ESTRUTURA 590;MT-L-30772;LT2 Bom Despacho 3 - Neves 1 500 kV;40;40;-19.8238224401;-45.0651670652;0;478.790666711;7.10289535;6.31152654;730.646;723.116;2397841;1;
