COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS10242-6;Vão entre Pórtico inicial e T001;;PORT00017-4;-20.012014515;-47.4376646108;538.739;530.609;Pórtico Jaguara;ESTR09890-5;;;534.003;525.873;0;ESTRUTURA 001;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0118102208;-47.4372769843;0;92.9177935222;9.746249514;5.846027756;536.968;528.838;2392609;1;
VLTS10243-4;Vão entre T001 e T002;;ESTR09890-5;-20.0116059266;-47.4368893578;534.003;525.873;ESTRUTURA 001;ESTR09891-3;;;519.886;511.756;1;ESTRUTURA 002;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0107364944;-47.4359154681;0;280.464573439;6.382980845;5.566121884;525.952;517.822;2392610;1;
VLTS10244-2;Vão entre T002 e T003;;ESTR09891-3;-20.0098670622;-47.4349415785;519.886;511.756;ESTRUTURA 002;ESTR09892-1;;;516.049;507.909;2;ESTRUTURA 003;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0088431481;-47.4337961357;0;330.07295951;2.799078123;2.242231539;514.82;506.68;2392611;1;
VLTS10245-9;Vão entre T003 e T004;;ESTR09892-1;-20.0078192339;-47.4326506929;516.049;507.909;ESTRUTURA 003;ESTR09893-9;;;518.223;510.083;3;ESTRUTURA 004;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0063810481;-47.4310411018;0;463.729602025;1.41849905;1.377526898;0;-8.14;2392612;1;
VLTS10246-7;Vão entre T004 e T005;;ESTR09893-9;-20.0049428622;-47.4294315107;518.223;510.083;ESTRUTURA 004;ESTR09894-7;;;517.597;509.457;4;ESTRUTURA 005;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0039692432;-47.4283409303;0;314.076935596;1.926916406;1.275165269;518.539;510.399;2392613;1;
VLTS10247-5;Vão entre T005 e T006;;ESTR09894-7;-20.0029956241;-47.4272503498;517.597;509.457;ESTRUTURA 005;ESTR09896-2;;;514.157;506.017;5;ESTRUTURA 006;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0021034524;-47.4262524353;0;287.586180308;2.079376691;1.848141658;513.785;505.645;2392614;1;
VLTS10248-3;Vão entre T006 e T007;;ESTR09896-2;-20.0012112808;-47.4252545208;514.157;506.017;ESTRUTURA 006;ESTR09897-0;;;515.396;507.266;6;ESTRUTURA 007;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-20.0007427909;-47.4238182964;0;318.111404464;0.97795928;0.761997202;514.609;506.469;2392615;1;
VLTS10249-1;Vão entre T007 e T008;;ESTR09897-0;-20.0002743011;-47.422382072;515.396;507.266;ESTRUTURA 007;ESTR09898-8;;;519.97;511.84;7;ESTRUTURA 008;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-19.9997240814;-47.4206973877;0;373.193928125;2.24306972;1.690809931;516.302;508.172;2392616;1;
VLTS10250-9;Vão entre T008 e T009;;ESTR09898-8;-19.9991738616;-47.4190127034;519.97;511.84;ESTRUTURA 008;ESTR09899-6;;;522.35;514.22;8;ESTRUTURA 009;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-19.9987104562;-47.4175940093;0;314.27673681;2.980494228;1.949555688;523.359;515.229;2392617;1;
VLTS10251-7;Vão entre T009 e T010;;ESTR09899-6;-19.9982470507;-47.4161753153;522.35;514.22;ESTRUTURA 009;ESTR09900-2;;;521.619;513.499;9;ESTRUTURA 010;MT-L-30765;LT1 Bom Despacho 3 - Jaguara 500 kV;40;40;-19.997677473;-47.4144307105;0;386.455134809;2.16376993;1.672897943;518.439;510.319;2392618;1;
