COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01080-1;Vão entre Pórtico inicial e T001;;PORT00054-7;-19.8225536214;-44.1027289013;939.8300171;933.2300171;ESTRUTURA 000;ESTR01832-5;;;948.0499878;941.4499878;0;ESTRUTURA 001;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8226113086;-44.1020434731;0;144.1410431;8.84966538722;7.19572980529;941.0620117;934.4620117;2395269;1;
VLTS01081-9;Vão entre T001 e T002;;ESTR01832-5;-19.8226689962;-44.1013580449;948.0499878;941.4499878;ESTRUTURA 001;ESTR01833-3;;;943.9910278;937.3910278;1;ESTRUTURA 002;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8227432426;-44.1004454131;0;191.870983977;12.4552444068;11.6041516745;932.4219971;925.8219971;2395270;1;
VLTS01082-7;Vão entre T002 e T003;;ESTR01833-3;-19.8228174892;-44.0995327815;943.9910278;937.3910278;ESTRUTURA 002;ESTR01834-1;;;933.6870117;927.0870117;2;ESTRUTURA 003;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8224327392;-44.0989121151;0;155.417850127;14.6482530684;8.29827461225;941.0239868;934.4239868;2395271;1;
VLTS01083-5;Vão entre T003 e T004;;ESTR01834-1;-19.8220479891;-44.0982914487;933.6870117;927.0870117;ESTRUTURA 003;ESTR01835-8;;;915.3660278;908.7560278;3;ESTRUTURA 004;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8206778305;-44.0974294371;0;352.954669819;8.9427914401;5.98943768355;921.0739746;914.4739746;2395272;1;
VLTS01084-3;Vão entre T004 e T005;;ESTR01835-8;-19.8193076725;-44.0965674251;915.3660278;908.7560278;ESTRUTURA 004;ESTR01836-6;;;912.0880127;905.4680127;4;ESTRUTURA 005;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8175900948;-44.0954836321;0;442.796811904;5.76810837688;5.56959746254;891.3439941;884.7339941;2395273;1;
VLTS01085-0;Vão entre T005 e T006;;ESTR01836-6;-19.8158725176;-44.0943998386;912.0880127;905.4680127;ESTRUTURA 005;ESTR01837-4;;;924.3179932;917.6979932;5;ESTRUTURA 006;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8149996488;-44.0938500676;0;224.920931392;8.00414611863;7.13361797886;910.3189697;903.6989697;2395274;1;
VLTS01086-8;Vão entre T006 e T007;;ESTR01837-4;-19.8141267802;-44.0933002965;924.3179932;917.6979932;ESTRUTURA 006;ESTR01838-2;;;922.3499756;915.7199756;6;ESTRUTURA 007;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8131432548;-44.0926801867;0;253.504563936;6.41329676578;5.76518220149;911.5700073;904.9400073;2395275;1;
VLTS01087-6;Vão entre T007 e T008;;ESTR01838-2;-19.8121597297;-44.0920600768;922.3499756;915.7199756;ESTRUTURA 007;ESTR01839-0;;;911.9489746;905.3089746;7;ESTRUTURA 008;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8109427069;-44.0912921594;0;313.753188568;6.756265999;4.01366438935;912.2509766;905.6109766;2395276;1;
VLTS01088-4;Vão entre T008 e T009;;ESTR01839-0;-19.809725684;-44.0905242419;911.9489746;905.3089746;ESTRUTURA 008;ESTR01840-8;;;879.2520142;872.6020142;8;ESTRUTURA 009;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8081778151;-44.0895482279;0;398.977496374;10.64897153;9.90306479916;882.0130005;875.3630005;2395277;1;
VLTS01089-2;Vão entre T009 e T010;;ESTR01840-8;-19.8066299461;-44.0885722139;879.2520142;872.6020142;ESTRUTURA 009;ESTR01841-6;;;877.2639771;870.6039771;9;ESTRUTURA 010;MT-L-30120;LT Neves 1 - Vespasiano 2 500 kV;35;35;-19.8054460667;-44.0878265136;0;305.071569229;7.92273106966;5.52231072944;870.8449707;864.1849707;2395278;1;
