COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS00250-1;Vão entre Pórtico inicial e T001A;;PORT00027-3;-19.73825709;-43.90573137;856.2839966;849.2839966;PÓRTICO VESPASIANO;ESTR06627-4;;;860.0999756;853.0899756;0;ESTRUTURA 001A;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73816416;-43.90537268;0;77.94100573;7.186204422;6.099521396;856.0230103;849.0230103;2393790;1;
VLTS00251-9;Vão entre T001A e T001B;;ESTR06627-4;-19.73807123;-43.90501399;860.0999756;853.0899756;ESTRUTURA 001A;ESTR06628-2;;;861.1459961;854.1359961;1;ESTRUTURA 001B;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73767374;-43.9046849;0;111.7962383;5.329338529;3.399958218;861.598999;854.588999;2393791;1;
VLTS00252-7;Vão entre T001B e T001C;;ESTR06628-2;-19.73727625;-43.90435582;861.1459961;854.1359961;ESTRUTURA 001B;ESTR06629-0;;;844.0969849;837.0769849;2;ESTRUTURA 001C;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73573329;-43.90307768;0;434.0621266;5.137743801;4.331399402;845.9279785;838.9179785;2393792;1;
VLTS00253-5;Vão entre T001C e T001D;;ESTR06629-0;-19.73419032;-43.90179954;844.0969849;837.0769849;ESTRUTURA 001C;ESTR06630-8;;;825.039978;818.009978;3;ESTRUTURA 001D;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73298737;-43.90080476;0;338.1920841;7.710115413;6.399907908;834.7910156;827.7710156;2393793;1;
VLTS00254-3;Vão entre T001D e T062;;ESTR06630-8;-19.73178441;-43.89980999;825.039978;818.009978;ESTRUTURA 001D;ESTR06631-6;;;827.9890137;820.9590137;4;ESTRUTURA 062;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73166946;-43.89882344;0;208.3378413;10.52473226;6.159212428;820.2020264;813.1720264;2393794;1;
VLTS00255-0;Vão entre T062 e T063;;ESTR06631-6;-19.73155451;-43.89783689;827.9890137;820.9590137;ESTRUTURA 062;ESTR07039-1;;;818.039978;811.009978;5;ESTRUTURA 063;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73132279;-43.89584505;0;420.6242108;12.05636735;7.990269681;819.9979858;812.9679858;2393795;1;
VLTS00256-8;Vão entre T063 e T064;;ESTR07039-1;-19.73109106;-43.89385321;818.039978;811.009978;ESTRUTURA 063;ESTR07040-9;;;825.242981;818.202981;6;ESTRUTURA 064;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.7309453;-43.89260034;0;264.5746974;8.08542926;5.144860655;821.8250122;814.7950122;2393796;1;
VLTS00257-6;Vão entre T064 e T065;;ESTR07040-9;-19.73079954;-43.89134747;825.242981;818.202981;ESTRUTURA 064;ESTR07041-7;;;810.4429932;803.4029932;7;ESTRUTURA 065;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73071768;-43.8906011;0;157.4836976;31.18672011;23.57324853;799.5390015;792.4990015;2393797;1;
VLTS00258-4;Vão entre T065 e T066;;ESTR07041-7;-19.73063582;-43.88985473;810.4429932;803.4029932;ESTRUTURA 065;ESTR07042-5;;;746.5360107;739.4960107;8;ESTRUTURA 066;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.73024739;-43.88811132;0;375.3962635;22.94748467;20.01457646;740.9249878;733.8849878;2393798;1;
VLTS00259-2;Vão entre T066 e T067;;ESTR07042-5;-19.72985896;-43.88636792;746.5360107;739.4960107;ESTRUTURA 066;ESTR07043-3;;;718.0770264;711.0270264;9;ESTRUTURA 067;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72964802;-43.8834605;0;611.1822434;10.2192105;9.952844303;690.117981;683.077981;2393799;1;
VLTS00260-0;Vão entre T067 e T068;;ESTR07043-3;-19.72943707;-43.88055309;718.0770264;711.0270264;ESTRUTURA 067;ESTR07044-1;;;753.8530273;746.8030273;10;ESTRUTURA 068;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72935816;-43.8794303;0;235.9850008;28.90649819;24.29094978;729.2800293;722.2300293;2393800;1;
VLTS00261-8;Vão entre T068 e T069;;ESTR07044-1;-19.72927926;-43.87830752;753.8530273;746.8030273;ESTRUTURA 068;ESTR07045-8;;;740.1309814;733.0809814;11;ESTRUTURA 069;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72915756;-43.87726791;0;219.5623464;29.91633178;24.22955278;719.3610229;712.3110229;2393801;1;
VLTS00262-6;Vão entre T069 e T070;;ESTR07045-8;-19.72903586;-43.8762283;740.1309814;733.0809814;ESTRUTURA 069;ESTR07046-6;;;722.4689941;715.4089941;12;ESTRUTURA 070;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72875212;-43.87379243;0;514.4139799;11.13675021;8.823054135;712.7150269;705.6550269;2393802;1;
VLTS00263-4;Vão entre T070 e T071;;ESTR07046-6;-19.72846838;-43.87135655;722.4689941;715.4089941;ESTRUTURA 070;ESTR07047-4;;;702.6389771;695.5689771;13;ESTRUTURA 071;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.7281425;-43.86856595;0;589.3513293;9.739012564;9.699643521;672.8649902;665.8049902;2393803;1;
VLTS00264-2;Vão entre T071 e T071A;;ESTR07047-4;-19.72781661;-43.86577535;702.6389771;695.5689771;ESTRUTURA 071;ESTR07048-2;;;699.8380127;692.7680127;14;ESTRUTURA 071A;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72771057;-43.86486602;0;192.0412448;12.27548802;8.281041476;702.4520264;695.3820264;2393804;1;
VLTS00265-9;Vão entre T071A e T072;;ESTR07048-2;-19.72760452;-43.86395668;699.8380127;692.7680127;ESTRUTURA 071A;ESTR07049-0;;;722.2399902;715.1599902;15;ESTRUTURA 072;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72725664;-43.86097905;0;628.8598104;8.571862776;7.853899046;678.1220093;671.0420093;2393805;1;
VLTS00266-7;Vão entre T072 e T073;;ESTR07049-0;-19.72690875;-43.85800142;722.2399902;715.1599902;ESTRUTURA 072;ESTR07050-8;;;752.3590088;745.2690088;16;ESTRUTURA 073;MT-L-39626;LT Itabira 5 - Vespasiano 2 500 kV;35;35;-19.72668894;-43.8561146;0;398.4697848;14.84980851;13.98298156;704.5560303;697.4760303;2393806;1;
