COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS12398-4;Vão entre Pórtico inicial e T 01B;;PORT00068-7;-18.2115471837;-45.25547163;575.92;565.17;Pórtico Inicial(T.Marias);ESTR06107-7;-18.2116250459;-45.2549918618;576.503;565.753;0;ESTRUTURA 01B;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2115861148;-45.2552317459;0;51.455310873;11.64311302;3.671146803;576.742;565.992;2392345;1;
VLTS12399-2;Vão entre T 01B e T 02B;;ESTR06107-7;-18.2116250459;-45.2549918618;576.503;565.753;ESTRUTURA 01B;ESTR06108-5;-18.2119078416;-45.2543903514;571.884;561.134;1;ESTRUTURA 02B;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2117664437;-45.2546911066;0;70.8810695819;13.1911102;7.779227984;574.028;563.278;2392346;1;
VLTS12400-8;Vão entre T 02B e T 003;;ESTR06108-5;-18.2119078416;-45.2543903514;571.884;561.134;ESTRUTURA 02B;ESTR06109-3;-18.2107861209;-45.2511770077;546.414;535.664;2;ESTRUTURA 003;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2113469812;-45.2527836796;0;361.725107;8.587736764;7.259656433;556.643;545.893;2392347;1;
VLTS12401-6;Vão entre T 003 e T 004;;ESTR06109-3;-18.2107861209;-45.2511770077;546.414;535.664;ESTRUTURA 003;ESTR06110-1;-18.209894342;-45.2489084445;530.608;519.858;3;ESTRUTURA 004;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2103402315;-45.2500427261;0;259.371245935;11.05866608;8.302385225;536.309;525.559;2392348;1;
VLTS12402-4;Vão entre T 004 e T 005;;ESTR06110-1;-18.209894342;-45.2489084445;530.608;519.858;ESTRUTURA 004;ESTR06111-9;-18.2082582586;-45.2448005091;546.511;535.761;4;ESTRUTURA 005;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2090763003;-45.2468544768;0;470.573695229;6.002885475;5.613998459;527.768;517.018;2392349;1;
VLTS12403-2;Vão entre T 005 e T 006;;ESTR06111-9;-18.2082582586;-45.2448005091;546.511;535.761;ESTRUTURA 005;ESTR06112-7;-18.2056769955;-45.2426812517;539.048;528.288;5;ESTRUTURA 006;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.206967627;-45.2437408804;0;363.011147832;4.683327248;3.826604247;537.375;526.625;2392350;1;
VLTS12404-0;Vão entre T 006 e T 007;;ESTR06112-7;-18.2056769955;-45.2426812517;539.048;528.288;ESTRUTURA 006;ESTR06224-0;-18.20243791;-45.2400077124;540.993;530.233;6;ESTRUTURA 007;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2040574528;-45.241344482;0;456.453896823;5.508990103;4.766965547;523.092;512.332;2392351;1;
VLTS12405-7;Vão entre T 007 e T 008;;ESTR06224-0;-18.20243791;-45.2400077124;540.993;530.233;ESTRUTURA 007;ESTR06225-7;-18.1999699348;-45.2379885389;558.492;547.732;7;ESTRUTURA 008;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.2012039224;-45.2389981256;0;346.622035563;6.92166035;5.544367648;550.945;540.185;2392352;1;
VLTS12406-5;Vão entre T 008 e T 009;;ESTR06225-7;-18.1999699348;-45.2379885389;558.492;547.732;ESTRUTURA 008;ESTR06226-5;-18.1964795741;-45.235095442;559.086;548.326;8;ESTRUTURA 009;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.1982247545;-45.2365419905;0;492.666819449;2.627333421;1.285858871;557.849;547.089;2392353;1;
VLTS12407-3;Vão entre T 009 e T 010;;ESTR06226-5;-18.1964795741;-45.235095442;559.086;548.326;ESTRUTURA 009;ESTR06227-3;-18.1929698999;-45.2322152392;548.02;537.26;9;ESTRUTURA 010;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;60;60;-18.194724737;-45.2336553406;0;493.504432557;4.215767606;3.824687025;546.275;535.515;2392354;1;
