COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS01326-8;Vão entre Pórtico inicial e T091;;PORT00073-7;-19.4380835726;-42.5576915461;273.575;262.545;Pórtico Ipatinga 1;ESTR02532-0;;;266.652;255.622;0;ESTRUTURA 091;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4379492271;-42.5575276867;0;45.5056567911;21.32263023;16.86164906;273.353;262.323;2387757;1;
VLTS01327-6;Vão entre T091 e T090B;;ESTR02532-0;-19.4378148815;-42.5573638272;266.652;255.622;ESTRUTURA 091;ESTR02531-2;;;256.042;245.012;1;ESTRUTURA 090B;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4373046724;-42.5568589963;0;154.988124465;13.6726666;9.787845502;258.707;247.677;2387758;1;
VLTS01328-4;Vão entre T090B e T090A;;ESTR02531-2;-19.4367944632;-42.5563541655;256.042;245.012;ESTRUTURA 090B;ESTR02530-4;;;255.217;244.177;2;ESTRUTURA 090A;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4356416342;-42.5560860205;0;261.478070866;0.740787345;0.56868995;256.244;245.214;2387759;1;
VLTS01329-2;Vão entre T090A e T089;;ESTR02530-4;-19.4344888053;-42.5558178755;255.217;244.177;ESTRUTURA 090A;ESTR02529-6;;;264.814;253.774;3;ESTRUTURA 089;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4326625819;-42.5554841929;0;410.515354171;4.578145713;2.882959513;254.99;243.95;2387760;1;
VLTS01330-0;Vão entre T089 e T088;;ESTR02529-6;-19.4308363584;-42.5551505104;264.814;253.774;ESTRUTURA 089;ESTR02528-8;;;317.631;306.581;4;ESTRUTURA 088;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4289731739;-42.5547925469;0;419.468879228;15.35918518;13.66989918;264.26;253.21;2387761;1;
VLTS01331-8;Vão entre T088 e T087;;ESTR02528-8;-19.4271099893;-42.5544345834;317.631;306.581;ESTRUTURA 088;ESTR02527-0;;;351.907;340.847;5;ESTRUTURA 087;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4238728628;-42.5538154587;0;728.687207504;12.27412826;11.41395049;296.401;285.351;2387762;1;
VLTS01332-6;Vão entre T087 e T086;;ESTR02527-0;-19.4206357364;-42.5531963339;351.907;340.847;ESTRUTURA 087;ESTR02526-2;;;379.374;368.314;6;ESTRUTURA 086;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4196331148;-42.5530061964;0;225.632862779;27.11971042;23.27276984;346.131;335.071;2387763;1;
VLTS01333-4;Vão entre T086 e T085;;ESTR02526-2;-19.4186304932;-42.5528160589;379.374;368.314;ESTRUTURA 086;ESTR02525-4;;;355.396;344.326;7;ESTRUTURA 085;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4170014787;-42.5525031732;0;366.746594333;12.93563737;11.91285839;353.976;342.906;2387764;1;
VLTS01334-2;Vão entre T085 e T084;;ESTR02525-4;-19.4153724641;-42.5521902874;355.396;344.326;ESTRUTURA 085;ESTR02524-7;;;366.995;355.915;8;ESTRUTURA 084;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4122800209;-42.5515978535;0;696.15722734;13.88163431;13.37887432;280.65;269.58;2387765;1;
VLTS01335-9;Vão entre T084 e T083;;ESTR02524-7;-19.4091875777;-42.5510054196;366.995;355.915;ESTRUTURA 084;ESTR02523-9;;;335.112;324.022;9;ESTRUTURA 083;MT-L-30170;LT Ipatinga 1 - Porto Estrela 230 kV;19;19;-19.4054284384;-42.550288461;0;846.122313375;11.43570004;10.98765423;288.476;277.396;2387766;1;
