COD_VAO_SAP;NOM_VAO_SAP;VAL_ALTURA;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NOM_ESTRUTURA_INI_SAP;COD_ESTRUTURA_FIM_SAP;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;NUM_ID_SEQUENCIA;NOM_ESTRUTURA_FIM_SAP;COD_LT_SAP;NOM_LT_SAP;VAL_LARGURA_FAIXA_ESQ;VAL_LARGURA_FAIXA_DIR;NUM_LATITUDE_PONTO_CENTRAL;NUM_LONGITUDE_PONTO_CENTRAL;TAG_INVASAO_FAIXA_CENTRAL;VAL_COMPRIMENTO_VAO;VAL_DIF_GRAD_VAO;VAL_DIF_GRAD_CABO;NUM_ALTITUDE_ORT_PONTO_CENTRAL;NUM_ALTITUDE_GEO_PONTO_CENTRAL;OBJECTID;TAG_ATIVO;VAL_TENSAO
VLTS09425-0;Vão entre Pórtico inicial e T 921A;;PORT00113-1;-20.3287718057;-43.7869123508;958.015;953.105;Pórtico Itabirito 2;ESTR12460-2;;;965.607;960.697;0;ESTRUTURA 921A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3284990515;-43.7870532745;0;67.1692664019;19.86920613;14.95624493;963.213;958.303;2393946;1;
VLTS09424-3;Vão entre T 921A e T 920A;;ESTR12460-2;-20.3282262973;-43.7871941983;988.905;983.985;ESTRUTURA 921A;ESTR12459-4;;;958.015;953.105;1;ESTRUTURA 920A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3270275012;-43.7878243748;0;296.214022911;18.06902978;15.23459273;957.837;952.917;2393947;1;
VLTS09423-5;Vão entre T 920A e T 919A;;ESTR12459-4;-20.3258287051;-43.7884545513;886.816;881.866;ESTRUTURA 920A;ESTR12458-6;;;988.905;983.985;2;ESTRUTURA 919A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3229187015;-43.7877372908;0;661.376440255;17.80589583;16.40790228;901.204;896.264;2393948;1;
VLTS09422-7;Vão entre T 919A e T 918A;;ESTR12458-6;-20.3200086979;-43.7870200304;891.589;886.609;ESTRUTURA 919A;ESTR12457-8;;;886.816;881.866;3;ESTRUTURA 918A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3172293899;-43.7863214554;0;632.319287436;5.306338217;4.474163696;872.92;867.96;2393949;1;
VLTS09421-9;Vão entre T 918A e T 917A;;ESTR12457-8;-20.3144500818;-43.7856228804;913.292;908.312;ESTRUTURA 918A;ESTR12456-0;;;891.589;886.609;4;ESTRUTURA 917A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3130063231;-43.7861900307;0;340.847784896;11.34201298;9.498374769;884.675;879.695;2393950;1;
VLTS09420-1;Vão entre T 917A e T 916A;;ESTR12456-0;-20.3115625645;-43.786757181;890.484;885.494;ESTRUTURA 917A;ESTR12455-2;;;913.292;908.312;5;ESTRUTURA 916A;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;35;35;-20.3110571338;-43.7868666011;0;114.197668949;27.84382579;22.49170253;902.582;897.592;2393951;1;
VLTS09419-3;Vão entre T 916A e T 915;;ESTR12455-2;-20.3105517031;-43.7869760211;953.965;948.985;ESTRUTURA 916A;ESTR02389-5;;;890.484;885.494;6;ESTRUTURA 915;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;30;30;-20.3109237564;-43.7891584367;0;463.153015779;20.25378154;19.42014776;871.907;866.927;2393952;1;
VLTS09418-5;Vão entre T 915 e T 914;;ESTR02389-5;-20.3112958096;-43.7913408522;1000.895;995.925;ESTRUTURA 915;ESTR02388-7;;;953.965;948.985;7;ESTRUTURA 914;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;30;30;-20.3115005116;-43.792493991;0;245.044328955;24.1176771;21.64506325;982.103;977.133;2393953;1;
VLTS09417-7;Vão entre T 914 e T 913;;ESTR02388-7;-20.3117052137;-43.7936471298;936.523;931.563;ESTRUTURA 914;ESTR02387-9;;;1000.895;995.925;8;ESTRUTURA 913;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;30;30;-20.3113308591;-43.7958423832;0;465.879715898;24.44643888;23.84177637;935.971;931.001;2393954;1;
VLTS09416-9;Vão entre T 913 e T 912;;ESTR02387-9;-20.3109565045;-43.7980376366;956.737;951.777;ESTRUTURA 913;ESTR02386-1;;;936.523;931.563;9;ESTRUTURA 912;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;30;30;-20.3105290815;-43.8005199783;0;526.970472115;17.14118813;16.16807858;907.161;902.201;2393955;1;
VLTS09415-1;Vão entre T 912 e T 911;;ESTR02386-1;-20.3101016584;-43.8030023199;1026.879;1021.929;ESTRUTURA 912;ESTR02385-3;;;956.737;951.777;10;ESTRUTURA 911;MT-L-39484;LT Itabirito 2-São Gonçalo do Pará-500KV;30;30;-20.3098392567;-43.8045079873;0;319.761393292;31.71677448;27.93520477;981.553;976.593;2393956;1;
