VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12509578;0;ESTR12465-1;-20.3116443822;-43.7862776804;918.325;913.335;-20.3103875179;-43.7865068095;886.971;881.981;ESTR12466-9;MT-L-39483;-20.3110159501;-43.7863922455;906.012;901.022;12.638;-20.3111243005;-43.786372493;909.335021973;904.345021973;11.894;-20.3103875179;-43.7865068095;886.971008301;881.981008301;30.351;5;45224;;6355297;1
;12509579;0;ESTR12465-1;-20.3116138896;-43.7861631907;919.893;914.903;-20.3104360479;-43.7864131442;888.362;883.372;ESTR12466-9;MT-L-39483;-20.3110249688;-43.786288168;907.11;902.12;12.532;-20.3111671221;-43.7862580011;911.887023926;906.897023926;11.496;-20.3104360479;-43.7864131442;888.361999512;883.371999512;29.15;5;45225;;6355298;1
;12509580;0;ESTR12465-1;-20.3115836868;-43.7860500044;920.997;916.007;-20.3105155869;-43.7862961066;890.195;885.205;ESTR12466-9;MT-L-39483;-20.3110496369;-43.786173056;908.308;903.318;11.882;-20.3111612149;-43.7861473471;912.198974609;907.208974609;11.169;-20.3105155869;-43.7862961066;890.195007324;885.205007324;27.065;5;45226;;6355299;1
;12509581;0;PORT00111-5;-20.3286846683;-43.7866569861;966.481;961.571;-20.3280156209;-43.7869260375;957.403;952.483;ESTR12461-0;MT-L-39483;-20.3283501447;-43.7867915121;961.318;956.398;27.402;-20.3286846683;-43.7866569861;966.481018066;961.571018066;20.274;-20.3280156209;-43.7869260375;957.403015137;952.483015137;35.433;0;45227;;6355300;1
;12509582;0;PORT00111-5;-20.3286587782;-43.7865849613;966.761;961.851;-20.3279737711;-43.7868083581;957.633;952.713;ESTR12461-0;MT-L-39483;-20.3283162747;-43.78669666;961.884;956.964;26.669;-20.3286415105;-43.7865905928;966.799987793;961.889987793;19.994;-20.3279737711;-43.7868083581;957.632995605;952.712995605;35.145;0;45228;;6355301;1
;12509583;0;PORT00111-5;-20.3287125476;-43.7867345448;966.217;961.307;-20.3280559772;-43.7870395175;957.281;952.361;ESTR12461-0;MT-L-39483;-20.3283842625;-43.7868870315;960.891;955.981;26.891;-20.3286298059;-43.786772978;966.258972168;961.348972168;20.621;-20.3280559772;-43.7870395175;957.281005859;952.361005859;34.778;0;45229;;6355302;1
;12509584;0;ESTR12461-0;-20.3279764026;-43.7868157576;957.608;952.688;-20.3257403163;-43.7877221772;1007.391;1002.471;ESTR12462-8;MT-L-39483;-20.3268583603;-43.7872689708;972.818;967.898;33.782;-20.3260413954;-43.7876001335;1004.98999023;1000.06999023;20.876;-20.3274379028;-43.7870340465;952.874023438;947.954023438;44.79;1;45230;;6355303;1
;12509585;0;ESTR12461-0;-20.3280160014;-43.7869271072;957.4;952.48;-20.3257474558;-43.7878402871;1005.672;1000.752;ESTR12462-8;MT-L-39483;-20.3268817294;-43.7873837007;971.106;966.186;35.699;-20.3259801274;-43.7877466289;1003.65997314;998.73997314;24.402;-20.3274924914;-43.7871378436;951.132995605;946.212995605;46.408;1;45231;;6355304;1
;12509586;0;ESTR12461-0;-20.3280538733;-43.7870336013;957.251;952.331;-20.325754648;-43.7879592707;1002.96;998.04;ESTR12462-8;MT-L-39483;-20.3269042615;-43.7874964397;968.094;963.174;39.189;-20.3259998827;-43.7878605406;1000.57098389;995.65098389;27.448;-20.3274477976;-43.7872776108;950.255004883;945.335004883;48.62;1;45232;;6355305;1
;12509587;0;ESTR12462-8;-20.3257476993;-43.787844315;1005.509;1000.589;-20.3210197361;-43.7866698559;900.898;895.948;ESTR12463-6;MT-L-39483;-20.3233837185;-43.7872570775;924.47;919.53;34.523;-20.3249341134;-43.78764221;987.164978027;982.234978027;15.931;-20.3224421208;-43.7870231794;891.427001953;886.487001953;52.018;2;45233;;6355306;1
