VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12491166;0;ESTR03375-3;-19.5939921781;-43.2006369709;779.815;770.725;-19.5929117416;-43.2003208599;826.265;817.165;ESTR03376-1;MT-L-30303;-19.5934519599;-43.200478915;805.53;796.43;10.18;-19.5936735584;-43.2005437497;796.723999023;787.633999023;9.671;-19.5929117416;-43.2003208599;826.265014648;817.165014648;19.909;2;26812;;6336885;1
;12491167;0;ESTR03375-3;-19.5939867777;-43.2006977776;779.251;770.161;-19.5928868315;-43.2003875324;826.243;817.143;ESTR03376-1;MT-L-30303;-19.5934368047;-43.2005426545;806.228;797.128;9.799;-19.5934375768;-43.2005428723;806.195007324;797.095007324;9.797;-19.5928868315;-43.2003875324;826.242980957;817.142980957;19.369;2;26813;;6336886;1
;12491168;0;ESTR03375-3;-19.5939885048;-43.2007801725;778.929;769.839;-19.592866522;-43.2004383185;826.165;817.065;ESTR03376-1;MT-L-30303;-19.5934275134;-43.200609245;806.15;797.06;9.553;-19.5934081689;-43.200603351;807.08001709;797.98001709;9.479;-19.592866522;-43.2004383185;826.164978027;817.064978027;19.668;2;26814;;6336887;1
;12491169;0;ESTR03373-8;-19.595111963;-43.2006209434;782.411;773.321;-19.5939858025;-43.2007818611;778.944;769.854;ESTR03375-3;MT-L-30303;-19.5945488828;-43.2007014026;775.794;766.704;23.965;-19.5939858025;-43.2007818611;778.943969727;769.853969727;17.667;-19.595111963;-43.2006209434;782.411010742;773.321010742;29.736;1;26815;;6336888;1
;12491170;0;ESTR03373-8;-19.5951165072;-43.2006192118;782.446;773.356;-19.5940011084;-43.2007130671;779.064;769.974;ESTR03375-3;MT-L-30303;-19.5945588078;-43.2006661397;777.312;768.222;19.935;-19.594097315;-43.2007049719;778.765014648;769.675014648;17.198;-19.5951165072;-43.2006192118;782.445983887;773.355983887;24.269;1;26816;;6336889;1
;12491171;0;ESTR03373-8;-19.5951183358;-43.2006161939;782.547;773.457;-19.5940058939;-43.2006408327;779.431;770.341;ESTR03375-3;MT-L-30303;-19.5945621149;-43.2006285134;778.655;769.565;16.082;-19.5946162281;-43.2006273149;779.065002441;769.975002441;15.948;-19.594219022;-43.2006361123;774.390014648;765.300014648;20.427;1;26817;;6336890;1
;12491172;0;PORT00079-4;-19.5955081552;-43.2001424138;802.553;793.463;-19.5951945861;-43.2006444254;783.497;774.407;ESTR03373-8;MT-L-30303;-19.5953513708;-43.2003934198;797.008;787.918;11.967;-19.5953940869;-43.2003250331;802.478027344;793.388027344;8.828;-19.5951945861;-43.2006444254;783.497009277;774.407009277;18.302;0;26818;;6336891;1
;12491173;0;PORT00079-4;-19.5954749037;-43.2001231339;802.529;793.439;-19.5951906424;-43.2006431262;783.446;774.356;ESTR03373-8;MT-L-30303;-19.5953327732;-43.2003831303;796.873;787.783;14.669;-19.5953784121;-43.2002996441;802.721984863;793.631984863;10.809;-19.5951906424;-43.2006431262;783.445983887;774.355983887;23.801;0;26819;;6336892;1
;12491174;0;PORT00079-4;-19.5954408025;-43.2001101283;802.505;793.415;-19.5951899701;-43.2006436504;783.41;774.32;ESTR03373-8;MT-L-30303;-19.5953153865;-43.2003768896;796.289;787.199;17.963;-19.5953613264;-43.200279175;802.697998047;793.607998047;12.757;-19.5951899701;-43.2006436504;783.409973145;774.319973145;29.138;0;26820;;6336893;1
;12491175;0;PORT00079-4;-19.5953950234;-43.2000818459;802.494;793.404;-19.5951431142;-43.2005921881;783.947;774.857;ESTR03373-8;MT-L-30303;-19.595269069;-43.2003370172;795.881;786.791;12.552;-19.5953154733;-43.2002430068;802.382019043;793.292019043;9.399;-19.5951431142;-43.2005921881;783.947021484;774.857021484;17.623;0;26821;;6336894;1
