VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12497611;0;ESTR08842-7;-20.2996987961;-43.7602120987;1070.852;1065.782;-20.2987493045;-43.7589289676;1067.841;1062.771;PORT00083-6;MT-L-39479;-20.2992240514;-43.7595705312;1071.224;1066.154;27.244;-20.2987493045;-43.7589289676;1067.84094238;1062.77094238;16.658;-20.2996987961;-43.7602120987;1070.85205078;1065.78205078;53.084;58;33257;;6343330;1
;12497612;0;ESTR08842-7;-20.2995936081;-43.760282667;1074.81;1069.74;-20.2986054052;-43.7590445036;1067.872;1062.802;PORT00083-6;MT-L-39479;-20.2990995077;-43.7596635833;1073.556;1068.486;25.128;-20.2986054052;-43.7590445036;1067.87194824;1062.80194824;16.342;-20.2995936081;-43.760282667;1074.81005859;1069.74005859;49.118;58;33258;;6343331;1
;12497613;0;ESTR08842-7;-20.2995920788;-43.7602836929;1074.86;1069.79;-20.2986899216;-43.7589766458;1067.824;1062.754;PORT00083-6;MT-L-39479;-20.2991410014;-43.7596301674;1073.264;1068.194;17.552;-20.2986899216;-43.7589766458;1067.82397461;1062.75397461;16.619;-20.2995920788;-43.7602836929;1074.85998535;1069.78998535;33.786;58;33259;;6343332;1
;12497614;0;ESTR08842-7;-20.2996976132;-43.7602128922;1070.9;1065.83;-20.2988347685;-43.7588603488;1067.871;1062.801;PORT00083-6;MT-L-39479;-20.2992661921;-43.7595366186;1071.058;1065.988;19.916;-20.2988347685;-43.7588603488;1067.87097168;1062.80097168;16.555;-20.2996976132;-43.7602128922;1070.90002441;1065.83002441;37.723;58;33260;;6343333;1
;12497615;0;ESTR08842-7;-20.2997017182;-43.7602101383;1070.746;1065.676;-20.2987870715;-43.7588986446;1067.853;1062.783;PORT00083-6;MT-L-39479;-20.299244396;-43.7595543895;1070.925;1065.855;23.739;-20.2987870715;-43.7588986446;1067.85302734;1062.78302734;16.562;-20.2997017182;-43.7602101383;1070.74597168;1065.67597168;45.592;58;33261;;6343334;1
;12497616;0;ESTR08842-7;-20.299592574;-43.7602833607;1074.844;1069.774;-20.2986492613;-43.7590092918;1067.826;1062.756;PORT00083-6;MT-L-39479;-20.2991209187;-43.7596463243;1073.349;1068.279;21.299;-20.2986492613;-43.7590092918;1067.8260498;1062.7560498;16.579;-20.299592574;-43.7602833607;1074.84399414;1069.77399414;41.396;58;33262;;6343335;1
;12497617;0;ESTR08840-1;-20.3003069031;-43.761762089;1069.946;1064.886;-20.2995905105;-43.760284745;1074.906;1069.836;ESTR08842-7;MT-L-39479;-20.2999487083;-43.7610234153;1068.592;1063.522;33.989;-20.2998032441;-43.76072344;1072.33898926;1067.26898926;31.761;-20.3002160736;-43.7615747785;1065.25305176;1060.18305176;36.911;57;33263;;6343336;1
;12497618;0;ESTR08840-1;-20.3003068408;-43.7617621237;1069.947;1064.887;-20.2995909855;-43.7602844264;1074.893;1069.823;ESTR08842-7;MT-L-39479;-20.2999489146;-43.7610232733;1068.579;1063.509;41.849;-20.2998035604;-43.7607232281;1072.32397461;1067.25397461;39.473;-20.3002160965;-43.7615748036;1065.25195313;1060.18195313;45.081;57;33264;;6343337;1
;12497619;0;ESTR08840-1;-20.3003070567;-43.7617620035;1069.944;1064.884;-20.2995919411;-43.7602837853;1074.864;1069.794;ESTR08842-7;MT-L-39479;-20.2999495004;-43.7610228926;1068.545;1063.475;49.785;-20.2998043203;-43.760722791;1072.28894043;1067.21894043;47.254;-20.3002164262;-43.7615746586;1065.23901367;1060.16901367;53.291;57;33265;;6343338;1
;12497620;0;ESTR08840-1;-20.3004411524;-43.7616873605;1065.461;1060.401;-20.2996975093;-43.760212962;1070.904;1065.834;ESTR08842-7;MT-L-39479;-20.3000693323;-43.7609501594;1061.476;1056.406;41.079;-20.300415609;-43.7616367158;1065.72802734;1060.66802734;36.807;-20.300330443;-43.761467858;1059.07495117;1054.00495117;43.018;57;33266;;6343339;1
