VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12517905;0;ESTR05446-0;-19.43717482;-42.55371474;254.128006;243.098006;-19.43812624;-42.55655302;256.6289978;245.5989978;ESTR05447-8;MT-L-30397;-19.43765053;-42.55513387;254.783;243.753;29.256;-19.4373974;-42.55437875;254.6009979;243.5709979;26.44;-19.43812624;-42.55655302;256.6289978;245.5989978;44.984;9;53551;;6363624;1
;12517906;0;ESTR05446-0;-19.43719621;-42.55370467;254.1170044;243.0870044;-19.43806413;-42.5565532;256.3160095;245.2860095;ESTR05447-8;MT-L-30397;-19.43763017;-42.55512893;254.672;243.642;24.568;-19.43735199;-42.55421594;254.5010071;243.4710071;21.526;-19.43806413;-42.5565532;256.3160095;245.2860095;39.959;9;53552;;6363625;1
;12517907;0;ESTR05446-0;-19.43713699;-42.55373255;254.1000061;243.0700061;-19.43806432;-42.5565532;256.3169861;245.2869861;ESTR05447-8;MT-L-30397;-19.43760066;-42.55514287;254.577;243.547;21.983;-19.43740893;-42.5545597;254.7180023;243.6880023;20.203;-19.43806432;-42.5565532;256.3169861;245.2869861;34.473;9;53553;;6363626;1
;12517908;0;ESTR05446-0;-19.43709753;-42.55375113;254.2680054;243.2380054;-19.43807662;-42.55655317;256.3789978;245.3489978;ESTR05447-8;MT-L-30397;-19.43758708;-42.55515214;254.526;243.496;29.466;-19.43727327;-42.55425406;254.4539948;243.4239948;26.396;-19.43807662;-42.55655317;256.3789978;245.3489978;45.173;9;53554;;6363627;1
;12517909;0;ESTR05446-0;-19.43707794;-42.55376036;254.2319946;243.2019946;-19.43806622;-42.5565532;256.3200073;245.2900073;ESTR05447-8;MT-L-30397;-19.43757209;-42.55515677;254.648;243.618;18.952;-19.43743743;-42.55477625;254.4499969;243.4199969;18.569;-19.43806622;-42.5565532;256.3200073;245.2900073;28.938;9;53555;;6363628;1
;12517910;0;PORT00019-0;-19.41757495;-42.54819109;307.4609985;296.3909985;-19.41796847;-42.5479357;297.2950134;286.2250134;ESTR05327-2;MT-L-30397;-19.41777171;-42.54806339;307.312;296.242;19.677;-19.41757495;-42.54819109;307.4609985;296.3909985;17.704;-19.41796847;-42.5479357;297.2950134;286.2250134;34.25;0;53556;;6363629;1
;12517911;0;PORT00019-0;-19.41756073;-42.5481629;307.4769897;296.4069897;-19.4179669;-42.54795103;297.7650146;286.6950146;ESTR05327-2;MT-L-30397;-19.41776382;-42.54805697;307.19;296.12;15.028;-19.41756073;-42.5481629;307.4769897;296.4069897;12.738;-19.4179669;-42.54795103;297.7650146;286.6950146;28.385;0;53557;;6363630;1
;12517912;0;PORT00019-0;-19.41755211;-42.54813032;307.4819946;296.4119946;-19.41796612;-42.54795128;297.7969971;286.7269971;ESTR05327-2;MT-L-30397;-19.41775911;-42.5480408;307.205;296.135;12.385;-19.41770239;-42.54806533;307.3179932;296.2479932;12.27;-19.41796612;-42.54795128;297.7969971;286.7269971;22.83;0;53558;;6363631;1
;12517913;0;PORT00019-0;-19.41796685;-42.54795131;297.7749939;286.7049939;-19.41753861;-42.54810005;307.5150146;296.4450146;ESTR05327-2;MT-L-30397;-19.41775273;-42.54802568;307.189;296.119;9.582;-19.41776148;-42.54802264;307.1390076;296.0690076;9.527;-19.41796685;-42.54795131;297.7749939;286.7049939;17.371;0;53559;;6363632;1
;12517914;0;PORT00019-0;-19.41749488;-42.5479449;307.4890137;296.4190137;-19.41794501;-42.54789278;297.6480103;286.5780103;ESTR05327-2;MT-L-30397;-19.41771994;-42.54791884;307.174;296.104;20.997;-19.41749488;-42.5479449;307.4890137;296.4190137;17.813;-19.41794501;-42.54789278;297.6480103;286.5780103;33.794;0;53560;;6363633;1
