VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12514472;0;PORT00127-1;-18.4089670152;-49.1106845748;459.922;448.792;-18.4093668537;-49.1111946283;473.169;462.039;ESTR05479-1;MT-L-30424;-18.4091669346;-49.1109396013;464.528;453.398;26.986;-18.4089670152;-49.1106845748;459.92199707;448.79199707;22.897;-18.4093668537;-49.1111946283;473.169006348;462.039006348;31.596;0;50118;;6360191;1
;12514473;0;PORT00127-1;-18.4090292027;-49.1106097334;460.021;448.891;-18.40942401;-49.1111613193;471.98;460.85;ESTR05479-1;MT-L-30424;-18.4092266066;-49.110885526;464.176;453.046;23.753;-18.4092856686;-49.1109680417;471.45300293;460.32300293;18.769;-18.4092007242;-49.1108493657;461.026000977;449.896000977;25.988;0;50119;;6360192;1
;12514474;0;PORT00127-1;-18.4089010541;-49.1107168677;459.896;448.766;-18.409322716;-49.1112518814;474.346;463.216;ESTR05479-1;MT-L-30424;-18.4091118852;-49.1109843742;464.215;453.085;23.791;-18.409195627;-49.1110906277;473.766998291;462.636998291;17.347;-18.4090564034;-49.1109139777;460.467987061;449.337987061;25.735;0;50120;;6360193;1
;12514475;0;ESTR05479-1;-18.4093216537;-49.1112528311;474.368;463.238;-18.4118169286;-49.1141938623;477.301;466.181;ESTR03254-0;MT-L-30424;-18.4105692959;-49.112723336;475.062;463.932;13.33;-18.4104419859;-49.1125732835;474.898986816;463.768986816;12.857;-18.4118169286;-49.1141938623;477.300994873;466.180994873;34.996;1;50121;;6360194;1
;12514476;0;ESTR05479-1;-18.4093726914;-49.1112072008;473.314;462.184;-18.4119021216;-49.1141125748;477.905;466.785;ESTR03254-0;MT-L-30424;-18.4106374112;-49.1126598771;472.678;461.548;19.808;-18.4104285061;-49.1124199233;473.864013672;462.734013672;18.437;-18.4119021216;-49.1141125748;477.904998779;466.784998779;34.326;1;50122;;6360195;1
;12514477;0;ESTR05479-1;-18.4094245805;-49.1111608092;471.963;460.833;-18.4119872335;-49.1140313647;478.464;467.344;ESTR03254-0;MT-L-30424;-18.4107059115;-49.1125960762;471.493;460.363;16.607;-18.410483582;-49.1123470343;472.907989502;461.777989502;14.328;-18.4119872335;-49.1140313647;478.463989258;467.343989258;33.835;1;50123;;6360196;1
;12514478;0;ESTR03254-0;-18.4119026194;-49.1141120998;477.913;466.793;-18.4141593683;-49.1167095749;493.11;481.99;ESTR03255-7;MT-L-30424;-18.4130309976;-49.1154108288;488.167;477.047;14.085;-18.4129824296;-49.115354928;488.730987549;477.610987549;13.408;-18.4119026194;-49.1141120998;477.912994385;466.792994385;34.331;2;50124;;6360197;1
;12514479;0;ESTR03254-0;-18.4119874053;-49.1140312007;478.462;467.342;-18.4142180996;-49.1166123573;493.877;482.757;ESTR03255-7;MT-L-30424;-18.4131027562;-49.1153217706;488.953;477.833;13.792;-18.4130522454;-49.1152633242;489.334014893;478.214014893;13.288;-18.4119874053;-49.1140312007;478.462005615;467.342005615;33.561;2;50125;;6360198;1
;12514480;0;ESTR03254-0;-18.4118176195;-49.114193203;477.305;466.185;-18.4141010583;-49.1168060948;492.71;481.59;ESTR03255-7;MT-L-30424;-18.4129593427;-49.1154996402;486.575;475.455;15.744;-18.4129009135;-49.1154327809;486.993011475;475.873011475;15.196;-18.4118176195;-49.114193203;477.304992676;466.184992676;34.963;2;50126;;6360199;1
;12514481;0;ESTR03255-7;-18.4142182704;-49.1166120747;493.866;482.746;-18.4170172379;-49.1175041487;506.609;495.499;ESTR03256-5;MT-L-30424;-18.4156177544;-49.1170581086;499.828;488.718;14.989;-18.4154383334;-49.1170009244;499.252990723;488.142990723;14.913;-18.4142355006;-49.1166175661;493.70199585;482.58199585;24.54;3;50127;;6360200;1
