VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12507619;0;ESTR08956-5;-19.8269464729;-45.0560830922;808.344;800.844;-19.8275501664;-45.0536826787;820.376;812.886;ESTR08957-3;MT-L-30771;-19.8272483237;-45.0548828877;810.372;802.872;18.673;-19.8274727716;-45.053990425;822.932983398;815.442983398;16.373;-19.8275501664;-45.0536826787;820.375976563;812.885976563;24.046;66;43265;;6353338;1
;12507620;0;ESTR08956-5;-19.8268393591;-45.0560478109;806.722;799.222;-19.8274353734;-45.0536593374;821.593;814.103;ESTR08957-3;MT-L-30771;-19.8271373703;-45.0548535764;809.988;802.488;18.968;-19.8273677416;-45.0539303732;826.650024414;819.160024414;13.079;-19.8268577885;-45.055973959;802.575012207;795.075012207;23.257;66;43266;;6353339;1
;12507621;0;ESTR08956-5;-19.8267319121;-45.0560225006;803.915;796.415;-19.827322686;-45.0536299705;822.107;814.617;ESTR08957-3;MT-L-30771;-19.8270273031;-45.0548262378;807.962;800.462;21.008;-19.8272461031;-45.053940126;828.041992188;820.541992188;11.057;-19.826763848;-45.05589317;799.526000977;792.026000977;26.312;66;43267;;6353340;1
;12507622;0;ESTR08955-7;-19.8260410375;-45.0597212848;774.234;766.724;-19.8269480964;-45.0560816883;808.386;800.886;ESTR08956-5;MT-L-30771;-19.8264945762;-45.0579014918;779.063;771.563;20.602;-19.8268479921;-45.0564833759;805.247009277;797.747009277;12.729;-19.8260410375;-45.0597212848;774.234008789;766.724008789;27.877;65;43268;;6353341;1
;12507623;0;ESTR08955-7;-19.8259359054;-45.0596795374;773.474;765.964;-19.8268404048;-45.0560472516;806.687;799.187;ESTR08956-5;MT-L-30771;-19.8263881644;-45.0578633997;777.048;769.548;22.644;-19.8266968962;-45.0566235757;801.861022949;794.361022949;12.919;-19.8259359054;-45.0596795374;773.473999023;765.963999023;28.319;65;43269;;6353342;1
;12507624;0;ESTR08955-7;-19.8258261158;-45.0596493666;770.734;763.224;-19.8267278127;-45.0560241377;803.717;796.217;ESTR08956-5;MT-L-30771;-19.8262769734;-45.0578367572;778.766;771.256;20.077;-19.8265043384;-45.0569226366;797.068969727;789.568969727;11.963;-19.8258261158;-45.0596493666;770.734008789;763.224008789;30.669;65;43270;;6353343;1
;12507625;0;PORT00100-8;-19.7931454357;-45.3097521617;728.818;720.668;-19.7930423821;-45.3088899756;737.131;728.981;ESTR08665-2;MT-L-30771;-19.7930939094;-45.3093210685;735.937;727.787;16.591;-19.7930843703;-45.3092412607;737.396972656;729.246972656;15.077;-19.7931454357;-45.3097521617;728.817993164;720.667993164;25.893;0;43271;;6353344;1
;12507626;0;PORT00100-8;-19.7930136964;-45.3097722295;728.817;720.667;-19.7929110368;-45.3089230831;737.582;729.432;ESTR08665-2;MT-L-30771;-19.7929623671;-45.3093476562;735.552;727.402;16.617;-19.7929496984;-45.3092428671;737.867004395;729.717004395;14.283;-19.7930136964;-45.3097722295;728.817016602;720.667016602;26.114;0;43272;;6353345;1
;12507627;0;PORT00100-8;-19.7930802852;-45.309762086;728.823;720.673;-19.7929767275;-45.3089065248;737.362;729.212;ESTR08665-2;MT-L-30771;-19.7930285069;-45.3093343053;735.755;727.605;20.689;-19.7930203313;-45.309266761;737.502990723;729.352990723;19.528;-19.7930482011;-45.3094970134;728.835021973;720.685021973;26.547;0;43273;;6353346;1
;12507628;0;ESTR08665-2;-19.7930419501;-45.3088900845;737.134;728.984;-19.7922859928;-45.3064549523;727.824;719.674;ESTR08666-0;MT-L-30771;-19.7926639756;-45.3076725155;733.528;725.378;14.125;-19.7927946569;-45.3080934752;735.49597168;727.34597168;12.642;-19.7922859928;-45.3064549523;727.823974609;719.673974609;27.825;1;43274;;6353347;1
;12507629;0;ESTR08665-2;-19.7929764239;-45.3089066014;737.365;729.215;-19.7921993371;-45.3064858574;728.328;720.178;ESTR08666-0;MT-L-30771;-19.7925878846;-45.3076962265;733.671;725.521;17.425;-19.7926576231;-45.3079134728;734.989013672;726.839013672;16.882;-19.7921993371;-45.3064858574;728.32800293;720.17800293;27.294;1;43275;;6353348;1
;12507630;0;ESTR08665-2;-19.7929110399;-45.3089230824;737.582;729.432;-19.7921118667;-45.306517053;729.065;720.915;ESTR08666-0;MT-L-30771;-19.7925114574;-45.3077200647;734.219;726.069;12.976;-19.7926304228;-45.3080782292;735.806030273;727.656030273;11.728;-19.7921118667;-45.306517053;729.065002441;720.915002441;26.648;1;43276;;6353349;1
;12507631;0;ESTR08666-0;-19.7921991865;-45.3064859111;728.329;720.179;-19.7913097164;-45.3037165287;718.242;710.092;ESTR08780-9;MT-L-30771;-19.7917544569;-45.3051012161;725.26;717.11;11.976;-19.7917613019;-45.3051225283;725.434997559;717.284997559;11.932;-19.7921991865;-45.3064859111;728.328979492;720.178979492;27.274;2;43277;;6353350;1
;12507632;0;ESTR08666-0;-19.792111789;-45.3065170807;729.066;720.916;-19.7912009946;-45.3037295032;719.169;711.019;ESTR08780-9;MT-L-30771;-19.7916563973;-45.3051232881;725.444;717.294;11.674;-19.7916730537;-45.3051742667;725.95501709;717.80501709;11.484;-19.792111789;-45.3065170807;729.065979004;720.915979004;26.585;2;43278;;6353351;1
;12507633;0;ESTR08666-0;-19.7922864939;-45.3064547735;727.819;719.669;-19.7914190238;-45.3037034843;717.526;709.376;ESTR08780-9;MT-L-30771;-19.7918527642;-45.3050791253;724.98;716.83;13.242;-19.7919125033;-45.3052685956;726.372009277;718.222009277;13.195;-19.7922864939;-45.3064547735;727.818969727;719.668969727;27.881;2;43279;;6353352;1
;12507634;0;ESTR08780-9;-19.791419003;-45.3037034868;717.526;709.376;-19.7918812927;-45.2989909297;738.26;730.13;ESTR08781-7;MT-L-30771;-19.7916501633;-45.3013472119;710.087;701.947;22.117;-19.7917201414;-45.3006338447;722.343994141;714.203994141;16.786;-19.7918812927;-45.2989909297;738.260009766;730.130009766;32.546;3;43280;;6353353;1
;12507635;0;ESTR08780-9;-19.7912017678;-45.3037294109;719.159;711.009;-19.7916515601;-45.2989664885;736.095;727.955;ESTR08781-7;MT-L-30771;-19.7914266798;-45.3013479533;704.275;696.135;27.843;-19.7913270502;-45.302402913;715.088989258;706.948989258;14.392;-19.7916488736;-45.2989949413;734.940979004;726.800979004;35.091;3;43281;;6353354;1
;12507636;0;ESTR08780-9;-19.7913098554;-45.3037165121;718.242;710.092;-19.7917665016;-45.2989787171;736.393;728.253;ESTR08781-7;MT-L-30771;-19.7915381942;-45.3013476182;707.775;699.635;24.351;-19.7914322015;-45.3024472771;713.218017578;705.078017578;16.361;-19.7917665016;-45.2989787171;736.393005371;728.253005371;34.348;3;43282;;6353355;1
;12507637;0;ESTR08781-7;-19.7918812811;-45.2989909285;738.26;730.13;-19.7922655192;-45.2949537154;746.634;738.504;ESTR08782-5;MT-L-30771;-19.7920734115;-45.2969723245;741.977;733.847;16.446;-19.7920001381;-45.2977421949;746.481994629;738.351994629;12.783;-19.7918812811;-45.2989909285;738.260009766;730.130009766;32.429;4;43283;;6353356;1
;12507638;0;ESTR08781-7;-19.7917656581;-45.2989786274;736.372;728.232;-19.7921547723;-45.2949418607;747.113;738.983;ESTR08782-5;MT-L-30771;-19.7919602265;-45.2969602466;742.592;734.462;15.927;-19.7918933531;-45.2976539935;746.429016113;738.299016113;12.617;-19.7917656581;-45.2989786274;736.372009277;728.232009277;34.244;4;43284;;6353357;1
;12507639;0;ESTR08781-7;-19.7916511525;-45.2989664451;736.089;727.949;-19.7920439939;-45.2949300026;747.599;739.469;ESTR08782-5;MT-L-30771;-19.7918475846;-45.2969482265;743.229;735.099;15.451;-19.7917893163;-45.2975469218;746.21697998;738.08697998;12.686;-19.7916511525;-45.2989664451;736.088989258;727.948989258;34.567;4;43285;;6353358;1
;12507640;0;ESTR08782-5;-19.7922649648;-45.294953656;746.636;738.506;-19.7926014302;-45.291449432;746.874;738.754;ESTR08783-3;MT-L-30771;-19.7924332061;-45.293201546;750.192;742.072;12.536;-19.7924229215;-45.2933086578;750.479003906;742.359003906;12.499;-19.7922649648;-45.294953656;746.635986328;738.505986328;31.911;5;43286;;6353359;1
;12507641;0;ESTR08782-5;-19.7921543757;-45.2949418182;747.115;738.985;-19.7924909442;-45.2914374862;746.417;738.297;ESTR08783-3;MT-L-30771;-19.7923226685;-45.2931896542;749.532;741.412;13.36;-19.7923233388;-45.2931826746;749.539978027;741.419978027;13.339;-19.7921543757;-45.2949418182;747.114990234;738.984990234;31.4;5;43287;;6353360;1
;12507642;0;ESTR08782-5;-19.7920432512;-45.2949299231;747.597;739.467;-19.7923802429;-45.2914255172;745.678;737.558;ESTR08783-3;MT-L-30771;-19.7922117557;-45.2931777221;748.779;740.659;14.254;-19.7922106051;-45.2931896874;748.802978516;740.682978516;14.253;-19.7920432512;-45.2949299231;747.596984863;739.466984863;30.952;5;43288;;6353361;1
