VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12490353;0;PORT00021-6;-19.4178069697;-42.5473224034;263.699;252.629;-19.4173527309;-42.5475166725;262.482;251.412;ESTR04293-7;MT-L-39740;-19.4175798503;-42.5474195381;308.477;297.407;23.77;-19.4173527309;-42.5475166725;307.494995117;296.424995117;17.86;-19.4178069697;-42.5473224034;308.303009033;297.233009033;32.311;0;25999;;6336072;1
;12490354;0;PORT00021-6;-19.4173969283;-42.5476382366;266.197;255.127;-19.41782191;-42.547369478;263.621;252.551;ESTR04293-7;MT-L-39740;-19.4176094192;-42.5475038575;308.557;297.487;23.227;-19.4173969283;-42.5476382366;307.518005371;296.448005371;17.88;-19.41782191;-42.547369478;306.872009277;295.802009277;33.829;0;26000;;6336073;1
;12490355;0;PORT00021-6;-19.4173802042;-42.547612172;302.464;291.394;-19.4178261562;-42.547378677;268.276;257.206;ESTR04293-7;MT-L-39740;-19.4176031803;-42.5474954247;308.422;297.352;12.942;-19.4176618582;-42.5474647017;312.654998779;301.584998779;9.326;-19.4178261562;-42.547378677;306.657012939;295.587012939;17.787;0;26001;;6336074;1
;12490356;0;PORT00021-6;-19.4173726063;-42.5475794091;302.396;291.326;-19.4178250365;-42.5473798435;266.174;255.104;ESTR04293-7;MT-L-39740;-19.4175988214;-42.5474796265;308.599;297.529;15.44;-19.4173726063;-42.5475794091;307.510986328;296.440986328;12.621;-19.4178250365;-42.5473798435;306.718994141;295.648994141;23.149;0;26002;;6336075;1
;12490357;0;PORT00021-6;-19.4178219948;-42.5473816624;302.456;291.386;-19.4173597027;-42.5475488855;263.696;252.626;ESTR04293-7;MT-L-39740;-19.4175908488;-42.5474652741;308.22;297.15;18.589;-19.4173597027;-42.5475488855;307.492004395;296.422004395;12.817;-19.4178219948;-42.5473816624;306.803009033;295.733009033;28.548;0;26003;;6336076;1
;12490358;0;PORT00021-6;-19.4173254738;-42.5474316476;302.462;291.392;-19.4178018543;-42.5473121677;266.181;255.111;ESTR04293-7;MT-L-39740;-19.4175636641;-42.5473719078;308.053;296.983;19.04;-19.4173254738;-42.5474316476;307.497009277;296.427009277;13.328;-19.4178018543;-42.5473121677;308.721984863;297.651984863;26.259;0;26004;;6336077;1
;12490359;0;PORT00021-6;-19.417805281;-42.5473111612;232.107;221.037;-19.4173126581;-42.5474012177;302.463;291.393;ESTR04293-7;MT-L-39740;-19.4175589696;-42.5473561895;308.135;297.065;16.364;-19.4176497159;-42.5473396002;314.385009766;303.315009766;11.861;-19.417805281;-42.5473111612;308.643005371;297.573005371;21.074;0;26005;;6336078;1
;12490360;0;PORT00021-6;-19.4173034247;-42.5473695633;229.672;218.602;-19.4178085962;-42.5473127812;302.462;291.392;ESTR04293-7;MT-L-39740;-19.4175560105;-42.5473411723;308.096;297.026;13.431;-19.4176490684;-42.5473307125;314.539001465;303.469001465;7.753;-19.4178085962;-42.5473127812;308.489013672;297.419013672;15.704;0;26006;;6336079;1
;12490361;0;ESTR04293-7;-19.42220249;-42.5459897872;231.022;219.962;-19.4178241352;-42.5473174134;302.397;291.327;ESTR04294-5;MT-L-39740;-19.420013315;-42.5466536108;282.082;271.022;68.452;-19.4213271538;-42.5462552181;348.645996094;337.585996094;27.464;-19.4195218669;-42.5468026295;265.24899292;254.18899292;79.514;1;26007;;6336080;1
;12490362;0;ESTR04293-7;-19.4222001837;-42.5459807148;229.599;218.539;-19.4178211033;-42.5473059428;302.456;291.386;ESTR04294-5;MT-L-39740;-19.4200106459;-42.5466433393;282.068;271.008;60.623;-19.4213257564;-42.5462453473;348.496002197;337.436002197;19.665;-19.4195071359;-42.5467957144;265.07901001;254.01901001;72.057;1;26008;;6336081;1
