VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12501443;0;PORT00067-9;-18.2118891396;-45.2554924556;575.887;565.137;-18.2119927305;-45.255060865;577.755;567.005;ESTR12060-0;MT-L-39526;-18.2119409352;-45.2552766604;577.836;567.086;21.717;-18.2118891396;-45.2554924556;575.887023926;565.137023926;16.745;-18.2119927305;-45.255060865;577.755004883;567.005004883;30.575;0;37089;;6347162;1
;12501444;0;PORT00067-9;-18.2119470413;-45.2554971086;575.938;565.188;-18.2119926189;-45.2550621392;577.75;567;ESTR12060-0;MT-L-39526;-18.2119698302;-45.2552796239;577.898;567.148;17.777;-18.2119470413;-45.2554971086;575.937988281;565.187988281;16.497;-18.2119926189;-45.2550621392;577.75;567;22.966;0;37090;;6347163;1
;12501445;0;PORT00067-9;-18.2120049717;-45.2555067018;575.92;565.17;-18.2119923313;-45.2550636239;577.742;566.992;ESTR12060-0;MT-L-39526;-18.2119992173;-45.2552851468;578.024;567.274;13.548;-18.2119983671;-45.2552524145;578.335998535;567.585998535;13.32;-18.2120049717;-45.2555067018;575.91998291;565.16998291;16.379;0;37091;;6347164;1
;12501446;0;ESTR12060-0;-18.2119927305;-45.255060865;577.755;567.005;-18.2135572243;-45.2553095933;585.491;574.741;ESTR12061-8;MT-L-39526;-18.2127749255;-45.2551855874;580.808;570.058;22.274;-18.2131343671;-45.255242564;584.344970703;573.594970703;20.033;-18.2120104877;-45.2550638915;577.541992188;566.791992188;30.595;1;37092;;6347165;1
;12501447;0;ESTR12060-0;-18.2119926189;-45.2550621392;577.75;567;-18.2135668196;-45.2552305806;585.215;574.465;ESTR12061-8;MT-L-39526;-18.2127798025;-45.2551455161;580.357;569.607;18.969;-18.2125951794;-45.2551255613;579.906005859;569.156005859;18.7;-18.2135668196;-45.2552305806;585.215026855;574.465026855;24.759;1;37093;;6347166;1
;12501448;0;ESTR12060-0;-18.2119923313;-45.2550636239;577.742;566.992;-18.2135740071;-45.2551543751;585.382;574.632;ESTR12061-8;MT-L-39526;-18.2127831692;-45.2551089993;580.184;569.434;14.218;-18.2124793712;-45.2550915684;579.431030273;568.681030273;12.989;-18.2135740071;-45.2551543751;585.382019043;574.632019043;23.606;1;37094;;6347167;1
;12501449;0;ESTR12061-8;-18.2135573616;-45.2553085935;585.494;574.744;-18.2143145002;-45.2554155319;591.156;580.406;ESTR12062-6;MT-L-39526;-18.2139359309;-45.2553620626;587.512;576.762;21.129;-18.2142746508;-45.2554099035;590.994995117;580.244995117;19.897;-18.2135573616;-45.2553085935;585.494018555;574.744018555;23.596;2;37095;;6347168;1
;12501450;0;ESTR12061-8;-18.2135666565;-45.2552321445;585.21;574.46;-18.2143209016;-45.2553202882;591.299;580.549;ESTR12062-6;MT-L-39526;-18.2139437791;-45.2552762162;587.406;576.656;21.567;-18.2143022886;-45.255318113;591.223022461;580.473022461;20;-18.2135666565;-45.2552321445;585.210021973;574.460021973;24.924;2;37096;;6347169;1
;12501451;0;ESTR12061-8;-18.2135732942;-45.2551557672;585.396;574.646;-18.2143358658;-45.2552288213;591.185;580.435;ESTR12062-6;MT-L-39526;-18.21395458;-45.2551922941;587.411;576.661;20.9;-18.2141667674;-45.2552126217;589.49597168;578.74597168;20.11;-18.2135732942;-45.2551557672;585.395996094;574.645996094;23.773;2;37097;;6347170;1
;12501452;0;ESTR10099-0;-18.5880173309;-44.9769271853;766.355;755.995;-18.5902412822;-44.9748482785;660.892;650.532;ESTR10100-6;MT-L-39526;-18.5891293095;-44.9758877387;714.583;704.223;11.982;-18.5890461043;-44.9759655172;720.968017578;710.608017578;9.834;-18.5880173309;-44.9769271853;766.354980469;755.994980469;24.699;151;37098;;6347171;1
