VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12517808;0;ESTR00009-1;-19.50358396;-40.9215667;60.647;52.247;-19.50350747;-40.91947423;59.473;51.073;ESTR00010-9;MT-L-30020;-19.50354572;-40.92052046;62.947;54.547;11.65830307;-19.5035456842;-40.9205195668;62.94300079;54.54300079;11.65799713;-19.5035839572;-40.9215666954;60.64699936;52.24699936;23.20499802;30;53454;;6363527;1
;12517809;0;ESTR00009-1;-19.50362003;-40.92156021;60.167;51.767;-19.50344274;-40.91947653;59.227;50.827;ESTR00010-9;MT-L-30020;-19.50353139;-40.92051837;62.984;54.584;13.29360307;-19.5035312277;-40.9205164998;63.00400162;54.60400162;13.26099777;-19.5036200279;-40.9215602134;60.16699982;51.76699982;27.52500153;30;53455;;6363528;1
;12517810;0;ESTR00009-1;-19.50365673;-40.92155362;59.737;51.337;-19.50357276;-40.91947192;59.519;51.119;ESTR00010-9;MT-L-30020;-19.50361475;-40.92051277;61.448;53.048;13.14780307;-19.5036175727;-40.9205828001;62.83300018;54.43300018;12.11399841;-19.5036567333;-40.9215536174;59.73699951;51.33699951;24.15599823;30;53456;;6363529;1
;12517811;0;PORT00013-3;-19.50018945;-41.0230771;71.393;62.943;-19.50068547;-41.02303196;71.229;62.779;ESTR00067-9;MT-L-30020;-19.50043746;-41.02305453;71.31;62.86;12.48540307;-19.5006332523;-41.0230367158;71.33300018;62.88300018;12.07099915;-19.5001894471;-41.0230771048;71.39299774;62.94299774;15.28400421;0;53457;;6363530;1
;12517812;0;PORT00013-3;-19.50018342;-41.02303742;71.475;63.025;-19.50066371;-41.02297799;71.223;62.773;ESTR00067-9;MT-L-30020;-19.50042395;-41.02301179;71.262;62.812;12.56570307;-19.5005429301;-41.0229991133;71.34600067;62.89600067;12.19300079;-19.5001834175;-41.0230374203;71.47499847;63.02499847;14.44499969;0;53458;;6363531;1
;12517813;0;PORT00013-3;-19.50017999;-41.02300125;71.466;63.016;-19.50060724;-41.02294783;71.277;62.827;ESTR00067-9;MT-L-30020;-19.50039362;-41.02297454;71.308;62.858;12.71960307;-19.5005029393;-41.0229608721;71.33200073;62.88200073;12.31199646;-19.5001799926;-41.0230012519;71.46600342;63.01600342;15.71099854;0;53459;;6363532;1
;12517814;0;ESTR00067-9;-19.50070869;-41.02303518;71.246;62.796;-19.50147211;-41.0212188;69.03;60.58;ESTR00068-7;MT-L-30020;-19.5010904;-41.02212699;68.797;60.347;13.36170307;-19.5008770715;-41.0226345554;69.96600342;61.51600342;12.26999664;-19.5014721077;-41.0212187991;69.02999878;60.57999878;20.18199921;1;53460;;6363533;1
;12517815;0;ESTR00067-9;-19.50066371;-41.02297799;71.223;62.773;-19.50140637;-41.02122388;68.771;60.321;ESTR00068-7;MT-L-30020;-19.50103504;-41.02210094;69.112;60.662;13.24280307;-19.5008699493;-41.0224908719;69.61399841;61.16399841;12.48400116;-19.5014063743;-41.0212238804;68.77100372;60.32100372;20.40599823;1;53461;;6363534;1
;12517816;0;ESTR00067-9;-19.50061896;-41.02292111;70.844;62.394;-19.50134218;-41.02122884;68.832;60.382;ESTR00068-7;MT-L-30020;-19.50098057;-41.02207498;68.524;60.074;13.90860307;-19.5008268137;-41.0224347528;69.8219986;61.3719986;12.28700256;-19.5013390246;-41.0212362194;68.72000122;60.27000122;20.3809967;1;53462;;6363535;1
;12517817;0;ESTR00068-7;-19.50136301;-41.02122723;68.575;60.125;-19.49990785;-41.0187447;79.138;70.688;ESTR00069-5;MT-L-30020;-19.50063544;-41.01998596;73.103;64.653;26.92740307;-19.5005460583;-41.0198334824;77.91999817;69.46999817;23.89300537;-19.4999760829;-41.0188611073;76.24299622;67.79299622;42.61100006;2;53463;;6363536;1
