VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12492939;0;PORT00142-0;-19.41794754;-42.54766186;297.117;286.047;-19.41748221;-42.54791535;307.491;296.421;ESTR05299-3;MT-L-30396;-19.41771487;-42.5477886;305.931;294.861;17.96070629;-19.4174822101;-42.5479153518;307.4909973;296.4209973;13.26501465;-19.4179475373;-42.547661857;297.1170044;286.0470044;31.79000854;0;28585;;6338658;1
;12492940;0;PORT00142-0;-19.41794608;-42.54766238;297.185;286.115;-19.41747619;-42.54788534;307.5;296.43;ESTR05299-3;MT-L-30396;-19.41771113;-42.54777386;305.646;294.576;15.34320537;-19.4174761886;-42.5478853402;307.5;296.43;12.87200928;-19.4179460776;-42.5476623839;297.1849976;286.1149976;26.46899414;0;28586;;6338659;1
;12492941;0;PORT00142-0;-19.41746404;-42.54784925;307.486;296.416;-19.41795189;-42.54765853;296.989;285.919;ESTR05299-3;MT-L-30396;-19.41770797;-42.54775389;305.438;294.368;12.70491473;-19.4176694518;-42.5477689507;307.1659851;296.0959851;11.18301392;-19.4179518941;-42.5476585321;296.9890137;285.9190137;20.8039856;0;28587;;6338660;1
;12492942;0;PORT00142-0;-19.41792284;-42.5475916;298.613;287.543;-19.41742723;-42.547734;307.501;296.431;ESTR05299-3;MT-L-30396;-19.41767504;-42.5476628;307.762;296.692;16.78686181;-19.4174272335;-42.5477339986;307.5010071;296.4310071;13.22998047;-19.4179228389;-42.547591598;298.6130066;287.5430066;30.11599731;0;28588;;6338661;1
;12492943;0;PORT00142-0;-19.41741844;-42.54770269;307.502;296.432;-19.41791777;-42.54759091;298.815;287.745;ESTR05299-3;MT-L-30396;-19.41766811;-42.5476468;308.047;296.977;13.32774149;-19.4177186609;-42.5476354802;309.743988;298.673988;11.94100952;-19.417917767;-42.5475909082;298.8150024;287.7450024;24.48800659;0;28589;;6338662;1
;12492944;0;PORT00142-0;-19.41792125;-42.54759307;298.669;287.599;-19.41740675;-42.54767423;307.491;296.421;ESTR05299-3;MT-L-30396;-19.417664;-42.54763365;308.421;297.351;10.09482529;-19.4177247331;-42.5476240657;309.7479858;298.6779858;8.506011963;-19.4179212535;-42.547593065;298.6690063;287.5990063;19.2749939;0;28590;;6338663;1
;12492945;0;PORT00142-0;-19.41739309;-42.5476447;307.508;296.438;-19.41792967;-42.54759827;298.356;287.286;ESTR05299-3;MT-L-30396;-19.41766138;-42.54762148;309.095;298.025;19.72646099;-19.4173930867;-42.5476447039;307.5079956;296.4379956;17.88201904;-19.4179296704;-42.5475982652;298.3559875;287.2859875;35.76501465;0;28591;;6338664;1
;12492946;0;ESTR05299-3;-19.42225338;-42.54619361;366.988;355.928;-19.41800176;-42.54763045;295.892;284.822;ESTR05300-9;MT-L-30396;-19.42012758;-42.54691204;282.677;271.617;69.31494838;-19.4214229266;-42.5464742718;351.256012;340.196012;29.97497559;-19.419576831;-42.5470981677;266.5480042;255.4880042;77.20898437;1;28592;;6338665;1
;12492947;0;ESTR05303-3;-19.43211749;-42.54342779;267.292;256.252;-19.43167376;-42.54324522;268.379;257.339;ESTR05304-1;MT-L-30396;-19.43189563;-42.5433365;267.925;256.885;14.45269817;-19.4318651748;-42.5433239724;268.32901;257.28901;14.17098999;-19.4320899353;-42.5434164477;267.2090149;256.1690149;32.52597046;5;28593;;6338666;1
;12492948;0;ESTR05303-3;-19.43211805;-42.54342801;267.285;256.245;-19.43167099;-42.54324408;268.419;257.379;ESTR05304-1;MT-L-30396;-19.43189452;-42.54333604;267.945;256.905;19.72573445;-19.431709697;-42.5432600028;268.1990051;257.1590051;32.44100952;-19.431709697;-42.5432600028;268.1990051;257.1590051;32.44100952;5;28594;;6338667;1
;12492949;0;ESTR05303-3;-19.43166821;-42.54324294;268.456;257.416;-19.43211915;-42.54342847;267.275;256.235;ESTR05304-1;MT-L-30396;-19.43189368;-42.5433357;267.959;256.919;25.53417979;-19.4320748981;-42.5434102608;267.3059998;256.2659998;32.45999146;-19.4320748981;-42.5434102608;267.3059998;256.2659998;32.45999146;5;28595;;6338668;1
;12492950;0;ESTR05303-3;-19.43212359;-42.5434303;267.291;256.251;-19.431661;-42.54323997;268.547;257.507;ESTR05304-1;MT-L-30396;-19.4318923;-42.54333513;267.982;256.942;32.19288698;-19.4321067634;-42.5434233715;267.2789917;256.2389917;32.42199707;-19.4321067634;-42.5434233715;267.2789917;256.2389917;32.42199707;5;28596;;6338669;1
;12492951;0;ESTR05308-2;-19.43938576;-42.55620462;272.209;261.179;-19.43864095;-42.55599553;255.785;244.755;ESTR05309-0;MT-L-30396;-19.43901335;-42.55610007;266.606;255.576;28.15825172;-19.438720712;-42.5560179215;257.6560059;246.6260059;47.22399902;-19.438720712;-42.5560179215;257.6560059;246.6260059;47.22399902;10;28597;;6338670;1
;12492952;0;ESTR05308-2;-19.43863234;-42.55599311;255.693;244.663;-19.43938404;-42.55620413;272.202;261.172;ESTR05309-0;MT-L-30396;-19.43900819;-42.55609862;266.459;255.429;33.4364987;-19.438755328;-42.556027639;259.0499878;248.0199878;46.35501099;-19.438755328;-42.556027639;259.0499878;248.0199878;46.35501099;10;28598;;6338671;1
;12492953;0;ESTR05308-2;-19.43938834;-42.55620534;272.217;261.187;-19.43862889;-42.55599215;255.657;244.627;ESTR05309-0;MT-L-30396;-19.43900862;-42.55609874;266.471;255.441;38.87464776;-19.4387033936;-42.5560130598;257.473999;246.443999;47.15301514;-19.4387033936;-42.5560130598;257.473999;246.443999;47.15301514;10;28599;;6338672;1
;12492954;0;ESTR05308-2;-19.43863406;-42.5559936;255.709;244.679;-19.43939609;-42.55620752;272.242;261.212;ESTR05309-0;MT-L-30396;-19.43901508;-42.55610056;266.656;255.626;43.49935939;-19.4386514006;-42.5559984642;255.9210052;244.8910052;47.98200989;-19.4386514006;-42.5559984642;255.9210052;244.8910052;47.98200989;10;28600;;6338673;1
;12492955;0;ESTR05324-9;-19.48214751;-42.55059266;298.77;287.82;-19.48435741;-42.54860988;244.068;233.128;ESTR05325-6;MT-L-30396;-19.48325246;-42.54960128;244.47;233.52;37.45829333;-19.4830676811;-42.5497670702;244.7359924;233.7859924;53.08099365;-19.4830676811;-42.5497670702;244.7359924;233.7859924;53.08099365;26;28601;;6338674;1
;12492956;0;ESTR05324-9;-19.48435583;-42.54861131;244.07;233.13;-19.48214741;-42.55059275;298.77;287.82;ESTR05325-6;MT-L-30396;-19.48325162;-42.54960203;244.47;233.52;42.88343308;-19.4831066604;-42.5497320971;244.4259949;233.4759949;52.23501587;-19.4831066604;-42.5497320971;244.4259949;233.4759949;52.23501587;26;28602;;6338675;1
;12492957;0;ESTR05324-9;-19.48214764;-42.55059254;298.769;287.819;-19.48434774;-42.54861857;244.073;233.133;ESTR05325-6;MT-L-30396;-19.48324769;-42.54960556;244.523;233.573;48.17353162;-19.4832026557;-42.5496459681;244.9299927;233.9799927;49.00100708;-19.4832026557;-42.5496459681;244.9299927;233.9799927;49.00100708;26;28603;;6338676;1
;12492958;0;ESTR05324-9;-19.4821721;-42.55064284;298.42;287.47;-19.48440527;-42.54864253;244.112;233.172;ESTR05325-6;MT-L-30396;-19.48328869;-42.5496427;244.546;233.596;52.70333909;-19.4844052722;-42.5486425343;244.1119995;233.1719995;33.13500977;-19.483088274;-42.5498222097;244.3049927;233.3549927;58.55599976;26;28604;;6338677;1
;12492959;0;ESTR05324-9;-19.48440112;-42.54865973;244.111;233.171;-19.4821769;-42.55066029;298.461;287.511;ESTR05325-6;MT-L-30396;-19.48328901;-42.54966002;244.524;233.574;36.30775352;-19.4844011174;-42.5486597305;244.1109924;233.1709924;17.11901855;-19.4830905334;-42.54983854;244.5019989;233.5519989;54.07398987;26;28605;;6338678;1
;12492960;0;ESTR05324-9;-19.48217636;-42.55066078;298.496;287.546;-19.48440009;-42.54866066;244.114;233.174;ESTR05325-6;MT-L-30396;-19.48328823;-42.54966073;244.521;233.571;42.45209275;-19.4843325313;-42.5487214213;244.0570068;233.1170068;17.81399536;-19.4831011261;-42.5498290125;244.3899994;233.4399994;53.87998962;26;28606;;6338679;1
;12492961;0;ESTR05324-9;-19.48440762;-42.54865388;244.096;233.156;-19.4821743;-42.55066264;298.621;287.671;ESTR05325-6;MT-L-30396;-19.48329096;-42.54965827;244.537;233.587;48.46150659;-19.4842639791;-42.5487830814;243.9620056;233.0220056;18.62200928;-19.4832230822;-42.5497193198;244.8350067;233.8850067;54.27000427;26;28607;;6338680;1
;12492962;0;ESTR05324-9;-19.48218236;-42.55065538;298.297;287.347;-19.48441045;-42.54865133;244.088;233.148;ESTR05325-6;MT-L-30396;-19.48329641;-42.54965337;244.56;233.61;52.56761884;-19.4841406831;-42.5488939813;243.9609985;233.0209985;20.0920105;-19.4830964521;-42.5498332165;244.3619995;233.4119995;58.35699463;26;28608;;6338681;1
;12492963;0;ESTR05323-1;-19.48117488;-42.55022564;312.417;301.467;-19.48212938;-42.55060868;299.419;288.469;ESTR05324-9;MT-L-30396;-19.48165213;-42.55041716;312.362;301.412;32.51929338;-19.4815369316;-42.5503709309;317.7090149;306.7590149;29.57498169;-19.4811748812;-42.5502256396;312.4169922;301.4669922;43.57202148;25;28609;;6338682;1
;12492964;0;ESTR05323-1;-19.48212211;-42.55059458;299.762;288.812;-19.48117606;-42.55021271;312.292;301.342;ESTR05324-9;MT-L-30396;-19.48164908;-42.55040365;312.303;301.353;15.45042295;-19.4815371069;-42.5503584454;317.8590088;306.9090088;12.12399292;-19.4812086626;-42.5502258678;314.0759888;303.1259888;34.52700806;25;28610;;6338683;1
;12492965;0;ESTR05323-1;-19.48117508;-42.55021231;312.234;301.284;-19.48212911;-42.55059741;299.579;288.629;ESTR05324-9;MT-L-30396;-19.48165209;-42.55040486;312.167;301.217;21.43329508;-19.4814209368;-42.5503115529;318.8850098;307.9350098;13.625;-19.481192737;-42.5502194393;312.8710022;301.9210022;36.15899658;25;28611;;6338684;1
;12492966;0;ESTR05323-1;-19.48212526;-42.55059586;299.701;288.751;-19.48117593;-42.55021265;312.285;301.335;ESTR05324-9;MT-L-30396;-19.48165059;-42.55040425;312.241;301.291;26.31413777;-19.4815562208;-42.5503661608;317.1889954;306.2389954;18.29299927;-19.4811759271;-42.550212654;312.2850037;301.3350037;37.19500732;25;28612;;6338685;1
;12492967;0;ESTR05323-1;-19.48119014;-42.55027105;312.134;301.184;-19.48213387;-42.55065684;299.993;289.043;ESTR05324-9;MT-L-30396;-19.481662;-42.55046394;313.372;302.422;30.98580282;-19.4815043379;-42.5503994892;318.2579956;307.3079956;29.24700928;-19.4811901365;-42.5502710456;312.1340027;301.1840027;42.60198975;25;28613;;6338686;1
