VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12500217;0;ESTR06169-7;-18.2105500909;-45.2537716183;560.91;550.16;-18.2110513891;-45.2539079367;563.625;552.875;ESTR12686-2;MT-L-30225;-18.21080074;-45.2538397774;562.493;551.743;18.946;-18.2107083956;-45.2538146662;562.960998535;552.210998535;17.83;-18.2105792743;-45.2537795542;560.937988281;550.187988281;34.376;392;35863;;6345936;1
;12500218;0;ESTR06169-7;-18.2105559449;-45.2537732102;560.899;550.149;-18.2110576254;-45.2539096326;563.602;552.852;ESTR12686-2;MT-L-30225;-18.2108067852;-45.2538414213;562.514;551.764;26.52;-18.2107143704;-45.2538162909;563.073974609;552.323974609;25.268;-18.2109889748;-45.2538909643;563.612976074;552.862976074;34.96;392;35864;;6345937;1
;12500219;0;ESTR06169-7;-18.2105528847;-45.253772378;560.905;550.155;-18.211054286;-45.2539087245;563.618;552.868;ESTR12686-2;MT-L-30225;-18.2108035854;-45.2538405512;562.502;551.752;33.816;-18.2107249804;-45.2538191761;563.031005859;552.281005859;17.854;-18.211054286;-45.2539087245;563.617980957;552.867980957;36.054;392;35865;;6345938;1
;12500220;0;ESTR12687-0;-18.2113315752;-45.2549731645;575.979;565.229;-18.2112505159;-45.2554196749;575.919;565.169;PORT00069-5;MT-L-30225;-18.2112910457;-45.2551964198;575.441;564.691;16.548;-18.2112843703;-45.2552331908;575.976013184;565.226013184;16.065;-18.2112505159;-45.2554196749;575.919006348;565.169006348;17.101;394;35866;;6345939;1
;12500221;0;ESTR12687-0;-18.2112455185;-45.2549642708;575.986;565.236;-18.2111861754;-45.2554198511;575.934;565.184;PORT00069-5;MT-L-30225;-18.2112158471;-45.2551920609;575.311;564.561;16.651;-18.2112113459;-45.2552266169;576.057983398;565.307983398;15.946;-18.2112333163;-45.2550579492;574.848022461;564.098022461;17.169;394;35867;;6345940;1
;12500222;0;ESTR12687-0;-18.2111514052;-45.2549536325;575.701;564.951;-18.2111397061;-45.2554119163;575.92;565.17;PORT00069-5;MT-L-30225;-18.2111455558;-45.2551827744;575.194;564.444;16.789;-18.2111451321;-45.2551993724;575.67401123;564.92401123;16.335;-18.2111489932;-45.2550481173;574.377990723;563.627990723;17.665;394;35868;;6345941;1
;12500223;0;ESTR12686-2;-18.2111803983;-45.2539204592;564.258;553.508;-18.2111494909;-45.2549354521;575.728;564.978;ESTR12687-0;MT-L-30225;-18.2111649452;-45.2544279557;569.081;558.331;24.033;-18.2111516226;-45.2548654526;575.906005859;565.156005859;16.164;-18.2111803983;-45.2539204592;564.257995605;553.507995605;35.411;393;35869;;6345942;1
;12500224;0;ESTR12686-2;-18.211184322;-45.2539256045;564.337;553.587;-18.2112464368;-45.2549424261;576.008;565.258;ESTR12687-0;MT-L-30225;-18.2112153801;-45.2544340152;569.466;558.716;20.06;-18.2112395994;-45.2548304923;575.974975586;565.224975586;15.176;-18.211184322;-45.2539256045;564.336975098;553.586975098;27.773;393;35870;;6345943;1
;12500225;0;ESTR12686-2;-18.2111870142;-45.2539182252;564.258;553.508;-18.2113314358;-45.2549525843;575.974;565.224;ESTR12687-0;MT-L-30225;-18.2112592257;-45.2544354045;569.86;559.11;16.131;-18.211299179;-45.2547215547;575.489990234;564.739990234;13.265;-18.2111870142;-45.2539182252;564.257995605;553.507995605;20.799;393;35871;;6345944;1
;12500226;0;ESTR06157-2;-18.1883165322;-45.2817266268;605.04;594.28;-18.1886788114;-45.2768183441;614.458;603.698;ESTR06158-0;MT-L-30225;-18.1884976875;-45.2792724882;589.345;578.585;27.612;-18.1883386448;-45.2814270867;605.226013184;594.466013184;16.596;-18.1886270649;-45.2775195287;592.195007324;581.435007324;50.031;380;35872;;6345945;1
