VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12515444;0;ESTR01121-3;-18.4604362121;-47.9868193033;682.859;671.909;-18.4615233761;-47.9870980602;687.514;676.564;ESTR01122-1;MT-L-30110;-18.4609797942;-47.9869586812;684.28;673.33;14.202;-18.4612776213;-47.9870350464;689.20098877;678.25098877;10.76;-18.4605414141;-47.9868462777;682.604003906;671.654003906;15.497;1;51090;;6361163;1
;12515445;0;ESTR01121-3;-18.4604673576;-47.9866827815;677.622;666.672;-18.4616106088;-47.9868880772;682.82;671.87;ESTR01122-1;MT-L-30110;-18.4610389833;-47.9867854289;682.279;671.329;16;-18.4607876291;-47.9867402929;682.156005859;671.206005859;15.674;-18.4604673576;-47.9866827815;677.622009277;666.672009277;20.632;1;51091;;6361164;1
;12515446;0;ESTR01121-3;-18.4604518467;-47.9867507715;680.795;669.845;-18.4615667781;-47.9869935847;684.877;673.927;ESTR01122-1;MT-L-30110;-18.4610093125;-47.9868721775;683.014;672.064;19.154;-18.4614756574;-47.9869737399;687.484985352;676.534985352;14.092;-18.4604518467;-47.9867507715;680.79498291;669.84498291;25.614;1;51092;;6361165;1
;12515447;0;ESTR01122-1;-18.4615668613;-47.9869933845;684.868;673.918;-18.4636839422;-47.9885652836;708.177;697.227;ESTR01123-9;MT-L-30110;-18.4626254041;-47.9877793289;691.768;680.818;15.204;-18.4628022227;-47.9879106141;695.67401123;684.72401123;13.666;-18.4619351213;-47.9872668078;671.671020508;660.721020508;30.153;2;51093;;6361166;1
;12515448;0;ESTR01122-1;-18.4616100096;-47.9868895194;682.861;671.911;-18.4637408722;-47.9884809011;704.543;693.593;ESTR01123-9;MT-L-30110;-18.4626754434;-47.9876852051;688.212;677.262;18.681;-18.4629599281;-47.9878976659;694.588989258;683.638989258;16.307;-18.4619775506;-47.9871640043;670.895996094;659.945996094;30.88;2;51094;;6361167;1
;12515449;0;ESTR01122-1;-18.4615229572;-47.9870990684;687.572;676.622;-18.4636266653;-47.9886501801;711.017;700.067;ESTR01123-9;MT-L-30110;-18.4625748136;-47.9878746193;693.654;682.704;13.291;-18.4627317454;-47.9879903288;697.903015137;686.953015137;11.136;-18.461892072;-47.9873712213;674.091003418;663.141003418;27.71;2;51095;;6361168;1
;12515450;0;ESTR01123-9;-18.4636268648;-47.9886498844;711.006;700.056;-18.4658738437;-47.9903082146;734.359;723.409;ESTR01124-7;MT-L-30110;-18.4647503569;-47.9894790438;718.037;707.087;13.72;-18.4651248531;-47.9897554328;725.523986816;714.573986816;11.514;-18.4658738437;-47.9903082146;734.359008789;723.409008789;19.067;3;51096;;6361169;1
;12515451;0;ESTR01123-9;-18.4637408929;-47.9884808704;704.541;693.591;-18.4659813461;-47.9901488686;733.134;722.184;ESTR01124-7;MT-L-30110;-18.4648611222;-47.9893148638;717.882;706.932;14.042;-18.4652828442;-47.9896288334;724.484985352;713.534985352;13.505;-18.4637556065;-47.9884918243;704.481994629;693.531994629;23.033;3;51097;;6361170;1
;12515452;0;ESTR01123-9;-18.4636837992;-47.9885654956;708.188;697.238;-18.4659276064;-47.9902285246;733.847;722.897;ESTR01124-7;MT-L-30110;-18.4648057055;-47.9893970044;718.12;707.17;13.733;-18.4651987893;-47.9896883449;725.068969727;714.118969727;12.373;-18.4644058764;-47.9891006665;708.664978027;697.714978027;19.666;3;51098;;6361171;1
;12515453;0;ESTR01124-7;-18.4659813469;-47.9901488673;733.134;722.184;-18.4687679749;-47.9922150431;722.092;711.152;ESTR01125-4;MT-L-30110;-18.467374665;-47.9911819464;714.77;703.82;21.118;-18.4682582491;-47.9918370943;724.768005371;713.818005371;13.684;-18.4675512922;-47.9913129088;712.237976074;701.287976074;23.311;4;51099;;6361172;1
;12515454;0;ESTR01124-7;-18.4659277575;-47.9902283005;733.844;722.894;-18.4687145273;-47.9922942616;725.151;714.211;ESTR01125-4;MT-L-30110;-18.4673211465;-47.9912612723;715.149;704.199;20.699;-18.468292994;-47.9919817535;726.786010742;715.836010742;12.45;-18.4675272585;-47.9914140729;713.721008301;702.771008301;21.778;4;51100;;6361173;1
;12515455;0;ESTR01124-7;-18.4658738035;-47.9903082742;734.36;723.41;-18.4686606504;-47.9923741163;727.134;716.184;ESTR01125-4;MT-L-30110;-18.467267231;-47.9913411865;715.876;704.926;19.926;-18.4682242823;-47.9920506378;728.096008301;717.146008301;10.963;-18.4673553236;-47.991406488;715.12097168;704.17097168;20.458;4;51101;;6361174;1
;12515456;0;ESTR01125-4;-18.4687141841;-47.9922947702;725.163;714.223;-18.4722195308;-47.9948912132;675.03;664.09;ESTR01126-2;MT-L-30110;-18.4704668639;-47.9935929778;674.052;663.112;24.757;-18.4693725811;-47.9927824396;706.721008301;695.781008301;15.809;-18.470200425;-47.9933956244;666.762023926;655.822023926;36.342;5;51102;;6361175;1
;12515457;0;ESTR01125-4;-18.4687680449;-47.9922149393;722.087;711.147;-18.4722840979;-47.9947955491;676.613;665.673;ESTR01126-2;MT-L-30110;-18.4705260778;-47.9935052303;672.254;661.314;26.39;-18.4721323872;-47.9946841978;676.234008789;665.294008789;16.791;-18.4702877933;-47.9933303415;665.892028809;654.952028809;36.539;5;51103;;6361176;1
;12515458;0;ESTR01125-4;-18.4686606056;-47.9923741827;727.136;716.186;-18.472155003;-47.9949868189;672.62;661.68;ESTR01126-2;MT-L-30110;-18.4704078108;-47.9936804869;676.228;665.288;22.728;-18.4693027317;-47.9928542662;710.780029297;699.840029297;12.244;-18.4700868965;-47.9934405514;670.609985352;659.669985352;33.645;5;51104;;6361177;1
;12515459;0;ESTR01126-2;-18.4722838758;-47.9947958782;676.61;665.67;-18.4751491206;-47.9969342904;669.589;658.649;ESTR01127-0;MT-L-30110;-18.4737165026;-47.9958650749;650.319;639.379;32.134;-18.4724882664;-47.9949484173;676.817016602;665.877016602;13.984;-18.4740005833;-47.9960770929;643.861999512;632.921999512;39.562;6;51105;;6361178;1
;12515460;0;ESTR01126-2;-18.472219462;-47.9948913151;675.03;664.09;-18.4750920499;-47.9970188595;668.274;657.334;ESTR01127-0;MT-L-30110;-18.4736557603;-47.995955078;649.007;638.067;33.458;-18.4724976832;-47.9950973717;673.406005859;662.466005859;16.325;-18.4738669218;-47.9961114722;643.047973633;632.107973633;40.031;6;51106;;6361179;1
;12515461;0;ESTR01126-2;-18.4721548647;-47.9949870237;672.621;661.681;-18.4750346647;-47.9971038946;667.091;656.151;ESTR01127-0;MT-L-30110;-18.473594769;-47.9960454498;646.694;635.754;35.857;-18.4743523668;-47.996602345;669.286010742;658.346010742;18.218;-18.4737621731;-47.9961685047;642.00402832;631.06402832;40.982;6;51107;;6361180;1
;12515462;0;ESTR01127-0;-18.4751487099;-47.9969348989;669.579;658.639;-18.4788686193;-47.9996994068;690.032;679.092;ESTR01128-8;MT-L-30110;-18.4770086719;-47.9983171372;670.427;659.487;17.301;-18.4771471007;-47.9984200127;675.336975098;664.396975098;13.443;-18.4761020171;-47.9976433477;646.226989746;635.286989746;40.947;7;51108;;6361181;1
;12515463;0;ESTR01127-0;-18.4750916836;-47.9970194024;668.265;657.325;-18.4788149721;-47.9997789109;689.831;678.891;ESTR01128-8;MT-L-30110;-18.4769533352;-47.9983991409;669.658;658.718;18.067;-18.4778690104;-47.9990777971;686.473022461;675.533022461;12.954;-18.475986976;-47.9976829313;646.023986816;635.083986816;41.468;7;51109;;6361182;1
;12515464;0;ESTR01127-0;-18.4750347082;-47.9971038302;667.092;656.152;-18.4787612806;-47.9998584808;689.885;678.945;ESTR01128-8;MT-L-30110;-18.4768980017;-47.9984811398;668.459;657.519;19.19;-18.477799765;-47.9991477206;686.710998535;675.770998535;12.379;-18.4758570304;-47.9977116693;647.919006348;636.979006348;40.054;7;51110;;6361183;1
;12515465;0;ESTR01128-8;-18.4788686902;-47.9996993016;690.029;679.089;-18.4824531723;-48.0023484692;682.761;671.831;ESTR01129-6;MT-L-30110;-18.480660938;-48.0010238709;679.049;668.119;15.231;-18.480770667;-48.0011049679;680.818969727;669.888969727;13.09;-18.4798591984;-48.0004313366;652.179016113;641.249016113;49.674;8;51111;;6361184;1
;12515466;0;ESTR01128-8;-18.4788148902;-47.9997790324;689.832;678.892;-18.4823964527;-48.0024325175;681.285;670.355;ESTR01129-6;MT-L-30110;-18.4806056782;-48.0011057604;677.035;666.105;17.368;-18.4809672379;-48.0013736312;679.158996582;668.228996582;14.653;-18.4798487539;-48.0005449786;650.91998291;639.98998291;50.375;8;51112;;6361185;1
