VAL_ALTURA;COD_ID_CABO;COD_ID_PART_CABO;COD_ESTRUTURA_INI_SAP;NUM_LATITUDE_ESTRUTURA_INI;NUM_LONGITUDE_ESTRUTURA_INI;NUM_ALTITUDE_ORT_ESTRUTURA_INI;NUM_ALTITUDE_GEO_ESTRUTURA_INI;NUM_LATITUDE_ESTRUTURA_FIM;NUM_LONGITUDE_ESTRUTURA_FIM;NUM_ALTITUDE_ORT_ESTRUTURA_FIM;NUM_ALTITUDE_GEO_ESTRUTURA_FIM;COD_ESTRUTURA_FIM_SAP;COD_LT_SAP;NUM_ALTITUDE_PTO_MEDIO_VAO;NUM_LONGITUDE_PTO_MEDIO_VAO;NUM_ALTITUDE_ORT_CB_MED;NUM_ALTITUDE_GEO_CB_ME;VAL_DISTANCIA_PTO_MEDIO;NUM_LATITUDE_PT_MI_VAO;NUM_LONGITUDE_PT_MI_VAO;NUM_ALTITUDE_ORT_CB_MI;NUM_ALTITUDE_GEO_CB_MI;VAL_DISTANCIA_PTO_MIN;NUM_LATITUDE_PT_MA_VAO;NUM_LONGITUDE_PT_MA_VAO;NUM_ALTITUDE_ORT_CB_MA;NUM_ALTITUDE_GEO_CB_MA;VAL_DISTANCIA_PTO_MAX;NUM_ID_SEQUENCIA;ID_CABO;NOM_LT_SAP;OBJECTID;TAG_ATIVO
;12496291;0;PORT00110-7;-20.327202928;-43.7825209652;999.914;994.984;-20.3265063269;-43.7827474293;998.207;993.277;ESTR12247-3;MT-L-39482;-20.3268546275;-43.7826341975;999.797;999.797;15.984;-20.3268088304;-43.7826490861;1002.65301514;997.72301514;13.125;-20.3265063269;-43.7827474293;998.206970215;993.276970215;21.339;0;31937;;6342010;1
;12496292;0;PORT00110-7;-20.3271633661;-43.7824145191;1000.273;995.343;-20.3264618918;-43.7825607781;999.567;994.637;ESTR12247-3;MT-L-39482;-20.326812629;-43.7824876488;1000.262;1000.262;15.487;-20.3267203298;-43.7825068934;1004.40600586;999.47600586;11.497;-20.3271633661;-43.7824145191;1000.27301025;995.34301025;20.219;0;31938;;6342011;1
;12496293;0;PORT00110-7;-20.3271828215;-43.7824664851;1000.064;995.134;-20.3264839667;-43.7826537261;999;994.07;ESTR12247-3;MT-L-39482;-20.3268333941;-43.7825601058;1000.015;1000.015;15.693;-20.3267414396;-43.7825847428;1003.63000488;998.70000488;12.245;-20.3264839667;-43.7826537261;999;994.07;20.601;0;31939;;6342012;1
;12496294;0;ESTR12243-2;-20.3105494785;-43.780811894;1040.859;1035.859;-20.3099660961;-43.780918319;1036.198;1031.198;ESTC08832-8;MT-L-39482;-20.3102577874;-43.7808651066;1044.221;1044.221;17.519;-20.3104071324;-43.7808378619;1043.86694336;1038.86694336;15.694;-20.3099660961;-43.780918319;1036.19799805;1031.19799805;36.61;5;31940;;6342013;1
;12496295;0;ESTR12243-2;-20.3105485351;-43.7807129456;1041.918;1036.918;-20.3099615157;-43.7809167566;1036.091;1031.091;ESTC08832-8;MT-L-39482;-20.3102550254;-43.7808148513;1044.43;1044.43;13.243;-20.3103096933;-43.7807958708;1044.4510498;1039.4510498;12.873;-20.3099615157;-43.7809167566;1036.09094238;1031.09094238;29.355;5;31941;;6342014;1
;12496296;0;ESTR12243-2;-20.310548992;-43.7806204111;1042.857;1037.857;-20.3099596267;-43.7809196305;1036.025;1031.025;ESTC08832-8;MT-L-39482;-20.3102543094;-43.7807700211;1044.494;1044.494;10.837;-20.3102387998;-43.7807778953;1044.48901367;1039.48901367;10.796;-20.3099596267;-43.7809196305;1036.02502441;1031.02502441;22.177;5;31942;;6342015;1
;12496297;0;ESTC08842-7;-20.2996987961;-43.7602120987;1070.852;1065.782;-20.2987493045;-43.7589289676;1067.841;1062.771;PORT00084-4;MT-L-39482;-20.2992240514;-43.7595705312;1071.224;1071.224;27.244;-20.2987493045;-43.7589289676;1067.84094238;1062.77094238;16.658;-20.2996987961;-43.7602120987;1070.85205078;1065.78205078;53.084;11;31943;;6342016;1
;12496298;0;ESTC08842-7;-20.2995936081;-43.760282667;1074.81;1069.74;-20.2986054052;-43.7590445036;1067.872;1062.802;PORT00084-4;MT-L-39482;-20.2990995077;-43.7596635833;1073.556;1073.556;25.128;-20.2986054052;-43.7590445036;1067.87194824;1062.80194824;16.342;-20.2995936081;-43.760282667;1074.81005859;1069.74005859;49.118;11;31944;;6342017;1
;12496299;0;ESTC08842-7;-20.2995920788;-43.7602836929;1074.86;1069.79;-20.2986899216;-43.7589766458;1067.824;1062.754;PORT00084-4;MT-L-39482;-20.2991410014;-43.7596301674;1073.264;1073.264;17.552;-20.2986899216;-43.7589766458;1067.82397461;1062.75397461;16.619;-20.2995920788;-43.7602836929;1074.85998535;1069.78998535;33.786;11;31945;;6342018;1
;12496300;0;ESTC08842-7;-20.2996976132;-43.7602128922;1070.9;1065.83;-20.2988347685;-43.7588603488;1067.871;1062.801;PORT00084-4;MT-L-39482;-20.2992661921;-43.7595366186;1071.058;1071.058;19.916;-20.2988347685;-43.7588603488;1067.87097168;1062.80097168;16.555;-20.2996976132;-43.7602128922;1070.90002441;1065.83002441;37.723;11;31946;;6342019;1
