VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
23.25997998;PORT00121-4;Pórtico Final(VZPU);MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5917491935;-44.7353152764;515.28302002;503.67302002;230;0;1;;;;;;1610050;Pórtico Final(VZPU) : LT 345 KV Três Marias - V. Palma 1
19.075026855;ESTR07001-1;ESTRUTURA 16A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5914923877;-44.7347955976;515.034973145;503.424973145;229;0;1;EX1;Ancoragem;Autoportante;Circuito Simples;Horizontal;1610051;ESTRUTURA 16A : LT 345 KV Três Marias - V. Palma 1
28.41797998;ESTR07000-3;ESTRUTURA 15A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5910159074;-44.7334636776;514.03302002;502.42302002;228;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610052;ESTRUTURA 15A : LT 345 KV Três Marias - V. Palma 1
29.393009766;ESTR06999-7;ESTRUTURA 14A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5900125107;-44.7306344944;511.364990234;499.754990234;227;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610053;ESTRUTURA 14A : LT 345 KV Três Marias - V. Palma 1
31.139022461;ESTR06998-9;ESTRUTURA 13A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.589045238;-44.7279033511;512.901977539;501.291977539;226;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610054;ESTRUTURA 13A : LT 345 KV Três Marias - V. Palma 1
30.666;ESTR06997-1;ESTRUTURA 12A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5879951736;-44.7249492662;513.375;501.765;225;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610055;ESTRUTURA 12A : LT 345 KV Três Marias - V. Palma 1
29.254012939;ESTR06996-3;ESTRUTURA 11A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5873235463;-44.7229823655;509.092987061;497.482987061;224;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610056;ESTRUTURA 11A : LT 345 KV Três Marias - V. Palma 1
30.752010742;ESTR06995-5;ESTRUTURA 10A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5866064659;-44.7209613495;501.838989258;490.228989258;223;0;1;DX1-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1610057;ESTRUTURA 10A : LT 345 KV Três Marias - V. Palma 1
32.233998291;ESTR06994-8;ESTRUTURA 09A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5867178546;-44.7192324605;496.233001709;484.623001709;222;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610058;ESTRUTURA 09A : LT 345 KV Três Marias - V. Palma 1
37.19800293;ESTR06993-0;ESTRUTURA 08A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5869660469;-44.7160876029;490.79699707;479.18699707;221;0;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1610059;ESTRUTURA 08A : LT 345 KV Três Marias - V. Palma 1
35.246996094;ESTR06992-2;ESTRUTURA 07A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5872233799;-44.7125744542;489.354003906;477.754003906;220;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610060;ESTRUTURA 07A : LT 345 KV Três Marias - V. Palma 1
37.117010986;ESTR06991-4;ESTRUTURA 06A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5875190652;-44.7088153421;488.019989014;476.419989014;219;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610061;ESTRUTURA 06A : LT 345 KV Três Marias - V. Palma 1
34.919987549;ESTR06990-6;ESTRUTURA 05A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5878127935;-44.705010259;487.894012451;476.304012451;218;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1610062;ESTRUTURA 05A : LT 345 KV Três Marias - V. Palma 1
36.257014893;ESTR06989-8;ESTRUTURA 04A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5880818887;-44.701252497;489.415985107;477.835985107;217;0;1;CX1-A;Suspensão;Autoportante;Circuito Simples;Horizontal;1610063;ESTRUTURA 04A : LT 345 KV Três Marias - V. Palma 1
19.16099707;ESTR06988-0;ESTRUTURA 03A;MT-L-30220;LT 345 KV Três Marias - V. Palma 1;-17.5893447729;-44.6981363709;488.20300293;476.62300293;216;0;1;EX1;Ancoragem;Autoportante;Circuito Simples;Horizontal;1610064;ESTRUTURA 03A : LT 345 KV Três Marias - V. Palma 1
