VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
27.50793457;ESTR02869-6;ESTRUTURA 001;MT-L-30203;LT Barreiro - Taquaril 345 kV;-20.0019928662;-43.9918055413;1068.04003906;1062.13003906;1;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606570;ESTRUTURA 001 : LT Barreiro - Taquaril 345 kV
27.67993164;ESTR02870-4;ESTRUTURA 002;MT-L-30203;LT Barreiro - Taquaril 345 kV;-20.0021929998;-43.9917220712;1060.83300781;1054.92300781;2;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606571;ESTRUTURA 002 : LT Barreiro - Taquaril 345 kV
33.41796875;ESTR02871-2;ESTRUTURA 003;MT-L-30203;LT Barreiro - Taquaril 345 kV;-20.0021459411;-43.9902478496;1085.36694336;1079.45694336;3;1;1;E2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606572;ESTRUTURA 003 : LT Barreiro - Taquaril 345 kV
44.20703125;ESTR02872-0;ESTRUTURA 004;MT-L-30203;LT Barreiro - Taquaril 345 kV;-20.0018641147;-43.9889744376;1103.01000977;1097.10000977;4;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606573;ESTRUTURA 004 : LT Barreiro - Taquaril 345 kV
43.21191406;ESTR02873-8;ESTRUTURA 005;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9998035224;-43.9857196383;1079.26904297;1073.34904297;5;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606574;ESTRUTURA 005 : LT Barreiro - Taquaril 345 kV
24.01098633;ESTR02874-6;ESTRUTURA 006;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9985035968;-43.983651877;1093.79003906;1087.86003906;6;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606575;ESTRUTURA 006 : LT Barreiro - Taquaril 345 kV
29.6340332;ESTR02875-3;ESTRUTURA 007;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9955071383;-43.9788821909;1091.51000977;1085.56000977;7;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606576;ESTRUTURA 007 : LT Barreiro - Taquaril 345 kV
34.94299317;ESTR02876-1;ESTRUTURA 008;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.993891259;-43.976344543;1099.35302734;1093.39302734;8;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606577;ESTRUTURA 008 : LT Barreiro - Taquaril 345 kV
43.19299317;ESTR02877-9;ESTRUTURA 009;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9897580922;-43.9697979155;1134.53198242;1128.54198242;9;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606578;ESTRUTURA 009 : LT Barreiro - Taquaril 345 kV
24.63305664;ESTR02878-7;ESTRUTURA 010;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9890619039;-43.9682648635;1156.28198242;1150.28198242;10;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606579;ESTRUTURA 010 : LT Barreiro - Taquaril 345 kV
19.87194824;ESTR02879-5;ESTRUTURA 011;MT-L-30203;LT Barreiro - Taquaril 345 kV;-19.9881751079;-43.9641879984;1150.73303223;1144.72303223;11;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606580;ESTRUTURA 011 : LT Barreiro - Taquaril 345 kV
22.96398926;ESTR02880-3;ESTRUTURA 012;MT-L-30203;;-19.987274478;-43.9601206115;1183.19702148;1177.18702148;12;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606581;ESTRUTURA 012 : 
24.71289062;ESTR02881-1;ESTRUTURA 013;MT-L-30203;;-19.9871777415;-43.9586624643;1182.15905762;1176.14905762;13;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606582;ESTRUTURA 013 : 
54.51403808;ESTR02882-9;ESTRUTURA 014;MT-L-30203;;-19.9883652942;-43.9505018659;1275.21801758;1269.20801758;14;1;1;BT;Ancoragem;Autoportante;Circuito Simples;Triangular;1606583;ESTRUTURA 014 : 
29.57897949;ESTR02883-7;ESTRUTURA 016;MT-L-30203;;-19.9895438392;-43.9423082944;1164.37902832;1158.37902832;15;1;1;BX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1606584;ESTRUTURA 016 : 
34.55395508;ESTR02884-5;ESTRUTURA 017;MT-L-30203;;-19.9899830428;-43.9392470295;1094.39501953;1088.39501953;16;1;1;BX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1606585;ESTRUTURA 017 : 
24.00390625;ESTR02738-3;ESTRUTURA 018;MT-L-30203;;-19.9910802484;-43.9316141953;1092.7590332;1086.7690332;17;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606586;ESTRUTURA 018 : 
24.31799317;ESTR02739-1;ESTRUTURA 019;MT-L-30203;;-19.9892700957;-43.9280994916;1039.49304199;1033.49304199;18;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606587;ESTRUTURA 019 : 
28.49902344;ESTR02740-9;ESTRUTURA 020;MT-L-30203;;-19.9871319516;-43.9239578668;1062.36096191;1056.35096191;19;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606588;ESTRUTURA 020 : 
29.52709961;ESTR02741-7;ESTRUTURA 021;MT-L-30203;;-19.9845256996;-43.9188902808;1144.11694336;1138.08694336;20;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606589;ESTRUTURA 021 : 
20.90002441;ESTR02742-5;ESTRUTURA 022;MT-L-30203;;-19.983726853;-43.9173377985;1135.07800293;1129.04800293;21;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606590;ESTRUTURA 022 : 
26.69195556;ESTR02743-3;ESTRUTURA 023;MT-L-30203;;-19.9823865179;-43.9147398002;1014.54400635;1008.50400635;22;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606591;ESTRUTURA 023 : 
28.45300293;ESTR02744-1;ESTRUTURA 024;MT-L-30203;;-19.9786677689;-43.9075243289;1020.46398926;1014.40398926;23;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606592;ESTRUTURA 024 : 
30.3190918;ESTR02745-8;ESTRUTURA 025;MT-L-30203;;-19.9759194908;-43.9024174157;1056.20495605;1050.12495605;24;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606593;ESTRUTURA 025 : 
26.59997558;ESTR02746-6;ESTRUTURA 026;MT-L-30203;;-19.9699741372;-43.8951809369;1031.58105469;1025.47105469;25;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606594;ESTRUTURA 026 : 
16.54699707;ESTR02747-4;ESTRUTURA 027;MT-L-30203;;-19.9654555316;-43.8896888273;1118.72094727;1112.58094727;26;1;1;D2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606595;ESTRUTURA 027 : 
21.88098144;ESTR02748-2;ESTRUTURA 028;MT-L-30203;;-19.96096937;-43.8852368595;1078.04199219;1071.88199219;27;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606596;ESTRUTURA 028 : 
25.17504883;ESTR02749-0;ESTRUTURA 029;MT-L-30203;;-19.9562322597;-43.8805362941;1098.9329834;1092.7429834;28;1;1;C2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606597;ESTRUTURA 029 : 
32.16394043;ESTR02750-8;ESTRUTURA 029A;MT-L-30203;;-19.9532630104;-43.8775855447;1028.46105957;1022.26105957;29;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606598;ESTRUTURA 029A : 
28.57299804;ESTR02751-6;ESTRUTURA 030;MT-L-30203;;-19.9510167602;-43.8753586259;1003.22900391;997.00900391;30;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606599;ESTRUTURA 030 : 
21.40698242;ESTR02752-4;ESTRUTURA 031;MT-L-30203;;-19.9479156164;-43.8722802115;1020.03601074;1013.80601074;31;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606600;ESTRUTURA 031 : 
29.72503662;ESTR02753-2;ESTRUTURA 032;MT-L-30203;;-19.9455391033;-43.8699224329;1008.2210083;1001.9810083;32;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606601;ESTRUTURA 032 : 
35.382995606;ESTR02754-0;ESTRUTURA 033;MT-L-30203;;-19.9422530317;-43.8666593157;940.435974121;934.175974121;33;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606602;ESTRUTURA 033 : 
36.75;ESTR02755-7;ESTRUTURA 034;MT-L-30203;;-19.938998364;-43.8634340303;918.427001953;912.147001953;34;1;1;B2;Suspensão;Autoportante;Circuito Simples;Horizontal;1606603;ESTRUTURA 034 : 
18.925964355;ESTR02756-5;ESTRUTURA 035;MT-L-30203;;-19.9338030496;-43.8582831401;922.40802002;916.10802002;35;1;1;E2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606604;ESTRUTURA 035 : 
21.717041015;ESTR02757-3;ESTRUTURA 036;MT-L-30203;;-19.9331922418;-43.8564019957;890.875;884.565;36;1;1;A22;Suspensão;Autoportante;Circuito Simples;Horizontal;1606605;ESTRUTURA 036 : 
26.010986328;ESTR02758-1;ESTRUTURA 037;MT-L-30203;;-19.9323032926;-43.8536780703;808.401977539;802.091977539;37;1;1;E2;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606606;ESTRUTURA 037 : 
27.809809627;PORT00047-1;Pórtico Taquaril;MT-L-30203;;-19.9317348003;-43.8526956561;787.880981445;781.570981445;38;1;1;;;;;;1606607;Pórtico Taquaril : 
26.64001465;PORT00061-2;Pórtico Barreiro;MT-L-30203;;-20.0017160799;-43.991465231;1081.76196289;1075.85196289;0;1;1;;;;;;1606608;Pórtico Barreiro : 
