VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
27.58401416;PORT00064-6;Pórtico Jaguara;MT-L-30286;;-20.0185979621;-47.4373636124;577.918;569.808;0;1;1;;;;;;1609391;Pórtico Jaguara : 
32.838018555;ESTR05497-3;ESTRUTURA 001;MT-L-30286;;-20.0180537396;-47.4366663854;558.531;550.411;1;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609392;ESTRUTURA 001 : 
22.375990234;ESTR05498-1;ESTRUTURA 001A;MT-L-30286;;-20.015849201;-47.4339557386;548.739;540.619;2;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1609393;ESTRUTURA 001A : 
17.499027832;ESTR05499-9;ESTRUTURA 002;MT-L-30286;;-20.0131853945;-47.4306852118;580.742;572.622;3;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609394;ESTRUTURA 002 : 
17.492;ESTR05500-4;ESTRUTURA 003;MT-L-30286;;-20.0120825864;-47.4293363786;590.133;582.013;4;1;1;DX-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1609395;ESTRUTURA 003 : 
19.577009277;ESTR05501-2;ESTRUTURA 004;MT-L-30286;;-20.0119329515;-47.4280555742;570.92;562.8;5;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609396;ESTRUTURA 004 : 
21.677026367;ESTR05502-0;ESTRUTURA 005;MT-L-30286;;-20.0113658933;-47.4231542451;518.15;510.04;6;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1609397;ESTRUTURA 005 : 
19.897028809;ESTR05503-8;ESTRUTURA 006;MT-L-30286;;-20.0109621649;-47.4197544717;528.37;520.26;7;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609398;ESTRUTURA 006 : 
19.695001953;ESTR05504-6;ESTRUTURA 007;MT-L-30286;;-20.010752869;-47.4179704064;536.232;528.132;8;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609399;ESTRUTURA 007 : 
24.908001953;ESTR05505-3;ESTRUTURA 008;MT-L-30286;;-20.0104423924;-47.4152500994;545.144;537.044;9;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609400;ESTRUTURA 008 : 
