VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
0;PORT00158-6;Pórtico Betim 6;MT-L-39624;;-19.89527736388;-44.23611000277;865.76;0;0;1;1;;;;;;1596241;Pórtico Betim 6 : 
0;ESTR12777-9;ESTRUTURA 644A;MT-L-39624;;-19.89522140833;-44.23503204722;873.27;0;1;1;1;M34AT;;;;;1596242;ESTRUTURA 644A : 
0;ESTR12776-1;ESTRUTURA 643A;MT-L-39624;;-19.89610675833;-44.22891022777;897.96;0;2;1;1;M34AA;;;;;1596243;ESTRUTURA 643A : 
0;ESTR12775-3;ESTRUTURA 642A;MT-L-39624;;-19.89784764722;-44.22614576666;894.35;0;3;1;1;M34SL;;;;;1596244;ESTRUTURA 642A : 
0;ESTR12774-6;ESTRUTURA 641A;MT-L-39624;;-19.89895054722;-44.22424746944;913.12;0;4;1;1;M34AT;;;;;1596245;ESTRUTURA 641A : 
0;ESTR12773-8;ESTRUTURA 640A;MT-L-39624;;-19.89836096111;-44.21965765555;902.41;0;5;1;1;M34SL;;;;;1596246;ESTRUTURA 640A : 
0;ESTR12772-0;ESTRUTURA 639A;MT-L-39624;;-19.89808581388;-44.21767275833;910.25;0;6;1;1;M34SL;;;;;1596247;ESTRUTURA 639A : 
0;ESTR12771-2;ESTRUTURA 638A;MT-L-39624;;-19.89739784166;-44.21271055833;843.95;0;7;1;1;M34SL;;;;;1596248;ESTRUTURA 638A : 
0;ESTR12770-4;ESTRUTURA 637A;MT-L-39624;;-19.89699006388;-44.210105725;836.24;0;8;1;1;M34AT;;;;;1596249;ESTRUTURA 637A : 
0;ESTR12769-6;ESTRUTURA 636A;MT-L-39624;;-19.89532451666;-44.20867176111;865.68;0;9;1;1;M34SL;;;;;1596250;ESTRUTURA 636A : 
0;ESTR12768-8;ESTRUTURA 635A;MT-L-39624;;-19.89271590555;-44.20652266666;893.24;0;10;1;1;M34SL;;;;;1596251;ESTRUTURA 635A : 
0;ESTR12767-0;ESTRUTURA 634A;MT-L-39624;;-19.89094118611;-44.20506061666;876.18;0;11;1;1;M34SL;;;;;1596252;ESTRUTURA 634A : 
0;ESTR12766-2;ESTRUTURA 633A;MT-L-39624;;-19.88786925;-44.20253000277;843.38;0;12;1;1;M34SL;;;;;1596253;ESTRUTURA 633A : 
0;ESTR12765-4;ESTRUTURA 632A;MT-L-39624;;-19.88363195;-44.19903171388;887.61;0;13;1;1;M34SP;;;;;1596254;ESTRUTURA 632A : 
