VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
38.364013672;ESTC11682-2;ESTRUTURA 02;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9305322194;-43.8490625795;763.367980957;757.047980957;1;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1605613;ESTRUTURA 02 : LT Sabará 3 - Taquaril 230 kV
45.716003418;ESTC11683-0;ESTRUTURA 02A;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9315060059;-43.8455764003;791.776977539;785.456977539;2;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1605614;ESTRUTURA 02A : LT Sabará 3 - Taquaril 230 kV
24.529968262;ESTR12025-3;ESTRUTURA 03;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9303034016;-43.8415997214;809.216003418;802.896003418;3;1;1;T8;Ancoragem;Autoportante;Circuito Simples;Horizontal;1605615;ESTRUTURA 03 : LT Sabará 3 - Taquaril 230 kV
20.244995117;ESTR12026-1;ESTRUTURA 04;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9290610491;-43.8376954245;737.525024414;731.195024414;4;1;1;T6;Ancoragem;Autoportante;Circuito Simples;Horizontal;1605616;ESTRUTURA 04 : LT Sabará 3 - Taquaril 230 kV
20.158996582;ESTR12027-9;ESTRUTURA 05;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9270323675;-43.8313423833;767.747009277;761.407009277;5;1;1;S6;Suspensão;Autoportante;Circuito Simples;Horizontal;1605617;ESTRUTURA 05 : LT Sabará 3 - Taquaril 230 kV
14.801940918;ESTR12028-7;ESTRUTURA 06;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9253492323;-43.8260688692;814.642028809;808.292028809;6;1;1;T7;Ancoragem;Autoportante;Circuito Simples;Horizontal;1605618;ESTRUTURA 06 : LT Sabará 3 - Taquaril 230 kV
23.067016601;ESTR12029-5;ESTRUTURA 07;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9224349333;-43.8208063718;816.023010254;809.653010254;7;1;1;S6;Suspensão;Autoportante;Circuito Simples;Horizontal;1605619;ESTRUTURA 07 : LT Sabará 3 - Taquaril 230 kV
17.615966797;ESTR12030-3;ESTRUTURA 08;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9191005088;-43.8147860898;785.666015625;779.276015625;8;1;1;S5;Suspensão;Autoportante;Circuito Simples;Horizontal;1605620;ESTRUTURA 08 : LT Sabará 3 - Taquaril 230 kV
14.174011231;ESTR12031-1;ESTRUTURA 09;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9174710203;-43.8118479001;864.593017578;858.193017578;9;1;1;S5;Suspensão;Autoportante;Circuito Simples;Horizontal;1605621;ESTRUTURA 09 : LT Sabará 3 - Taquaril 230 kV
14.897033691;ESTR12032-9;ESTRUTURA 10;MT-L-30794;LT Sabará 3 - Taquaril 230 kV;-19.9164453501;-43.80999894;850.299987793;843.889987793;10;1;1;S4;Suspensão;Autoportante;Circuito Simples;Horizontal;1605622;ESTRUTURA 10 : LT Sabará 3 - Taquaril 230 kV
