VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
30.89002832;PORT00017-4;Pórtico Inicial;MT-L-30765;;-20.012014515;-47.4376646108;538.739;530.609;0;0;1;;;;;;1610316;Pórtico Inicial : 
29.241018555;ESTR09890-5;ESTRUTURA 001;MT-L-30765;;-20.0116059266;-47.4368893578;534.003;525.873;1;0;1;TB;Ancoragem;Autoportante;Circuito Simples;Triangular;1610317;ESTRUTURA 001 : 
25.991990723;ESTR09891-3;ESTRUTURA 002;MT-L-30765;;-20.0098670622;-47.4349415785;519.886;511.756;2;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610318;ESTRUTURA 002 : 
36.856029297;ESTR09892-1;ESTRUTURA 003;MT-L-30765;;-20.0078192339;-47.4326506929;516.049;507.909;3;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610319;ESTRUTURA 003 : 
29.047996094;ESTR09893-9;ESTRUTURA 004;MT-L-30765;;-20.0049428622;-47.4294315107;518.223;510.083;4;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610320;ESTRUTURA 004 : 
25.741989258;ESTR09894-7;ESTRUTURA 005;MT-L-30765;;-20.0029956241;-47.4272503498;517.597;509.457;5;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610321;ESTRUTURA 005 : 
33.283002441;ESTR09896-2;ESTRUTURA 006;MT-L-30765;;-20.0012112808;-47.4252545208;514.157;506.017;6;0;1;TA;Ancoragem;Autoportante;Circuito Simples;Horizontal;1610322;ESTRUTURA 006 : 
55.07097998;ESTR09897-0;ESTRUTURA 007;MT-L-30765;;-20.0002743011;-47.422382072;515.396;507.266;7;0;1;SA ;Suspensão;Autoportante;Circuito Simples;Horizontal;1610323;ESTRUTURA 007 : 
30.53402832;ESTR09898-8;ESTRUTURA 008;MT-L-30765;;-19.9991738616;-47.4190127034;519.97;511.84;8;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610324;ESTRUTURA 008 : 
39.884008789;ESTR09899-6;ESTRUTURA 009;MT-L-30765;;-19.9982470507;-47.4161753153;522.35;514.22;9;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610325;ESTRUTURA 009 : 
18.321002441;ESTR09900-2;ESTRUTURA 010;MT-L-30765;;-19.9971078954;-47.4126861058;521.619;513.499;10;0;1;TA;Ancoragem;Autoportante;Circuito Simples;Horizontal;1610326;ESTRUTURA 010 : 
31.331025879;ESTR09901-0;ESTRUTURA 011;MT-L-30765;;-19.9954411784;-47.4103590436;523.608;515.488;11;0;1;SA ;Suspensão;Autoportante;Circuito Simples;Horizontal;1610327;ESTRUTURA 011 : 
32.084970703;ESTR09902-8;ESTRUTURA 012;MT-L-30765;;-19.9914654004;-47.4047598898;657.01;648.9;12;0;1;VC;Suspensão;Estaiada;Circuito Simples;Horizontal;1610328;ESTRUTURA 012 : 
39.929029785;ESTR09903-6;ESTRUTURA 013;MT-L-30765;;-19.9901742347;-47.4029383127;670.489;662.379;13;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610329;ESTRUTURA 013 : 
25.390986328;ESTR09904-4;ESTRUTURA 014;MT-L-30765;;-19.9879482434;-47.3998097291;686.12;678.01;14;0;1;SA ;Suspensão;Autoportante;Circuito Simples;Horizontal;1610330;ESTRUTURA 014 : 
38.481988281;ESTR09905-1;ESTRUTURA 015;MT-L-30765;;-19.9838004761;-47.3939796498;703.331;695.231;15;0;1;VC;Suspensão;Estaiada;Circuito Simples;Horizontal;1610331;ESTRUTURA 015 : 
32.431982422;ESTR09906-9;ESTRUTURA 016;MT-L-30765;;-19.9823232147;-47.3919044783;711.475;703.375;16;0;1;VA;Suspensão;Estaiada;Circuito Simples;Horizontal;1610332;ESTRUTURA 016 : 
39.946018066;ESTR09907-7;ESTRUTURA 017;MT-L-30765;;-19.9801236477;-47.3888154745;699.41;691.31;17;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610333;ESTRUTURA 017 : 
38.500004395;ESTR09908-5;ESTRUTURA 018;MT-L-30765;;-19.977574753;-47.3852342097;690.367;682.277;18;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610334;ESTRUTURA 018 : 
39.936993164;ESTR09909-3;ESTRUTURA 019;MT-L-30765;;-19.9752573655;-47.3819790757;648.881;640.791;19;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610335;ESTRUTURA 019 : 
30.819001953;ESTR09910-1;ESTRUTURA 020;MT-L-30765;;-19.9726859132;-47.3783656708;628.483;620.403;20;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610336;ESTRUTURA 020 : 
32.268001953;ESTR09911-9;ESTRUTURA 021;MT-L-30765;;-19.9705227928;-47.3753292847;638.784;630.704;21;0;1;VC;Suspensão;Estaiada;Circuito Simples;Horizontal;1610337;ESTRUTURA 021 : 
27.685022461;ESTR10026-3;ESTRUTURA 022;MT-L-30765;;-19.9671670038;-47.3706152059;713.163;705.093;22;0;1;VB;Suspensão;Estaiada;Circuito Simples;Horizontal;1610338;ESTRUTURA 022 : 
