VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
34.86705078;ESTC12236-6;ESTRUTURA 001E(Comp);MT-L-39481;;-20.3034223058;-43.8478527702;1028.735;0;22;0;1;DTA;Ancoragem;Autoportante;Circuito Duplo;Vertical;1606775;ESTRUTURA 001E(Comp) : 
41.07502344;ESTC08688-4;ESTRUTURA 002E(Comp);MT-L-39481;;-20.3031832687;-43.8459840094;1053.049;0;21;0;1;DAA;Ancoragem;Autoportante;Circuito Duplo;Vertical;1606776;ESTRUTURA 002E(Comp) : 
55.77595996;ESTC08690-0;ESTRUTURA 003E(Comp);MT-L-39481;;-20.3043194076;-43.839375989;1046.658;0;20;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606777;ESTRUTURA 003E(Comp) : 
50.21797754;ESTC08692-6;ESTRUTURA 004E(Comp);MT-L-39481;;-20.30488591;-43.8360530922;1060.684;0;19;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606778;ESTRUTURA 004E(Comp) : 
39.03006055;ESTC08694-2;ESTRUTURA 005E(Comp);MT-L-39481;;-20.305646293;-43.8315958558;1005.957;0;18;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606779;ESTRUTURA 005E(Comp) : 
44.14503906;ESTC08696-7;ESTRUTURA 006E(Comp);MT-L-39481;;-20.3061838407;-43.8284819509;991.77;0;17;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606780;ESTRUTURA 006E(Comp) : 
41.068981934;ESTC08698-3;ESTRUTURA 007E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3069273462;-43.8241278146;948.2;0;16;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606781;ESTRUTURA 007E(Comp) : LT Jeceaba - Itabirito 2 345 kV
48.18597168;ESTC08700-7;ESTRUTURA 008E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3081573211;-43.8169823757;963.56;0;15;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606782;ESTRUTURA 008E(Comp) : LT Jeceaba - Itabirito 2 345 kV
37.82194922;ESTC08702-3;ESTRUTURA 009E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3085718573;-43.8146032036;1014.951;0;14;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606783;ESTRUTURA 009E(Comp) : LT Jeceaba - Itabirito 2 345 kV
49.22398242;ESTC08818-7;ESTRUTURA 010E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.309599602;-43.8085949404;1011.808;0;13;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606784;ESTRUTURA 010E(Comp) : LT Jeceaba - Itabirito 2 345 kV
57.63799805;ESTC08820-3;ESTRUTURA 011E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3099678484;-43.8065248291;1012.06;0;12;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606785;ESTRUTURA 011E(Comp) : LT Jeceaba - Itabirito 2 345 kV
39.1929873;ESTC08822-9;ESTRUTURA 012E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3105527917;-43.8030848442;972.344;0;11;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606786;ESTRUTURA 012E(Comp) : LT Jeceaba - Itabirito 2 345 kV
54.643015625;ESTC08824-5;ESTRUTURA 013E(Comp);MT-L-39481;LT Jeceaba - Itabirito 2 345 kV;-20.3113889796;-43.7981881255;939.648;0;10;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1606787;ESTRUTURA 013E(Comp) : LT Jeceaba - Itabirito 2 345 kV
