VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
22.928029785;PORT00097-6;PÓRTICO S.DUMONT;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.47297039;-43.5343288046;907.74;903.71;0;1;1;;;;;;1606927;PÓRTICO S.DUMONT : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
18.291977051;ESTR12157-4;ESTRUTURA 085B;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4724265852;-43.5344563229;922.097;918.067;1;1;1;SDF90;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606928;ESTRUTURA 085B : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
31.34000537;ESTR12158-2;ESTRUTURA 086B;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4674122996;-43.5298119212;973.178;969.128;2;1;1;SDA30;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606929;ESTRUTURA 086B : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
28.30497314;ESTR12159-0;ESTRUTURA 087B;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4642022773;-43.524226945;987.98;983.91;3;1;1;SDA30;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606930;ESTRUTURA 087B : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
28.7790498;ESTR12160-8;ESTRUTURA 088B;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4638374592;-43.5219015478;997.297;993.217;4;1;1;SDF90;Ancoragem;Autoportante;Circuito Simples;Horizontal;1606931;ESTRUTURA 088B : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
46.56902832;ESTR12161-6;ESTRUTURA 089;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4712299545;-43.5203255948;913.81;909.73;5;1;1;CX1-S;Suspensão;Autoportante;Circuito Simples;Horizontal;1606932;ESTRUTURA 089 : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
42.023998047;ESTR12162-4;ESTRUTURA 090;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4760518166;-43.5194745939;924.174;920.094;6;1;1;CX1-A;Suspensão;Autoportante;Circuito Simples;Horizontal;1606933;ESTRUTURA 090 : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
30.90298291;ESTR12163-2;ESTRUTURA 091;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4815031575;-43.5175105093;933.017;928.937;7;1;1;CX1-S;Suspensão;Autoportante;Circuito Simples;Horizontal;1606934;ESTRUTURA 091 : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
30.954972168;ESTR12164-0;ESTRUTURA 092;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4840626794;-43.5169906782;906.429;902.349;8;1;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1606935;ESTRUTURA 092 : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
28.080028809;ESTR12165-7;ESTRUTURA 093;MT-L-39441;LT Santos Dumont 2 - Juiz de Fora 1 345 kV;-21.4900099676;-43.515788459;871.562;867.482;9;1;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1606936;ESTRUTURA 093 : LT Santos Dumont 2 - Juiz de Fora 1 345 kV
