VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
21.26599683;ESTR03961-0;ESTRUTURA 029;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5364158057;-42.6150330214;296.7720032;285.9120032;5;1;1;S6;;;;;1605750;ESTRUTURA 029 : LT 230 KV Aperam - Timóteo 2
14.17799927;ESTR03962-8;ESTRUTURA 030;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5369573448;-42.6203345856;254.3320007;243.4820007;6;1;1;T6;;;;;1605751;ESTRUTURA 030 : LT 230 KV Aperam - Timóteo 2
15.09100317;ESTR03963-6;ESTRUTURA 031;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5375268172;-42.6259115841;349.1029968;338.2529968;7;1;1;T6;;;;;1605752;ESTRUTURA 031 : LT 230 KV Aperam - Timóteo 2
23.74598731;ESTR03964-4;ESTRUTURA 032;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5375444961;-42.6272678708;329.5880127;318.7380127;8;1;1;S4;;;;;1605753;ESTRUTURA 032 : LT 230 KV Aperam - Timóteo 2
19.93600806;ESTR03965-1;ESTRUTURA 033;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5376118972;-42.6327745162;259.4729919;248.6329919;9;1;1;S5;;;;;1605754;ESTRUTURA 033 : LT 230 KV Aperam - Timóteo 2
14.35398804;ESTR03966-9;ESTRUTURA 034;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5376346019;-42.6348328891;261.256012;250.416012;10;1;1;T7;;;;;1605755;ESTRUTURA 034 : LT 230 KV Aperam - Timóteo 2
13.62198999;ESTR03967-7;ESTRUTURA 035;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5381392365;-42.6357013968;262.07901;251.24901;11;1;1;T8;;;;;1605756;ESTRUTURA 035 : LT 230 KV Aperam - Timóteo 2
14.59700806;ESTR03968-5;ESTRUTURA 036;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.537972137;-42.6363419712;261.4729919;250.6429919;12;1;1;T8;;;;;1605757;ESTRUTURA 036 : LT 230 KV Aperam - Timóteo 2
13.94499048;ESTR03969-3;ESTRUTURA 037;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5362270239;-42.6371303974;262.0660095;251.2360095;13;1;1;T7;;;;;1605758;ESTRUTURA 037 : LT 230 KV Aperam - Timóteo 2
16.95800488;ESTR03970-1;ESTRUTURA 038;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5354340872;-42.6372448733;263.4949951;252.6549951;14;1;1;T8;;;;;1605759;ESTRUTURA 038 : LT 230 KV Aperam - Timóteo 2
24.96998975;PORT00139-6;Pórtico Acesita;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5348803926;-42.6373357381;263.1480103;252.3080103;15;1;1;;;;;;1605760;Pórtico Acesita : LT 230 KV Aperam - Timóteo 2
0;PORT00155-2;Pórtico Inicial(Timóteo 2);MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5351015653;-42.604108645;228.16;0;0;2;1;;;;;;1605761;Pórtico Inicial(Timóteo 2) : LT 230 KV Aperam - Timóteo 2
0;ESTC12709-2;ESTRUTURA 031A;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5354877781;-42.6047856925;228.04;0;1;2;1;T43;;;;;1605762;ESTRUTURA 031A : LT 230 KV Aperam - Timóteo 2
0;ESTC12708-4;ESTRUTURA 030A;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5370429467;-42.6062084136;248.34;0;2;2;1;T43;;;;;1605763;ESTRUTURA 030A : LT 230 KV Aperam - Timóteo 2
0;ESTC12707-6;ESTRUTURA 029A;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5370110294;-42.6076225833;318.83;0;3;2;1;T43;;;;;1605764;ESTRUTURA 029A : LT 230 KV Aperam - Timóteo 2
0;ESTC12706-8;ESTRUTURA 028A;MT-L-39457;LT 230 KV Aperam - Timóteo 2;-19.5356064611;-42.6083955958;303.03;0;4;2;1;T43;;;;;1605765;ESTRUTURA 028A : LT 230 KV Aperam - Timóteo 2
