VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
20.868996582;PORT00042-2;Pórtico Pimenta;MT-L-30289;;-20.4680078287;-45.7932098265;789.165;782.145;0;1;1;;;;;;1607407;Pórtico Pimenta : 
18.740991699;ESTR04932-0;ESTRUTURA 002;MT-L-30289;;-20.4679929548;-45.7920706056;792.788;785.768;1;1;1;EX;Ancoragem;Autoportante;Circuito Simples;Horizontal;1607408;ESTRUTURA 002 : 
34.077990723;ESTR04933-8;ESTRUTURA 003;MT-L-30289;;-20.467857537;-45.7888337538;791.675;784.655;2;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607409;ESTRUTURA 003 : 
32.480980957;ESTR04934-6;ESTRUTURA 004;MT-L-30289;;-20.4676867148;-45.7846878594;818.887;811.877;3;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607410;ESTRUTURA 004 : 
25.471018555;ESTR04935-3;ESTRUTURA 005;MT-L-30289;;-20.4675419793;-45.7808577108;830.148;823.138;4;1;1;CX-A;Suspensão;Autoportante;Circuito Simples;Horizontal;1607411;ESTRUTURA 005 : 
32.589004883;ESTR04936-1;ESTRUTURA 006;MT-L-30289;;-20.4664966669;-45.7776495012;851.916;844.906;5;1;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1607412;ESTRUTURA 006 : 
34.601001953;ESTR04937-9;ESTRUTURA 007;MT-L-30289;;-20.465069801;-45.7731950888;852.951;845.941;6;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1607413;ESTRUTURA 007 : 
25.886000488;ESTR04938-7;ESTRUTURA 008;MT-L-30289;;-20.4631288634;-45.7672680573;838.752;831.752;7;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607414;ESTRUTURA 008 : 
38.344995117;ESTR04939-5;ESTRUTURA 009;MT-L-30289;;-20.4624080276;-45.7650313389;828.65;821.65;8;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607415;ESTRUTURA 009 : 
32.613007813;ESTR04940-3;ESTRUTURA 010;MT-L-30289;;-20.4602944895;-45.7585446889;802.22;795.22;9;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1607416;ESTRUTURA 010 : 
28.317018555;ESTR04941-1;ESTRUTURA 011;MT-L-30289;;-20.4586797012;-45.7535307392;847.552;840.562;10;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1607417;ESTRUTURA 011 : 
19.678000977;ESTR04942-9;ESTRUTURA 012;MT-L-30289;;-20.4579197603;-45.7511975653;822.973;815.983;11;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607418;ESTRUTURA 012 : 
22.665026367;ESTR04943-7;ESTRUTURA 013;MT-L-30289;;-20.4563592534;-45.7463974822;808.162;801.172;12;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607419;ESTRUTURA 013 : 
28.402012207;ESTR04944-5;ESTRUTURA 014;MT-L-30289;;-20.4550676724;-45.7424091718;829.298;822.308;13;1;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1607420;ESTRUTURA 014 : 
26.713997559;ESTR04945-2;ESTRUTURA 015;MT-L-30289;;-20.4541797815;-45.7396611237;831.096;824.106;14;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607421;ESTRUTURA 015 : 
44.227999023;ESTR04946-0;ESTRUTURA 016;MT-L-30289;;-20.4521827439;-45.7335036503;784.121;777.141;15;1;1;BX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607422;ESTRUTURA 016 : 
34.54402002;ESTR04947-8;ESTRUTURA 017;MT-L-30289;;-20.4505061679;-45.7283506589;765.114;758.134;16;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1607423;ESTRUTURA 017 : 
29.584006348;ESTR04948-6;ESTRUTURA 018;MT-L-30289;;-20.4485128012;-45.7222072802;798.71;791.74;17;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1607424;ESTRUTURA 018 : 
33.301006348;ESTR04949-4;ESTRUTURA 019;MT-L-30289;;-20.4473659996;-45.718700933;794.993;788.023;18;1;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1607425;ESTRUTURA 019 : 
27.635005859;ESTR04950-2;ESTRUTURA 020;MT-L-30289;;-20.4458035926;-45.7138742393;813.521;806.551;19;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607426;ESTRUTURA 020 : 
22.671994629;ESTR04951-0;ESTRUTURA 021;MT-L-30289;;-20.4448621987;-45.7109633125;832.06;825.09;20;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607427;ESTRUTURA 021 : 
24.923969727;ESTR04952-8;ESTRUTURA 022;MT-L-30289;;-20.4439384986;-45.7081285592;842.395;835.435;21;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607428;ESTRUTURA 022 : 
21.831969727;ESTR04953-6;ESTRUTURA 023;MT-L-30289;;-20.4431274619;-45.705614986;845.487;838.527;22;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607429;ESTRUTURA 023 : 
34.828013672;ESTR04954-4;ESTRUTURA 024;MT-L-30289;;-20.442202921;-45.7027873843;802.536;795.576;23;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607430;ESTRUTURA 024 : 
44.878015137;ESTR04955-1;ESTRUTURA 025;MT-L-30289;;-20.4406090674;-45.697880451;777.15;770.2;24;1;1;CX-S;Suspensão;Autoportante;Circuito Simples;Horizontal;1607431;ESTRUTURA 025 : 
42.280983887;ESTR04956-9;ESTRUTURA 026;MT-L-30289;;-20.4391792131;-45.6934574316;783.54;776.59;25;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607432;ESTRUTURA 026 : 
31.032980469;ESTR04957-7;ESTRUTURA 027;MT-L-30289;;-20.438087812;-45.6900975937;763.947;756.997;26;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607433;ESTRUTURA 027 : 
30.440015137;ESTR04958-5;ESTRUTURA 028;MT-L-30289;;-20.436973229;-45.6866765212;741.213;734.273;27;1;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1607434;ESTRUTURA 028 : 
24.649982422;ESTR04959-3;ESTRUTURA 029;MT-L-30289;;-20.4360641431;-45.6838807056;731.007;724.067;28;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607435;ESTRUTURA 029 : 
21.549012207;ESTR04960-1;ESTRUTURA 029A;MT-L-30289;;-20.4354024441;-45.6818357123;729.526;722.586;29;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607436;ESTRUTURA 029A : 
26.282999512;ESTR04961-9;ESTRUTURA 030;MT-L-30289;;-20.4343700155;-45.6786638957;742.829;735.889;30;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607437;ESTRUTURA 030 : 
34.650003906;ESTR04962-7;ESTRUTURA 031;MT-L-30289;;-20.4329417614;-45.6742776727;765.829;758.899;31;1;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1607438;ESTRUTURA 031 : 
35.315969727;ESTR04963-5;ESTRUTURA 032;MT-L-30289;;-20.4321656233;-45.6718824227;737.003;730.073;32;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607439;ESTRUTURA 032 : 
42.748969727;ESTR04964-3;ESTRUTURA 033;MT-L-30289;;-20.430844784;-45.6678048848;730.07;723.14;33;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607440;ESTRUTURA 033 : 
23.922987305;ESTR05076-5;ESTRUTURA 034;MT-L-30289;;-20.4298485969;-45.6647425653;709.114;702.184;34;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607441;ESTRUTURA 034 : 
34.193987305;ESTR05077-3;ESTRUTURA 035;MT-L-30289;;-20.4286410328;-45.6610289286;698.843;691.913;35;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607442;ESTRUTURA 035 : 
29.796007324;ESTR05078-1;ESTRUTURA 036;MT-L-30289;;-20.4272212534;-45.6566641539;738.149;731.229;36;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1607443;ESTRUTURA 036 : 
26.01802002;ESTR05079-9;ESTRUTURA 037;MT-L-30289;;-20.4264265031;-45.6542171686;762.64;755.72;37;1;1;AX2;Suspensão;Autoportante;Circuito Simples;Horizontal;1607444;ESTRUTURA 037 : 
