VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
39.794;ESTR07113-4;ESTRUTURA 001;MT-L-30224;;-17.5912761214;-44.7348826669;514.938;503.328;1;0;1;DEX1;Ancoragem;Autoportante;Circuito Duplo;Vertical;1607008;ESTRUTURA 001 : 
46.711;ESTR07114-2;ESTRUTURA 002;MT-L-30224;;-17.5907996266;-44.7335395613;513.991;502.381;2;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1607009;ESTRUTURA 002 : 
47.234;ESTR07115-9;ESTRUTURA 003;MT-L-30224;;-17.5898079724;-44.7307367336;511.144;499.534;3;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1607010;ESTRUTURA 003 : 
50.399;ESTR07116-7;ESTRUTURA 004;MT-L-30224;;-17.5888347405;-44.7279896176;512.954;501.344;4;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1607011;ESTRUTURA 004 : 
48.727;ESTR07117-5;ESTRUTURA 005;MT-L-30224;;-17.587788111;-44.7250216765;513.276;501.666;5;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1607012;ESTRUTURA 005 : 
42.887;ESTR07118-3;ESTRUTURA 006;MT-L-30224;;-17.5870953466;-44.7230642438;508.448;496.838;6;0;1;DSA;Suspensão;Autoportante;Circuito Duplo;Vertical;1607013;ESTRUTURA 006 : 
43.403;ESTR07119-1;ESTRUTURA 007;MT-L-30224;;-17.5863452731;-44.7209843028;500.66;489.04;7;0;1;DTA;Ancoragem;Autoportante;Circuito Duplo;Vertical;1607014;ESTRUTURA 007 : 
31.721;ESTR07120-9;ESTRUTURA 008;MT-L-30224;;-17.5864933955;-44.7191911889;495.321;483.711;8;0;1;EX1;Ancoragem;Autoportante;Circuito Simples;Horizontal;1607015;ESTRUTURA 008 : 
39.163;ESTR07121-7;ESTRUTURA 009;MT-L-30224;;-17.5867312998;-44.7160770182;490.146;478.536;9;0;1;AX4;Suspensão;Autoportante;Circuito Simples;Horizontal;1607016;ESTRUTURA 009 : 
35.405;ESTR07122-5;ESTRUTURA 010;MT-L-30224;;-17.5869974365;-44.7125451715;489.99;478.38;10;0;1;AX3;Suspensão;Autoportante;Circuito Simples;Horizontal;1607017;ESTRUTURA 010 : 
