VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
19.11;ESTR12688-8;ESTRUTURA 1A;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0202574266;-47.4388960734;575.574;567.454;1;0;1;DX1-S;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616030;ESTRUTURA 1A : LT3 Jaguara(345) - Jaguara(500) 345 kV
30;ESTR12689-6;ESTRUTURA 2A;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0207011811;-47.4396977249;572.54;565.425;2;0;1;DEX2;Ancoragem;Autoportante;Circuito Duplo;Vertical;1616031;ESTRUTURA 2A : LT3 Jaguara(345) - Jaguara(500) 345 kV
43.723;ESTR12690-4;ESTRUTURA 2B;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.019234067;-47.4405495919;570.545;562.425;3;0;1;EX1;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616032;ESTRUTURA 2B : LT3 Jaguara(345) - Jaguara(500) 345 kV
29.358;ESTR05790-1;ESTRUTURA 003;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0179751067;-47.4411894895;577.917;569.797;4;0;1;DX1-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616033;ESTRUTURA 003 : LT3 Jaguara(345) - Jaguara(500) 345 kV
36.356;ESTR05791-9;ESTRUTURA 004;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0163107202;-47.4400004429;571.572;563.452;5;0;1;DX1-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616034;ESTRUTURA 004 : LT3 Jaguara(345) - Jaguara(500) 345 kV
35.16;ESTR05792-7;ESTRUTURA 005;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0159837693;-47.4387868499;560.069;551.949;6;0;1;DX1-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616035;ESTRUTURA 005 : LT3 Jaguara(345) - Jaguara(500) 345 kV
50.258;ESTR05793-5;ESTRUTURA 006;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0150184342;-47.4377713056;544.067;535.937;7;0;1;BX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1616036;ESTRUTURA 006 : LT3 Jaguara(345) - Jaguara(500) 345 kV
37.492;ESTR05794-3;ESTRUTURA 007;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0142549625;-47.4369455876;538.852;530.722;8;0;1;DX1-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1616037;ESTRUTURA 007 : LT3 Jaguara(345) - Jaguara(500) 345 kV
26.04;PORT00147-9;Pórtico Final;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0137326171;-47.4371608322;538.86;530.73;9;0;1;;;;;;1616038;Pórtico Final : LT3 Jaguara(345) - Jaguara(500) 345 kV
16.228;PORT00146-1;Pórtico Inicial;MT-L-30495;LT3 Jaguara(345) - Jaguara(500) 345 kV;-20.0198021184;-47.4383801694;577.465;569.345;0;0;1;;;;;;1616039;Pórtico Inicial : LT3 Jaguara(345) - Jaguara(500) 345 kV
