VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
31.619;PORT00036-4;Pórtico São Simão;MT-L-30105;;-19.0229998946;-50.491123728;352.079;344.629;0;0;1;;;;;;1613047;Pórtico São Simão : 
35.631;ESTR00736-9;ESTRUTURA 001;MT-L-30105;;-19.0238135168;-50.4890684514;367.407;359.947;1;0;1;BT;Ancoragem;Autoportante;Circuito Simples;Triangular;1613048;ESTRUTURA 001 : 
40.42;ESTR00737-7;ESTRUTURA 002;MT-L-30105;;-19.0263906553;-50.487760903;368.554;361.094;2;0;1;CV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613049;ESTRUTURA 002 : 
32.861;ESTR00738-5;ESTRUTURA 003;MT-L-30105;;-19.0303998063;-50.4857183132;365.213;357.743;3;0;1;CV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613050;ESTRUTURA 003 : 
28.024;ESTR00739-3;ESTRUTURA 003A;MT-L-30105;;-19.0333904884;-50.4841950954;384.752;377.282;4;0;1;BV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613051;ESTRUTURA 003A : 
37.235;ESTR00740-1;ESTRUTURA 004;MT-L-30105;;-19.0363309333;-50.4826969988;404.02;396.55;5;0;1;BV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613052;ESTRUTURA 004 : 
31.143;ESTR00741-9;ESTRUTURA 005;MT-L-30105;;-19.0392680138;-50.4812030497;414.253;406.773;6;0;1;AV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613053;ESTRUTURA 005 : 
25.036;ESTR00742-7;ESTRUTURA 006;MT-L-30105;;-19.0417589925;-50.4799258187;416.053;408.573;7;0;1;AS;Suspensão;Autoportante;Circuito Simples;Horizontal;1613054;ESTRUTURA 006 : 
40.283;ESTR00743-5;ESTRUTURA 007;MT-L-30105;;-19.0448140911;-50.4780859138;413.411;405.931;8;0;1;BV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613055;ESTRUTURA 007 : 
35.727;ESTR00744-3;ESTRUTURA 008;MT-L-30105;;-19.0475164349;-50.4764539593;414.238;406.758;9;0;1;BV;Suspensão;Estaiada;Circuito Simples;Horizontal;1613056;ESTRUTURA 008 : 
