VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
27.217004883;PORT00063-8;Pórtico Jaguara;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0189122585;-47.437044025;577.913;569.803;0;1;1;;;;;;1609333;Pórtico Jaguara : LT Jaguara - L. Carlos Barreto 345 kV
22.026989746;ESTR02759-9;ESTRUTURA 002;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0183703562;-47.4361834181;562.825;554.715;1;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609334;ESTRUTURA 002 : LT Jaguara - L. Carlos Barreto 345 kV
22.751005371;ESTR02760-7;ESTRUTURA 003;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0166572716;-47.4336021117;530.267;522.157;2;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1609335;ESTRUTURA 003 : LT Jaguara - L. Carlos Barreto 345 kV
18.547004395;ESTR02761-5;ESTRUTURA 004;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0142160744;-47.4299489834;581.82;573.71;3;1;1;CX-A;Suspensão;Autoportante;Circuito Simples;Horizontal;1609336;ESTRUTURA 004 : LT Jaguara - L. Carlos Barreto 345 kV
23.690976563;ESTR02762-3;ESTRUTURA 005;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0137833754;-47.4286334898;583.935;575.825;4;1;1;DX-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1609337;ESTRUTURA 005 : LT Jaguara - L. Carlos Barreto 345 kV
24.058999023;ESTR02763-1;ESTRUTURA 006;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.014792449;-47.4229696735;517.79;509.69;5;1;1;BX;Suspensão;Autoportante;Circuito Simples;Horizontal;1609338;ESTRUTURA 006 : LT Jaguara - L. Carlos Barreto 345 kV
41.427019531;ESTR02764-9;ESTRUTURA 007;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0152189797;-47.4194672015;526.843;518.753;6;1;1;CX-A;Suspensão;Autoportante;Circuito Simples;Horizontal;1609339;ESTRUTURA 007 : LT Jaguara - L. Carlos Barreto 345 kV
36.197996582;ESTR02765-6;ESTRUTURA 008;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0167550812;-47.4150184966;539.836;531.756;7;1;1;DX-A;Ancoragem;Autoportante;Circuito Simples;Horizontal;1609340;ESTRUTURA 008 : LT Jaguara - L. Carlos Barreto 345 kV
21.340013672;ESTR02766-4;ESTRUTURA 009;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.0193015811;-47.412803736;546.524;538.454;8;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609341;ESTRUTURA 009 : LT Jaguara - L. Carlos Barreto 345 kV
24.558019043;ESTR02767-2;ESTRUTURA 009A;MT-L-30205;LT Jaguara - L. Carlos Barreto 345 kV;-20.021502304;-47.4108736509;551.074;543.004;9;1;1;AX1;Suspensão;Autoportante;Circuito Simples;Horizontal;1609342;ESTRUTURA 009A : LT Jaguara - L. Carlos Barreto 345 kV
