VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
34.830002;ESTR05327-2;ESTRUTURA 001C;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4179699334;-42.5479044402;296.809998;285.739998;1;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614428;ESTRUTURA 001C : LT2 Ipatinga 1 - Mesquita 230 kV
42.096997;ESTR05328-0;ESTRUTURA 002;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4222898121;-42.5463116573;367.828003;356.768003;2;2;1;TS42;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614429;ESTRUTURA 002 : LT2 Ipatinga 1 - Mesquita 230 kV
36.061995;ESTR05329-8;ESTRUTURA 003;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4240367115;-42.5458545058;366.143005;355.083005;3;2;1;S42;Suspensão;Autoportante;Circuito Duplo;Vertical;1614430;ESTRUTURA 003 : LT2 Ipatinga 1 - Mesquita 230 kV
33.104987;ESTR05330-6;ESTRUTURA 004;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.428913058;-42.5449308254;294.088013;283.038013;4;2;1;T41;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614431;ESTRUTURA 004 : LT2 Ipatinga 1 - Mesquita 230 kV
32.987013;ESTR05331-4;ESTRUTURA 005;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4316134833;-42.5434085675;267.204987;256.164987;5;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614432;ESTRUTURA 005 : LT2 Ipatinga 1 - Mesquita 230 kV
17.4240075684;ESTR05332-2;ESTRUTURA 006;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4320111668;-42.5436404023;266.360992432;255.320992432;6;2;1;T8;Ancoragem;Autoportante;Circuito Simples;Horizontal;1614433;ESTRUTURA 006 : LT2 Ipatinga 1 - Mesquita 230 kV
35.2960046387;ESTR05444-5;ESTRUTURA 007;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4337259823;-42.5470350213;357.563995361;346.523995361;7;2;1;CX1-S;Ancoragem;Autoportante;Circuito Simples;Horizontal;1614434;ESTRUTURA 007 : LT2 Ipatinga 1 - Mesquita 230 kV
19.7090090332;ESTR05445-2;ESTRUTURA 008;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4354859905;-42.5504822138;258.196990967;247.156990967;8;2;1;T6;Ancoragem;Autoportante;Circuito Simples;Horizontal;1614435;ESTRUTURA 008 : LT2 Ipatinga 1 - Mesquita 230 kV
24.2510053711;ESTR05446-0;ESTRUTURA 009;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4371360335;-42.5537304232;254.106994629;243.076994629;9;2;1;T8;Ancoragem;Autoportante;Circuito Simples;Horizontal;1614436;ESTRUTURA 009 : LT2 Ipatinga 1 - Mesquita 230 kV
45.4849875488;ESTR05447-8;ESTRUTURA 010;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4381020282;-42.5565561219;256.519012451;245.489012451;10;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614437;ESTRUTURA 010 : LT2 Ipatinga 1 - Mesquita 230 kV
36.7580095215;ESTR05448-6;ESTRUTURA 010A;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4379372546;-42.5570349973;263.308990478;252.278990478;11;2;1;T43;Ancoragem;Autoportante;Circuito Duplo;Vertical;1614438;ESTRUTURA 010A : LT2 Ipatinga 1 - Mesquita 230 kV
16.3729880371;PORT00019-0;Pórtico Mesquita;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4175463342;-42.5481269968;307.506011963;296.436011963;0;1;1;;;;;;1614439;Pórtico Mesquita : LT2 Ipatinga 1 - Mesquita 230 kV
22.0619875488;PORT00074-5;Pórtico Ipatinga 1;MT-L-30397;LT2 Ipatinga 1 - Mesquita 230 kV;-19.4381460264;-42.5576584353;273.394012451;262.364012451;12;1;1;;;;;;1614440;Pórtico Ipatinga 1 : LT2 Ipatinga 1 - Mesquita 230 kV
