VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
30.492002441;PORT00006-7;Pórtico Inicial;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.6662880063;-46.3201360517;679.823;673.303;0;0;1;;;;;;1614441;Pórtico Inicial : LT2 Furnas - Pimenta - 345 kV
29.857005859;PORT00037-2;Pórtico Final;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4694623323;-45.7942790326;789.049;782.029;146;0;1;;;;;;1614442;Pórtico Final : LT2 Furnas - Pimenta - 345 kV
42.583010254;ESTR12685-4;ESTRUTURA 145;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4694713495;-45.7952731993;785.315;778.295;145;0;1;;;;;;1614443;ESTRUTURA 145 : LT2 Furnas - Pimenta - 345 kV
24.676997559;ESTR12684-7;ESTRUTURA 144;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4679979057;-45.800513869;801.758;794.728;144;0;1;;;;;;1614444;ESTRUTURA 144 : LT2 Furnas - Pimenta - 345 kV
23.857001465;ESTR12683-9;ESTRUTURA 143;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.467691981;-45.8028455202;812.932;805.902;143;0;1;;;;;;1614445;ESTRUTURA 143 : LT2 Furnas - Pimenta - 345 kV
36.128995117;ESTR12682-1;ESTRUTURA 142;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4672271149;-45.8063844802;832.491;825.461;142;0;1;;;;;;1614446;ESTRUTURA 142 : LT2 Furnas - Pimenta - 345 kV
42.531016113;ESTR12681-3;ESTRUTURA 141;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4690718906;-45.809481255;828.023;820.993;141;0;1;;;;;;1614447;ESTRUTURA 141 : LT2 Furnas - Pimenta - 345 kV
46.745019043;ESTR12680-5;ESTRUTURA 140;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4716484933;-45.8138181898;814.762;807.742;140;0;1;;;;;;1614448;ESTRUTURA 140 : LT2 Furnas - Pimenta - 345 kV
43.408000488;ESTR12679-7;ESTRUTURA 139;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4738871852;-45.8175878786;799.855;792.845;139;0;1;;;;;;1614449;ESTRUTURA 139 : LT2 Furnas - Pimenta - 345 kV
25.943004883;ESTR12678-9;ESTRUTURA 138;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4763857983;-45.8217988012;814.937;807.937;138;0;1;;;;;;1614450;ESTRUTURA 138 : LT2 Furnas - Pimenta - 345 kV
26.927000977;ESTR12677-1;ESTRUTURA 137;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4800817276;-45.8251148428;778.724;771.734;137;0;1;;;;;;1614451;ESTRUTURA 137 : LT2 Furnas - Pimenta - 345 kV
28.257005859;ESTR12676-3;ESTRUTURA 136;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4823923174;-45.8271879498;783.274;776.294;136;0;1;;;;;;1614452;ESTRUTURA 136 : LT2 Furnas - Pimenta - 345 kV
25.371984375;ESTR12675-5;ESTRUTURA 135;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4849482569;-45.8294823551;804.962;797.992;135;0;1;;;;;;1614453;ESTRUTURA 135 : LT2 Furnas - Pimenta - 345 kV
26.31298877;ESTR12674-8;ESTRUTURA 134;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4861823531;-45.8320358933;806.013;799.043;134;0;1;;;;;;1614454;ESTRUTURA 134 : LT2 Furnas - Pimenta - 345 kV
37.473011719;ESTR12673-0;ESTRUTURA 133;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4874164825;-45.8345932209;784.089;777.119;133;0;1;;;;;;1614455;ESTRUTURA 133 : LT2 Furnas - Pimenta - 345 kV
30.999021973;ESTR12672-2;ESTRUTURA 132;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4892285342;-45.8383477796;803.586;796.626;132;0;1;;;;;;1614456;ESTRUTURA 132 : LT2 Furnas - Pimenta - 345 kV
43.412981934;ESTR12671-4;ESTRUTURA 131;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4906692065;-45.8413326415;820.981;814.021;131;0;1;;;;;;1614457;ESTRUTURA 131 : LT2 Furnas - Pimenta - 345 kV
38.659012695;ESTR12670-6;ESTRUTURA 130;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4923161313;-45.844744991;843.929;836.979;130;0;1;;;;;;1614458;ESTRUTURA 130 : LT2 Furnas - Pimenta - 345 kV
25.499991699;ESTR12669-8;ESTRUTURA 129;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4941703551;-45.8485834416;858.654;851.704;129;0;1;;;;;;1614459;ESTRUTURA 129 : LT2 Furnas - Pimenta - 345 kV
31.466998535;ESTR12668-0;ESTRUTURA 128;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4951999608;-45.8507162923;839.619;832.679;128;0;1;;;;;;1614460;ESTRUTURA 128 : LT2 Furnas - Pimenta - 345 kV
28.46602832;ESTR12667-2;ESTRUTURA 127;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.4971973338;-45.8548534474;849.413;842.473;127;0;1;;;;;;1614461;ESTRUTURA 127 : LT2 Furnas - Pimenta - 345 kV
25.813971191;ESTR12666-4;ESTRUTURA 126;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.499153237;-45.8589054363;830.919;823.989;126;0;1;;;;;;1614462;ESTRUTURA 126 : LT2 Furnas - Pimenta - 345 kV
26.940027832;ESTR12665-6;ESTRUTURA 125;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5007987897;-45.8623181168;840.676;833.746;125;0;1;;;;;;1614463;ESTRUTURA 125 : LT2 Furnas - Pimenta - 345 kV
33.226015137;ESTR12664-9;ESTRUTURA 124;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5030634984;-45.8670119608;825.552;818.632;124;0;1;;;;;;1614464;ESTRUTURA 124 : LT2 Furnas - Pimenta - 345 kV
36.098025391;ESTR12663-1;ESTRUTURA 123;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5046076544;-45.8702117653;858.578;851.668;123;0;1;;;;;;1614465;ESTRUTURA 123 : LT2 Furnas - Pimenta - 345 kV
40.175000488;ESTR12662-3;ESTRUTURA 122;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5067681368;-45.8746901798;881.088;874.178;122;0;1;;;;;;1614466;ESTRUTURA 122 : LT2 Furnas - Pimenta - 345 kV
41.034976563;ESTR12661-5;ESTRUTURA 121;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5085126025;-45.8783189646;904.466;897.566;121;0;1;;;;;;1614467;ESTRUTURA 121 : LT2 Furnas - Pimenta - 345 kV
40.28100391;ESTR12660-7;ESTRUTURA 120;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5102615575;-45.8819982518;978.198;971.308;120;0;1;;;;;;1614468;ESTRUTURA 120 : LT2 Furnas - Pimenta - 345 kV
39.74705273;ESTR12659-9;ESTRUTURA 119;MT-L-38720;LT2 Furnas - Pimenta - 345 kV;-20.5121734396;-45.8859126946;1220.157;1213.267;119;0;1;;;;;;1614469;ESTRUTURA 119 : LT2 Furnas - Pimenta - 345 kV
