VAL_ALTURA;COD_ESTRUTURA_SAP;NOM_ESTRUTURA_SAP;COD_LT_SAP;NOM_LT_SAP;NUM_LATITUDE;NUM_LONGITUDE;NUM_ALTITUDE_ORT;NUM_ALTITUDE_GEO;NUM_ID_SEQUENCIA;NUM_QTD_CIRCUITOS;TAG_ATIVO;DES_TIP_ESTRUTURA;DES_CARACTERISTICA1;DES_CARACTERISTICA2;DES_TIP_CIRCUITO;DES_DISPOSICAO_FASES_CIRCUITO_A;OBJECTID;Custom
30.420017578;ESTR01891-1;ESTRUTURA 060;MT-L-30120;;-19.7392139258;-43.909408839;857.2819824;850.2819824;60;1;1;BT1;Ancoragem;Autoportante;Circuito Simples;Triangular;1612985;ESTRUTURA 060 : 
22.619010254;ESTR01890-3;ESTRUTURA 059;MT-L-30120;;-19.7382916835;-43.9118337852;846.1019897;839.1019897;59;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612986;ESTRUTURA 059 : 
22.621002441;ESTR01889-5;ESTRUTURA 058;MT-L-30120;;-19.7370239087;-43.9151749192;813.4349976;806.4349976;58;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612987;ESTRUTURA 058 : 
27.860013184;ESTR01888-7;ESTRUTURA 057;MT-L-30120;;-19.7360776658;-43.9176758599;795.2739868;788.2739868;57;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612988;ESTRUTURA 057 : 
19.228975586;ESTR01887-9;ESTRUTURA 056;MT-L-30120;;-19.7348463681;-43.9209267659;761.7750244;754.7750244;56;1;1;AT;Ancoragem;Autoportante;Circuito Simples;Horizontal;1612989;ESTRUTURA 056 : 
29.286;ESTR01886-1;ESTRUTURA 055;MT-L-30120;;-19.7351417534;-43.9229080412;783.875;776.875;55;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612990;ESTRUTURA 055 : 
23.977980957;ESTR01885-3;ESTRUTURA 054;MT-L-30120;;-19.7355536188;-43.9256601912;778.007019;771.007019;54;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612991;ESTRUTURA 054 : 
22.551984375;ESTR01884-6;ESTRUTURA 053;MT-L-30120;;-19.7361901039;-43.9298974932;795.5410156;788.5510156;53;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612992;ESTRUTURA 053 : 
24.425003418;ESTR01883-8;ESTRUTURA 052;MT-L-30120;;-19.736626551;-43.9328189752;823.5339966;816.5439966;52;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612993;ESTRUTURA 052 : 
30.966006348;ESTR01882-0;ESTRUTURA 051;MT-L-30120;;-19.7370261289;-43.9355030831;852.5809937;845.6009937;51;1;1;DS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612994;ESTRUTURA 051 : 
28.432009277;ESTR01881-2;ESTRUTURA 050;MT-L-30120;;-19.7374340618;-43.9388735532;814.6279907;807.6479907;50;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612995;ESTRUTURA 050 : 
21.895016602;ESTR01880-4;ESTRUTURA 049;MT-L-30120;;-19.7378021612;-43.9419264211;797.6829834;790.7029834;49;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612996;ESTRUTURA 049 : 
40.208004883;ESTR01879-6;ESTRUTURA 048;MT-L-30120;;-19.7383793894;-43.9467132235;770.8699951;763.8999951;48;1;1;CS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612997;ESTRUTURA 048 : 
33.291003906;ESTR01878-8;ESTRUTURA 047;MT-L-30120;;-19.7387356056;-43.9496862614;810.1459961;803.1759961;47;1;1;AS1;Suspensão;Autoportante;Circuito Simples;Horizontal;1612998;ESTRUTURA 047 : 
22.667004883;ESTR01877-0;ESTRUTURA 046;MT-L-30120;;-19.7388216172;-43.953105182;790.8699951;783.8999951;46;1;1;DS;Suspensão;Autoportante;Circuito Simples;Horizontal;1612999;ESTRUTURA 046 : 
